bartels_rotation_number,rigidity_min_GV,rigidity_max_GV,beryllium_flux m^-2sr^-1s^-1GV^-1,beryllium_flux_error_statistical m^-2sr^-1s^-1GV^-1,beryllium_flux_error_time_dependent m^-2sr^-1s^-1GV^-1,beryllium_flux_error_time_independent m^-2sr^-1s^-1GV^-1,beryllium_to_helium_ratio,beryllium_to_helium_ratio_error_statistical,beryllium_to_helium_ratio_error_time_dependent,beryllium_to_helium_ratio_error_time_independent
2559,48.5,52.2,0.0001337,1.91e-05,1e-06,3.4e-06,0.001996,0.000286,1.8e-05,5.7e-05
2559,52.2,56.1,0.0001267,1.82e-05,9e-07,3.2e-06,0.002351,0.000337,2.1e-05,6.7e-05
2559,56.1,60.3,6.35e-05,1.239e-05,4.7e-07,1.59e-06,0.001404,0.000274,1.3e-05,4e-05
2560,1.92,2.15,0.2084,0.0125,0.0025,0.0045,0.001915,0.000115,2.8e-05,5e-05
2560,2.15,2.4,0.2226,0.0118,0.0025,0.0047,0.002355,0.000125,3.1e-05,5.8e-05
2560,2.4,2.67,0.209,0.0102,0.0021,0.0044,0.002568,0.000125,3e-05,6.2e-05
2560,2.67,2.97,0.1811,0.0083,0.0016,0.0039,0.002586,0.000119,2.7e-05,6.3e-05
2560,2.97,3.29,0.1525,0.0066,0.0013,0.0034,0.002565,0.000112,2.5e-05,6.4e-05
2560,3.29,3.64,0.1326,0.0055,0.0011,0.003,0.002654,0.000109,2.5e-05,6.7e-05
2560,3.64,4.02,0.0999,0.00427,0.00078,0.00235,0.002431,0.000104,2.2e-05,6.3e-05
