bartels_rotation_number,rigidity_min_GV,rigidity_max_GV,lithium_flux m^-2sr^-1s^-1GV^-1,lithium_flux_error_statistical m^-2sr^-1s^-1GV^-1,lithium_flux_error_time_dependent m^-2sr^-1s^-1GV^-1,lithium_flux_error_time_independent m^-2sr^-1s^-1GV^-1,lithium_to_helium_ratio,lithium_to_helium_ratio_error_statistical,lithium_to_helium_ratio_error_time_dependent,lithium_to_helium_ratio_error_time_independent
2556,4.43,4.88,0.1653,0.0042,0.0005,0.0034,0.005922,0.000151,3e-05,0.000138
2556,4.88,5.37,0.1393,0.0034,0.0005,0.0029,0.006091,0.000151,3.1e-05,0.000144
2556,5.37,5.9,0.1109,0.0028,0.0004,0.0024,0.005944,0.00015,3.1e-05,0.000144
2556,5.9,6.47,0.09216,0.0023,0.00034,0.00205,0.006091,0.000153,3.2e-05,0.000151
2556,6.47,7.09,0.0743,0.00186,0.00029,0.00168,0.00607,0.000152,3.2e-05,0.000153
2556,7.09,7.76,0.06076,0.00152,0.00024,0.00139,0.006179,0.000155,3.3e-05,0.000157
2556,7.76,8.48,0.04809,0.00124,0.0002,0.0011,0.006061,0.000157,3.2e-05,0.000154
2556,8.48,9.26,0.03939,0.00104,0.00017,0.0009,0.006156,0.000164,3.4e-05,0.000157
2556,9.26,10.1,0.02992,0.00086,0.00014,0.00068,0.005795,0.000167,3.3e-05,0.000147
2556,10.1,11.0,0.02487,0.00074,0.00012,0.00056,0.005964,0.000178,3.5e-05,0.00015
2556,11.0,12.0,0.02043,0.00062,0.0001,0.00045,0.00608,0.000186,3.7e-05,0.000152
2556,12.0,13.0,0.01615,0.00054,9e-05,0.00035,0.005927,0.0002,3.7e-05,0.000146
2556,13.0,14.1,0.01212,0.00044,7e-05,0.00026,0.005484,0.0002,3.5e-05,0.000134
2556,14.1,15.3,0.0104,0.00038,6e-05,0.00022,0.005821,0.000214,3.8e-05,0.000141
2556,15.3,16.6,0.008391,0.000319,5.1e-05,0.000177,0.005794,0.000221,4e-05,0.00014
2556,16.6,18.0,0.005958,0.00025,3.8e-05,0.000124,0.005088,0.000214,3.6e-05,0.000122
2556,18.0,19.5,0.005228,0.000216,3.1e-05,0.000108,0.00553,0.000229,3.8e-05,0.000132
2556,19.5,21.1,0.003851,0.00017,2.2e-05,8e-05,0.005044,0.000224,3.4e-05,0.000121
2556,21.1,22.8,0.003192,0.000144,1.9e-05,6.6e-05,0.005081,0.00023,3.5e-05,0.000122
2556,22.8,24.7,0.002583,0.000118,1.6e-05,5.3e-05,0.005099,0.000233,3.5e-05,0.000122
2556,24.7,26.7,0.002137,0.000101,1.3e-05,4.4e-05,0.005197,0.000247,3.6e-05,0.000125
2556,26.7,28.8,0.001589,8.4e-05,1e-05,3.3e-05,0.00477,0.000252,3.4e-05,0.000115
2556,28.8,31.1,0.00115,6.7e-05,7e-06,2.4e-05,0.004264,0.000249,3e-05,0.000103
2556,31.1,33.5,0.00106,6.3e-05,7e-06,2.2e-05,0.00479,0.000284,3.5e-05,0.000116
2556,33.5,36.1,0.0008092,5.26e-05,5.3e-06,1.67e-05,0.004457,0.00029,3.3e-05,0.000108
2556,36.1,38.9,0.0006606,4.57e-05,4.5e-06,1.37e-05,0.004432,0.000308,3.4e-05,0.000108
2556,38.9,41.9,0.0004513,3.65e-05,3.2e-06,9.4e-06,0.003754,0.000304,2.9e-05,9.2e-05
2556,41.9,45.1,0.0004066,3.36e-05,3e-06,8.5e-06,0.004083,0.000338,3.3e-05,0.000101
2556,45.1,48.5,0.0003263,2.92e-05,2.5e-06,6.9e-06,0.003959,0.000355,3.3e-05,9.8e-05
2556,48.5,52.2,0.000227,2.33e-05,1.8e-06,4.8e-06,0.003401,0.00035,2.9e-05,8.5e-05
2556,52.2,56.1,0.0002484,2.38e-05,2e-06,5.3e-06,0.004475,0.000429,3.8e-05,0.000112
2556,56.1,60.3,0.0001481,1.77e-05,1.2e-06,3.1e-06,0.003327,0.000398,2.8e-05,8.4e-05
2557,1.92,2.15,0.425,0.0181,0.0072,0.01,0.00386,0.000164,7.4e-05,0.000108
2557,2.15,2.4,0.3868,0.015,0.0037,0.0081,0.00404,0.000157,4.7e-05,9.9e-05
2557,2.4,2.67,0.3725,0.0129,0.002,0.0077,0.004526,0.000157,3.6e-05,0.000107
2557,2.67,2.97,0.3571,0.0113,0.0016,0.0073,0.005076,0.000161,3.5e-05,0.000118
2557,2.97,3.29,0.3086,0.0093,0.0013,0.0063,0.005148,0.000155,3.3e-05,0.000119
2557,3.29,3.64,0.2903,0.008,0.0008,0.0059,0.005819,0.000162,3.2e-05,0.000134
2557,3.64,4.02,0.2428,0.0067,0.0007,0.005,0.005889,0.000162,3.1e-05,0.000136
2557,4.02,4.43,0.2058,0.0054,0.0006,0.0042,0.006048,0.00016,3.1e-05,0.00014
2557,4.43,4.88,0.1737,0.0043,0.0006,0.0036,0.006218,0.000154,3.2e-05,0.000145
2557,4.88,5.37,0.1427,0.0035,0.0006,0.003,0.006241,0.000153,3.6e-05,0.000148
2557,5.37,5.9,0.1159,0.0029,0.0005,0.0025,0.006225,0.000153,3.6e-05,0.000151
2557,5.9,6.47,0.09387,0.00232,0.00046,0.00209,0.006204,0.000154,3.8e-05,0.000154
2557,6.47,7.09,0.07199,0.00183,0.0004,0.00163,0.005893,0.00015,3.9e-05,0.000148
2557,7.09,7.76,0.06098,0.00152,0.00029,0.00139,0.006193,0.000155,3.7e-05,0.000157
2557,7.76,8.48,0.04581,0.00121,0.00022,0.00105,0.005792,0.000154,3.4e-05,0.000147
2557,8.48,9.26,0.03957,0.00105,0.00019,0.0009,0.0062,0.000165,3.7e-05,0.000158
2557,9.26,10.1,0.03165,0.00089,0.00015,0.00072,0.0061,0.000172,3.5e-05,0.000155
2557,10.1,11.0,0.02626,0.00077,0.00013,0.00059,0.006274,0.000184,3.7e-05,0.000158
2557,11.0,12.0,0.01934,0.00061,0.0001,0.00043,0.005722,0.000182,3.6e-05,0.000143
2557,12.0,13.0,0.01649,0.00055,9e-05,0.00036,0.006037,0.000204,3.9e-05,0.000149
2557,13.0,14.1,0.01302,0.00046,7e-05,0.00028,0.005875,0.000208,3.9e-05,0.000144
2557,14.1,15.3,0.009681,0.00037,5.5e-05,0.000206,0.005373,0.000206,3.5e-05,0.00013
2557,15.3,16.6,0.007932,0.000312,5.1e-05,0.000167,0.00544,0.000215,3.9e-05,0.000131
2557,16.6,18.0,0.006233,0.000257,4.3e-05,0.00013,0.005307,0.00022,4.1e-05,0.000127
2557,18.0,19.5,0.004936,0.000211,3.1e-05,0.000102,0.005188,0.000222,3.7e-05,0.000124
2557,19.5,21.1,0.004005,0.000175,2.4e-05,8.3e-05,0.00519,0.000227,3.6e-05,0.000124
2557,21.1,22.8,0.003326,0.000148,2e-05,6.9e-05,0.00531,0.000237,3.6e-05,0.000127
2557,22.8,24.7,0.002247,0.00011,1.4e-05,4.6e-05,0.004444,0.000219,3.1e-05,0.000106
2557,24.7,26.7,0.002088,0.000101,1.3e-05,4.3e-05,0.005064,0.000245,3.6e-05,0.000122
2557,26.7,28.8,0.001838,9.1e-05,1.1e-05,3.8e-05,0.005522,0.000273,3.9e-05,0.000133
2557,28.8,31.1,0.001388,7.4e-05,9e-06,2.9e-05,0.005118,0.000275,3.7e-05,0.000123
2557,31.1,33.5,0.001023,6.2e-05,7e-06,2.1e-05,0.004571,0.000279,3.3e-05,0.00011
2557,33.5,36.1,0.0007884,5.25e-05,5.2e-06,1.63e-05,0.004326,0.000289,3.2e-05,0.000105
2557,36.1,38.9,0.0006931,4.74e-05,4.7e-06,1.44e-05,0.004646,0.000319,3.5e-05,0.000113
2557,38.9,41.9,0.0004359,3.63e-05,3.1e-06,9.1e-06,0.003622,0.000303,2.8e-05,8.9e-05
2557,41.9,45.1,0.0004002,3.37e-05,3e-06,8.4e-06,0.004009,0.000338,3.2e-05,9.9e-05
2557,45.1,48.5,0.0003006,2.83e-05,2.3e-06,6.3e-06,0.003678,0.000348,3.1e-05,9.1e-05
2557,48.5,52.2,0.0002759,2.6e-05,2.2e-06,5.8e-06,0.004166,0.000394,3.6e-05,0.000104
2557,52.2,56.1,0.0002114,2.22e-05,1.7e-06,4.5e-06,0.003885,0.000409,3.3e-05,9.7e-05
2557,56.1,60.3,0.0001371,1.72e-05,1.1e-06,2.9e-06,0.003022,0.00038,2.6e-05,7.6e-05
2558,1.92,2.15,0.3941,0.0204,0.0027,0.0093,0.00361,0.000187,4.1e-05,0.000101
2558,2.15,2.4,0.3801,0.0175,0.0014,0.008,0.004041,0.000186,3.2e-05,9.9e-05
2558,2.4,2.67,0.3766,0.0153,0.0014,0.0078,0.004661,0.00019,3.4e-05,0.00011
2558,2.67,2.97,0.3534,0.0132,0.0012,0.0072,0.005093,0.00019,3.4e-05,0.000118
2558,2.97,3.29,0.2973,0.0106,0.0009,0.006,0.00505,0.000181,3.1e-05,0.000116
2558,3.29,3.64,0.3007,0.0095,0.0007,0.0061,0.006094,0.000194,3.6e-05,0.00014
2558,3.64,4.02,0.2406,0.0077,0.0005,0.0049,0.005889,0.000189,3.3e-05,0.000136
2558,4.02,4.43,0.2089,0.0063,0.0005,0.0043,0.006188,0.000188,3.4e-05,0.000143
2558,4.43,4.88,0.1723,0.0049,0.0005,0.0036,0.006185,0.000175,3.4e-05,0.000145
2558,4.88,5.37,0.1434,0.004,0.0005,0.003,0.006362,0.000176,3.6e-05,0.000151
2558,5.37,5.9,0.115,0.0032,0.0004,0.0025,0.006256,0.000175,3.6e-05,0.000152
2558,5.9,6.47,0.09286,0.00261,0.00035,0.00207,0.006221,0.000176,3.6e-05,0.000154
2558,6.47,7.09,0.0778,0.00215,0.00031,0.00176,0.00644,0.000178,3.8e-05,0.000162
2558,7.09,7.76,0.06294,0.00174,0.00027,0.00144,0.006473,0.000179,3.9e-05,0.000164
2558,7.76,8.48,0.04838,0.0014,0.00021,0.00111,0.006152,0.000178,3.8e-05,0.000157
2558,8.48,9.26,0.03823,0.00116,0.00017,0.00087,0.006034,0.000183,3.8e-05,0.000154
2558,9.26,10.1,0.032,0.00099,0.00015,0.00073,0.00625,0.000195,4e-05,0.000158
2558,10.1,11.0,0.0251,0.00083,0.00012,0.00056,0.006047,0.000202,4e-05,0.000152
2558,11.0,12.0,0.01928,0.00068,0.0001,0.00043,0.00578,0.000204,3.9e-05,0.000144
2558,12.0,13.0,0.0175,0.00063,0.0001,0.00038,0.006497,0.000236,4.5e-05,0.00016
2558,13.0,14.1,0.01276,0.00051,7e-05,0.00027,0.00578,0.00023,4e-05,0.000141
2558,14.1,15.3,0.009316,0.000404,5.2e-05,0.000198,0.0052,0.000226,3.7e-05,0.000126
2558,15.3,16.6,0.007966,0.000348,4.6e-05,0.000168,0.005535,0.000243,4e-05,0.000133
2558,16.6,18.0,0.006018,0.000281,3.6e-05,0.000126,0.005151,0.000241,3.7e-05,0.000124
2558,18.0,19.5,0.005172,0.00024,3e-05,0.000107,0.005497,0.000256,3.9e-05,0.000132
2558,19.5,21.1,0.00358,0.000184,2.1e-05,7.4e-05,0.004677,0.00024,3.3e-05,0.000112
2558,21.1,22.8,0.003079,0.000158,1.8e-05,6.4e-05,0.00496,0.000256,3.6e-05,0.000119
2558,22.8,24.7,0.00264,0.000133,1.6e-05,5.4e-05,0.005247,0.000265,3.8e-05,0.000126
2558,24.7,26.7,0.00207,0.000111,1.3e-05,4.3e-05,0.005094,0.000274,3.8e-05,0.000122
2558,26.7,28.8,0.001595,9.4e-05,1e-05,3.3e-05,0.004798,0.000282,3.6e-05,0.000115
2558,28.8,31.1,0.001225,7.7e-05,8e-06,2.5e-05,0.004495,0.000285,3.4e-05,0.000108
2558,31.1,33.5,0.001045,7e-05,7e-06,2.2e-05,0.004724,0.000315,3.6e-05,0.000114
2558,33.5,36.1,0.0007745,5.75e-05,5.1e-06,1.6e-05,0.00428,0.000319,3.4e-05,0.000104
2558,36.1,38.9,0.0006756,5.18e-05,4.6e-06,1.4e-05,0.00458,0.000352,3.7e-05,0.000111
2558,38.9,41.9,0.0004744,4.19e-05,3.4e-06,9.9e-06,0.003914,0.000346,3.2e-05,9.6e-05
2558,41.9,45.1,0.0004208,3.82e-05,3.1e-06,8.8e-06,0.004259,0.000388,3.6e-05,0.000105
2558,45.1,48.5,0.0002681,2.96e-05,2.1e-06,5.6e-06,0.003282,0.000363,2.9e-05,8.1e-05
2558,48.5,52.2,0.0002461,2.72e-05,1.9e-06,5.2e-06,0.003708,0.00041,3.3e-05,9.3e-05
2558,52.2,56.1,0.0002026,2.4e-05,1.6e-06,4.3e-06,0.003679,0.000437,3.3e-05,9.2e-05
2558,56.1,60.3,0.0001931,2.26e-05,1.5e-06,4.1e-06,0.00434,0.000509,3.8e-05,0.000109
2559,1.92,2.15,0.4137,0.0196,0.0029,0.0098,0.003772,0.000179,4.5e-05,0.000106
2559,2.15,2.4,0.3868,0.0165,0.0019,0.0081,0.004081,0.000174,3.6e-05,0.0001
2559,2.4,2.67,0.3913,0.0145,0.0015,0.0081,0.004818,0.000179,3.8e-05,0.000114
2559,2.67,2.97,0.3445,0.0121,0.0011,0.007,0.004938,0.000174,3.6e-05,0.000115
2559,2.97,3.29,0.3139,0.0102,0.0009,0.0064,0.005286,0.000172,3.6e-05,0.000122
2559,3.29,3.64,0.286,0.0087,0.0007,0.0058,0.005771,0.000175,3.7e-05,0.000133
2559,3.64,4.02,0.2521,0.0073,0.0006,0.0052,0.006116,0.000179,3.8e-05,0.000141
2559,4.02,4.43,0.199,0.0058,0.0005,0.0041,0.005906,0.000171,3.6e-05,0.000137
2559,4.43,4.88,0.1749,0.0046,0.0005,0.0036,0.006297,0.000167,3.9e-05,0.000147
2559,4.88,5.37,0.144,0.0038,0.0005,0.003,0.006333,0.000166,3.9e-05,0.00015
2559,5.37,5.9,0.1133,0.003,0.0004,0.0025,0.006115,0.000164,3.8e-05,0.000148
2559,5.9,6.47,0.0928,0.00249,0.00034,0.00206,0.006158,0.000166,3.9e-05,0.000153
2559,6.47,7.09,0.07836,0.00206,0.0003,0.00177,0.006448,0.00017,4.2e-05,0.000162
2559,7.09,7.76,0.06165,0.00165,0.00025,0.00141,0.006311,0.000169,4.1e-05,0.00016
2559,7.76,8.48,0.0497,0.00136,0.00022,0.00114,0.006321,0.000174,4.2e-05,0.000161
2559,8.48,9.26,0.03928,0.00113,0.00019,0.0009,0.006169,0.000178,4.3e-05,0.000157
2559,9.26,10.1,0.03156,0.00095,0.00016,0.00072,0.006129,0.000185,4.4e-05,0.000155
2559,10.1,11.0,0.0242,0.00079,0.00013,0.00054,0.005819,0.00019,4.3e-05,0.000147
2559,11.0,12.0,0.0199,0.00067,0.00011,0.00044,0.005935,0.000199,4.5e-05,0.000148
2559,12.0,13.0,0.0158,0.00058,9e-05,0.00034,0.00583,0.000215,4.5e-05,0.000144
2559,13.0,14.1,0.01228,0.00048,8e-05,0.00026,0.005578,0.000218,4.5e-05,0.000136
2559,14.1,15.3,0.009852,0.0004,6.3e-05,0.00021,0.005554,0.000226,4.5e-05,0.000135
2559,15.3,16.6,0.007501,0.000325,4.8e-05,0.000158,0.005176,0.000225,4.2e-05,0.000125
2559,16.6,18.0,0.005851,0.000267,3.7e-05,0.000122,0.005043,0.000231,4.1e-05,0.000121
2559,18.0,19.5,0.004585,0.000217,2.7e-05,9.5e-05,0.004851,0.00023,3.8e-05,0.000116
2559,19.5,21.1,0.003885,0.000184,2.2e-05,8e-05,0.005085,0.000242,3.8e-05,0.000122
2559,21.1,22.8,0.003238,0.000156,1.8e-05,6.7e-05,0.005244,0.000254,3.9e-05,0.000125
2559,22.8,24.7,0.002607,0.000127,1.5e-05,5.4e-05,0.005156,0.000252,3.9e-05,0.000124
2559,24.7,26.7,0.00193,0.000104,1.1e-05,4e-05,0.004744,0.000255,3.6e-05,0.000114
2559,26.7,28.8,0.001486,8.7e-05,9e-06,3.1e-05,0.004479,0.000264,3.5e-05,0.000108
2559,28.8,31.1,0.001242,7.5e-05,8e-06,2.6e-05,0.004597,0.00028,3.7e-05,0.000111
2559,31.1,33.5,0.001037,6.7e-05,7e-06,2.1e-05,0.004669,0.000303,3.8e-05,0.000113
2559,33.5,36.1,0.0008021,5.67e-05,5.2e-06,1.66e-05,0.004446,0.000315,3.7e-05,0.000108
2559,36.1,38.9,0.0006199,4.8e-05,4.2e-06,1.29e-05,0.004207,0.000327,3.6e-05,0.000102
2559,38.9,41.9,0.0005272,4.28e-05,3.7e-06,1.1e-05,0.004381,0.000357,3.8e-05,0.000107
2559,41.9,45.1,0.000392,3.57e-05,2.9e-06,8.2e-06,0.003994,0.000365,3.6e-05,9.8e-05
2559,45.1,48.5,0.0003597,3.32e-05,2.7e-06,7.6e-06,0.004456,0.000412,4.1e-05,0.00011
2559,48.5,52.2,0.0002559,2.68e-05,2e-06,5.4e-06,0.003821,0.000402,3.6e-05,9.5e-05
2559,52.2,56.1,0.0001955,2.29e-05,1.5e-06,4.1e-06,0.003628,0.000425,3.4e-05,9.1e-05
2559,56.1,60.3,0.0001765,2.09e-05,1.4e-06,3.7e-06,0.003903,0.000464,3.6e-05,9.8e-05
2560,1.92,2.15,0.3957,0.0176,0.0046,0.0093,0.003636,0.000162,5.3e-05,0.000101
2560,2.15,2.4,0.4265,0.0163,0.0045,0.0088,0.004513,0.000172,5.6e-05,0.00011
2560,2.4,2.67,0.3733,0.0133,0.0035,0.0077,0.004587,0.000163,5.1e-05,0.000108
2560,2.67,2.97,0.3423,0.0113,0.003,0.0069,0.004887,0.000162,5e-05,0.000113
2560,2.97,3.29,0.3018,0.0093,0.0025,0.0061,0.005076,0.000158,4.9e-05,0.000116
2560,3.29,3.64,0.2643,0.0078,0.0021,0.0054,0.005293,0.000156,4.9e-05,0.000121
2560,3.64,4.02,0.2571,0.0069,0.002,0.0052,0.006258,0.000169,5.6e-05,0.000144
2560,4.02,4.43,0.2046,0.0055,0.0015,0.0042,0.006063,0.000163,5.2e-05,0.00014
2560,4.43,4.88,0.1651,0.0042,0.0012,0.0034,0.005918,0.000151,5e-05,0.000137
2560,4.88,5.37,0.1351,0.0034,0.001,0.0028,0.005944,0.00015,4.9e-05,0.00014
2560,5.37,5.9,0.1162,0.0029,0.0008,0.0025,0.006262,0.000155,5e-05,0.000151
2560,5.9,6.47,0.09287,0.00232,0.00064,0.00205,0.006162,0.000155,4.9e-05,0.000152
2560,6.47,7.09,0.07207,0.00184,0.00048,0.00162,0.00592,0.000151,4.6e-05,0.000149
2560,7.09,7.76,0.06064,0.00152,0.0004,0.00138,0.006208,0.000156,4.7e-05,0.000157
2560,7.76,8.48,0.04719,0.00123,0.00031,0.00107,0.005979,0.000156,4.5e-05,0.000151
2560,8.48,9.26,0.0404,0.00294,0.00026,0.00092,0.00635,0.000462,4.8e-05,0.000161
2560,9.26,10.1,0.03117,0.00087,0.00021,0.0007,0.006051,0.00017,4.6e-05,0.000152
2560,10.1,11.0,0.02525,0.00074,0.00017,0.00056,0.006053,0.000179,4.5e-05,0.000152
2560,11.0,12.0,0.01988,0.00061,0.00013,0.00044,0.005924,0.000183,4.5e-05,0.000147
2560,12.0,13.0,0.01569,0.00053,0.0001,0.00034,0.005813,0.000199,4.3e-05,0.000143
2560,13.0,14.1,0.01258,0.00045,8e-05,0.00027,0.005727,0.000204,4.4e-05,0.000139
2560,14.1,15.3,0.009841,0.00037,6.6e-05,0.000208,0.005518,0.000208,4.2e-05,0.000133
2560,15.3,16.6,0.007934,0.00031,5.3e-05,0.000166,0.005501,0.000216,4.2e-05,0.000132
2560,16.6,18.0,0.006275,0.000257,4.1e-05,0.00013,0.00539,0.000221,4e-05,0.000129
2560,18.0,19.5,0.004922,0.000209,3.1e-05,0.000101,0.005229,0.000223,3.8e-05,0.000124
2560,19.5,21.1,0.003917,0.000172,2.5e-05,8e-05,0.005138,0.000226,3.7e-05,0.000122
2560,21.1,22.8,0.003159,0.000143,2e-05,6.4e-05,0.005079,0.000231,3.7e-05,0.00012
2560,22.8,24.7,0.002596,0.000118,1.7e-05,5.3e-05,0.005169,0.000235,3.8e-05,0.000122
2560,24.7,26.7,0.002023,9.8e-05,1.3e-05,4.1e-05,0.004949,0.00024,3.6e-05,0.000117
2560,26.7,28.8,0.001682,8.6e-05,1e-05,3.4e-05,0.005022,0.000257,3.6e-05,0.000119
2560,28.8,31.1,0.001176,6.8e-05,7e-06,2.4e-05,0.004331,0.00025,3.1e-05,0.000103
2560,31.1,33.5,0.0009231,5.83e-05,5.7e-06,1.86e-05,0.004173,0.000264,3e-05,9.9e-05
2560,33.5,36.1,0.0008234,5.29e-05,5.1e-06,1.66e-05,0.004542,0.000293,3.3e-05,0.000108
2560,36.1,38.9,0.0005652,4.22e-05,3.6e-06,1.15e-05,0.003793,0.000284,2.8e-05,9.1e-05
2560,38.9,41.9,0.000515,3.89e-05,3.3e-06,1.05e-05,0.004246,0.000322,3.1e-05,0.000102
2560,41.9,45.1,0.0003688,3.19e-05,2.4e-06,7.5e-06,0.00373,0.000323,2.8e-05,9e-05
2560,45.1,48.5,0.0003314,2.93e-05,2.2e-06,6.8e-06,0.004077,0.000362,3.1e-05,9.9e-05
2560,48.5,52.2,0.0002553,2.47e-05,1.7e-06,5.3e-06,0.003838,0.000372,2.9e-05,9.4e-05
2560,52.2,56.1,0.0001935,2.09e-05,1.3e-06,4e-06,0.003528,0.000382,2.7e-05,8.7e-05
2560,56.1,60.3,0.0001653,1.86e-05,1.1e-06,3.4e-06,0.003693,0.000417,2.8e-05,9.1e-05
2561,1.92,2.15,0.4027,0.0201,0.0046,0.0094,0.003561,0.000178,5.6e-05,9.9e-05
2561,2.15,2.4,0.4276,0.0184,0.0045,0.0089,0.004388,0.000189,5.9e-05,0.000107
2561,2.4,2.67,0.3974,0.0155,0.0037,0.0082,0.004734,0.000185,5.8e-05,0.000112
2561,2.67,2.97,0.3525,0.013,0.003,0.0071,0.004915,0.000182,5.5e-05,0.000114
2561,2.97,3.29,0.3189,0.0108,0.0026,0.0064,0.005257,0.000179,5.7e-05,0.00012
2561,3.29,3.64,0.2816,0.009,0.0022,0.0057,0.005535,0.000177,5.8e-05,0.000127
2561,3.64,4.02,0.2245,0.0072,0.0017,0.0046,0.005368,0.000174,5.4e-05,0.000124
2561,4.02,4.43,0.2141,0.0062,0.0016,0.0044,0.00618,0.000181,6.1e-05,0.000142
2561,4.43,4.88,0.1695,0.0048,0.0012,0.0035,0.005956,0.000167,5.7e-05,0.000138
2561,4.88,5.37,0.1389,0.0039,0.001,0.0029,0.005995,0.000167,5.6e-05,0.000141
2561,5.37,5.9,0.119,0.0033,0.0008,0.0026,0.006299,0.000174,5.8e-05,0.000152
2561,5.9,6.47,0.09304,0.00263,0.00064,0.00206,0.006079,0.000172,5.5e-05,0.00015
2561,6.47,7.09,0.07123,0.00206,0.00048,0.0016,0.005795,0.000169,5.2e-05,0.000145
2561,7.09,7.76,0.06186,0.00173,0.00041,0.0014,0.006229,0.000175,5.5e-05,0.000157
2561,7.76,8.48,0.04818,0.0014,0.00031,0.00109,0.006028,0.000176,5.3e-05,0.000153
2561,8.48,9.26,0.03814,0.00116,0.00025,0.00086,0.005917,0.00018,5.2e-05,0.00015
2561,9.26,10.1,0.03347,0.00102,0.00022,0.00075,0.006426,0.000196,5.7e-05,0.000162
2561,10.1,11.0,0.02419,0.00082,0.00016,0.00054,0.005734,0.000195,5e-05,0.000144
2561,11.0,12.0,0.01927,0.00068,0.00013,0.00042,0.00566,0.0002,5e-05,0.00014
2561,12.0,13.0,0.01558,0.0006,0.0001,0.00034,0.005707,0.00022,5e-05,0.00014
2561,13.0,14.1,0.01331,0.00052,9e-05,0.00029,0.005936,0.000231,5.3e-05,0.000145
2561,14.1,15.3,0.009825,0.000413,6.6e-05,0.000208,0.00543,0.000229,4.8e-05,0.000131
2561,15.3,16.6,0.007677,0.00034,5.1e-05,0.000161,0.005264,0.000234,4.7e-05,0.000126
2561,16.6,18.0,0.006223,0.000284,4e-05,0.000129,0.005269,0.000241,4.6e-05,0.000126
2561,18.0,19.5,0.00508,0.000235,3.2e-05,0.000104,0.005341,0.000248,4.6e-05,0.000127
2561,19.5,21.1,0.003936,0.00019,2.5e-05,8e-05,0.005095,0.000247,4.4e-05,0.000121
2561,21.1,22.8,0.003163,0.000158,2e-05,6.4e-05,0.005068,0.000253,4.4e-05,0.00012
2561,22.8,24.7,0.00255,0.000128,1.6e-05,5.2e-05,0.005018,0.000252,4.4e-05,0.000119
2561,24.7,26.7,0.002014,0.000107,1.3e-05,4.1e-05,0.004905,0.000261,4.2e-05,0.000116
2561,26.7,28.8,0.001631,9.2e-05,1e-05,3.3e-05,0.004845,0.000275,4.1e-05,0.000115
2561,28.8,31.1,0.001202,7.5e-05,7e-06,2.4e-05,0.004357,0.000272,3.7e-05,0.000103
2561,31.1,33.5,0.001085,6.9e-05,7e-06,2.2e-05,0.004853,0.00031,4.1e-05,0.000115
2561,33.5,36.1,0.0008441,5.85e-05,5.3e-06,1.71e-05,0.004611,0.000321,3.9e-05,0.00011
2561,36.1,38.9,0.0006861,5.08e-05,4.4e-06,1.39e-05,0.004599,0.000342,4e-05,0.00011
2561,38.9,41.9,0.0004501,3.98e-05,2.9e-06,9.2e-06,0.003642,0.000323,3.2e-05,8.8e-05
2561,41.9,45.1,0.0004212,3.72e-05,2.7e-06,8.6e-06,0.004223,0.000374,3.7e-05,0.000102
2561,45.1,48.5,0.0003293,3.19e-05,2.2e-06,6.8e-06,0.004002,0.000389,3.5e-05,9.7e-05
2561,48.5,52.2,0.0002107,2.45e-05,1.4e-06,4.3e-06,0.003155,0.000368,2.8e-05,7.7e-05
2561,52.2,56.1,0.0002416,2.55e-05,1.6e-06,5e-06,0.004386,0.000465,3.9e-05,0.000108
2561,56.1,60.3,0.0001657,2.04e-05,1.1e-06,3.4e-06,0.003677,0.000453,3.3e-05,9.1e-05
2562,1.92,2.15,0.416,0.0214,0.0048,0.0097,0.003734,0.000193,5.8e-05,0.000104
2562,2.15,2.4,0.4206,0.0191,0.0045,0.0087,0.004357,0.000198,5.8e-05,0.000106
2562,2.4,2.67,0.354,0.0152,0.0033,0.0073,0.004273,0.000184,5.2e-05,0.000101
2562,2.67,2.97,0.3565,0.0136,0.0031,0.0072,0.005039,0.000192,5.7e-05,0.000116
2562,2.97,3.29,0.3221,0.0113,0.0027,0.0065,0.005342,0.000187,5.8e-05,0.000122
2562,3.29,3.64,0.2726,0.0092,0.0021,0.0055,0.005403,0.000182,5.6e-05,0.000124
2562,3.64,4.02,0.2503,0.0079,0.0019,0.0051,0.005979,0.00019,6e-05,0.000138
2562,4.02,4.43,0.192,0.0061,0.0014,0.0039,0.005569,0.000178,5.4e-05,0.000128
2562,4.43,4.88,0.1789,0.0051,0.0013,0.0037,0.006325,0.000179,6e-05,0.000147
2562,4.88,5.37,0.1406,0.004,0.001,0.0029,0.006104,0.000176,5.7e-05,0.000144
2562,5.37,5.9,0.1208,0.0034,0.0008,0.0026,0.006475,0.000184,6e-05,0.000156
2562,5.9,6.47,0.09516,0.00277,0.00066,0.00211,0.006247,0.000182,5.7e-05,0.000154
2562,6.47,7.09,0.07423,0.0022,0.00051,0.00167,0.006019,0.000179,5.5e-05,0.000151
2562,7.09,7.76,0.0594,0.00177,0.0004,0.00135,0.005975,0.000179,5.3e-05,0.000151
2562,7.76,8.48,0.04767,0.00145,0.00031,0.00108,0.005984,0.000183,5.3e-05,0.000151
2562,8.48,9.26,0.03878,0.00121,0.00026,0.00088,0.006012,0.000189,5.3e-05,0.000152
2562,9.26,10.1,0.03122,0.00102,0.00021,0.0007,0.006019,0.000198,5.3e-05,0.000152
2562,10.1,11.0,0.02481,0.00086,0.00016,0.00055,0.005901,0.000206,5.2e-05,0.000148
