bartels_rotation_number,rigidity_min_GV,rigidity_max_GV,boron_flux m^-2sr^-1s^-1GV^-1,boron_flux_error_statistical m^-2sr^-1s^-1GV^-1,boron_flux_error_time_dependent m^-2sr^-1s^-1GV^-1,boron_flux_error_time_independent m^-2sr^-1s^-1GV^-1,boron_to_helium_ratio,boron_to_helium_ratio_error_statistical,boron_to_helium_ratio_error_time_dependent,boron_to_helium_ratio_error_time_independent
2439,11.0,12.0,0.02563,0.00066,0.00012,0.00059,0.007927,0.000204,4.6e-05,0.000203
2439,12.0,13.0,0.0208,0.00058,0.0001,0.00047,0.007917,0.000222,4.7e-05,0.000202
2439,13.0,14.1,0.01688,0.00049,9e-05,0.00038,0.00783,0.000228,4.8e-05,0.0002
2439,14.1,15.3,0.01334,0.00041,7e-05,0.0003,0.007627,0.000233,4.8e-05,0.000195
2439,15.3,16.6,0.01031,0.00033,6e-05,0.00023,0.007229,0.000234,4.7e-05,0.000185
2439,16.6,18.0,0.008252,0.000278,4.8e-05,0.000187,0.007187,0.000242,4.8e-05,0.000184
2439,18.0,19.5,0.006983,0.000235,4e-05,0.000158,0.007483,0.000253,5e-05,0.000192
2439,19.5,21.1,0.005384,0.000191,3e-05,0.000122,0.007112,0.000252,4.6e-05,0.000183
2439,21.1,22.8,0.004299,0.000158,2.3e-05,9.8e-05,0.00691,0.000255,4.4e-05,0.000178
2439,22.8,24.7,0.003676,0.000133,2e-05,8.4e-05,0.007244,0.000262,4.6e-05,0.000188
2439,24.7,26.7,0.0027,0.000107,1.5e-05,6.2e-05,0.006605,0.000264,4.3e-05,0.000172
2439,26.7,28.8,0.002172,9.2e-05,1.3e-05,5e-05,0.006507,0.000278,4.4e-05,0.00017
2439,28.8,31.1,0.001741,7.8e-05,1e-05,4e-05,0.006385,0.000287,4.4e-05,0.000168
2439,31.1,33.5,0.001251,6.4e-05,8e-06,2.9e-05,0.005583,0.000288,3.9e-05,0.000148
2439,33.5,36.1,0.001048,5.7e-05,7e-06,2.5e-05,0.005808,0.000315,4.2e-05,0.000155
2439,36.1,38.9,0.0007874,4.72e-05,5.2e-06,1.87e-05,0.005316,0.00032,3.9e-05,0.000143
2439,38.9,41.9,0.0006873,4.26e-05,4.7e-06,1.65e-05,0.00561,0.000349,4.2e-05,0.000152
