begin date YYYY-MM-DD,end date YYYY-MM-DD,rigidity_min GV,rigidity_max GV,D_flux m^-2sr^-1s^-1GV^-1,D_flux_error_statistical m^-2sr^-1s^-1GV^-1,D_flux_error_timedependent m^-2sr^-1s^-1GV^-1,D_flux_error_systematic m^-2sr^-1s^-1GV^-1,3He_flux m^-2sr^-1s^-1GV^-1,3He_flux_error_statistical m^-2sr^-1s^-1GV^-1,3He_flux_error_timedependent m^-2sr^-1s^-1GV^-1,3He_flux_error_systematic m^-2sr^-1s^-1GV^-1,4He_flux m^-2sr^-1s^-1GV^-1,4He_flux_error_statistical m^-2sr^-1s^-1GV^-1,4He_flux_error_timedependent m^-2sr^-1s^-1GV^-1,4He_flux_error_systematic m^-2sr^-1s^-1GV^-1,D_to_4He_ratio,D_to_4He_ratio_error_statistical,D_to_4He_ratio_error_timedependent,D_to_4He_ratio_error_systematic,3He_to_4He_ratio,3He_to_4He_ratio_error_statistical,3He_to_4He_ratio_error_timedependent,3He_to_4He_ratio_error_systematic
2018-11-01,2019-02-16,19.5,21.1,0.107,0.0015,0.0007,0.003,0.0635,0.00185,0.0007,0.00204,0.715,0.0065,0.0079,0.0034,0.1497,0.0025,0.0019,0.0041,0.08882,0.00271,0.00138,0.00384
2019-03-16,2019-07-01,1.92,2.15,16.33,0.16,0.04,0.66,14.13,0.2,0.16,0.18,96.5,0.47,1.06,1.5,0.1692,0.0019,0.0019,0.0073,0.1464,0.0022,0.0023,0.0028
2019-03-16,2019-07-01,2.15,2.4,14.46,0.15,0.05,0.57,12.94,0.18,0.14,0.18,84.9,0.41,0.93,1.29,0.1703,0.0019,0.002,0.0066,0.1524,0.0022,0.0024,0.003
2019-03-16,2019-07-01,2.4,2.67,12.82,0.2,0.06,0.48,11.28,0.16,0.12,0.22,72.74,0.35,0.8,1.08,0.1763,0.0028,0.0021,0.0067,0.155,0.0024,0.0024,0.0033
2019-03-16,2019-07-01,2.67,2.97,11.22,0.25,0.07,0.4,9.413,0.161,0.104,0.212,61.75,0.31,0.68,0.88,0.1818,0.0041,0.0023,0.0068,0.1524,0.0027,0.0024,0.0037
2019-03-16,2019-07-01,2.97,3.29,9.039,0.296,0.072,0.332,7.554,0.173,0.083,0.192,51.97,0.27,0.57,0.74,0.1739,0.0058,0.0024,0.0067,0.1454,0.0034,0.0023,0.0041
2019-03-16,2019-07-01,3.29,3.64,7.657,0.209,0.084,0.313,6.028,0.181,0.066,0.159,43.42,0.26,0.48,0.67,0.1764,0.0049,0.0027,0.0073,0.1388,0.0042,0.0022,0.0043
2019-03-16,2019-07-01,3.64,4.02,6.343,0.163,0.07,0.283,4.816,0.178,0.053,0.129,36.02,0.27,0.4,0.57,0.1761,0.0047,0.0027,0.008,0.1337,0.005,0.0021,0.0044
2019-03-16,2019-07-01,4.02,4.43,5.193,0.131,0.05,0.229,3.842,0.156,0.042,0.102,29.72,0.29,0.33,0.48,0.1747,0.0047,0.0026,0.008,0.1293,0.0054,0.002,0.0043
2019-03-16,2019-07-01,4.43,4.88,4.257,0.11,0.047,0.189,3.091,0.113,0.034,0.078,24.43,0.31,0.27,0.4,0.1743,0.005,0.0027,0.0081,0.1265,0.0049,0.002,0.004
2019-03-16,2019-07-01,4.88,5.37,3.478,0.098,0.038,0.157,2.51,0.06,0.028,0.058,19.88,0.3,0.22,0.32,0.1749,0.0056,0.0027,0.0082,0.1262,0.0036,0.002,0.0037
2019-03-16,2019-07-01,5.37,5.9,2.826,0.066,0.031,0.127,2.04,0.031,0.022,0.036,16.15,0.26,0.18,0.25,0.175,0.0049,0.0027,0.0082,0.1263,0.0028,0.002,0.0028
2019-03-16,2019-07-01,5.9,6.47,2.257,0.051,0.025,0.101,1.686,0.021,0.019,0.027,13.07,0.18,0.14,0.19,0.1726,0.0046,0.0027,0.0079,0.129,0.0024,0.002,0.0024
2019-03-16,2019-07-01,6.47,7.09,1.771,0.038,0.019,0.071,1.371,0.016,0.015,0.021,10.56,0.11,0.12,0.14,0.1677,0.0039,0.0026,0.0068,0.1298,0.002,0.002,0.0024
2019-03-16,2019-07-01,7.09,7.76,1.479,0.023,0.016,0.053,1.088,0.012,0.012,0.018,8.798,0.059,0.097,0.102,0.1681,0.0029,0.0026,0.0062,0.1237,0.0016,0.0019,0.0024
2019-03-16,2019-07-01,7.76,8.48,1.161,0.016,0.013,0.037,0.8662,0.0102,0.0095,0.0166,7.113,0.038,0.078,0.082,0.1632,0.0024,0.0025,0.0055,0.1218,0.0016,0.0019,0.0026
2019-03-16,2019-07-01,8.48,9.26,0.922,0.011,0.0101,0.028,0.6826,0.0085,0.0075,0.014,5.747,0.029,0.063,0.067,0.1604,0.0021,0.0025,0.0051,0.1188,0.0016,0.0018,0.0028
2019-03-16,2019-07-01,9.26,10.1,0.722,0.0077,0.0079,0.0217,0.5303,0.0071,0.0058,0.0113,4.639,0.024,0.051,0.058,0.1556,0.0018,0.0024,0.005,0.1143,0.0016,0.0018,0.0029
2019-03-16,2019-07-01,10.1,11.0,0.5728,0.0063,0.0038,0.0164,0.4145,0.0058,0.0046,0.0089,3.742,0.02,0.041,0.052,0.1531,0.0019,0.002,0.0048,0.1108,0.0017,0.0017,0.003
2019-03-16,2019-07-01,11.0,12.0,0.4594,0.0052,0.0016,0.0132,0.3237,0.0049,0.0036,0.0068,3.013,0.017,0.033,0.045,0.1525,0.0019,0.0018,0.0048,0.1074,0.0017,0.0017,0.003
2019-03-16,2019-07-01,12.0,13.0,0.3704,0.0044,0.0007,0.0106,0.2562,0.0042,0.0028,0.0053,2.446,0.014,0.027,0.037,0.1514,0.002,0.0017,0.0048,0.1047,0.0018,0.0016,0.003
2019-03-16,2019-07-01,13.0,14.1,0.3007,0.0038,0.0007,0.0086,0.2026,0.0037,0.0022,0.0043,1.995,0.012,0.022,0.029,0.1507,0.0021,0.0017,0.0047,0.1015,0.0019,0.0016,0.0029
2019-03-16,2019-07-01,14.1,15.3,0.2434,0.0032,0.0023,0.007,0.1609,0.0031,0.0018,0.0035,1.623,0.011,0.018,0.023,0.15,0.0022,0.0022,0.0047,0.09918,0.00202,0.00154,0.00284
2019-03-16,2019-07-01,15.3,16.6,0.1965,0.0023,0.0022,0.0056,0.1303,0.0027,0.0014,0.0029,1.322,0.009,0.015,0.017,0.1487,0.002,0.0023,0.0046,0.09856,0.00212,0.00153,0.00281
2019-03-16,2019-07-01,16.6,18.0,0.1584,0.0019,0.0017,0.0045,0.1052,0.0023,0.0012,0.0023,1.077,0.008,0.012,0.013,0.1471,0.0021,0.0022,0.0045,0.09766,0.00223,0.00152,0.00273
2019-03-16,2019-07-01,18.0,19.5,0.1279,0.0016,0.0011,0.0036,0.07864,0.00193,0.00086,0.00221,0.88,0.0071,0.0097,0.0081,0.1454,0.0022,0.002,0.0043,0.08936,0.0023,0.00139,0.00244
2019-03-16,2019-07-01,19.5,21.1,0.1033,0.0014,0.0007,0.0029,0.06795,0.00161,0.00075,0.00219,0.7175,0.0062,0.0079,0.0034,0.144,0.0023,0.0019,0.0041,0.0947,0.00238,0.00147,0.00249
2019-07-02,2019-10-17,1.92,2.15,16.46,0.17,0.11,0.66,14.13,0.2,0.16,0.18,95.14,0.48,1.05,1.48,0.173,0.002,0.0022,0.007,0.1485,0.0023,0.0023,0.0029
2019-07-02,2019-10-17,2.15,2.4,14.53,0.15,0.07,0.57,13.02,0.18,0.14,0.18,83.57,0.42,0.92,1.27,0.1739,0.002,0.0021,0.0067,0.1558,0.0023,0.0024,0.0031
2019-07-02,2019-10-17,2.4,2.67,12.73,0.2,0.06,0.48,11.44,0.17,0.13,0.23,71.74,0.36,0.79,1.06,0.1774,0.0029,0.0021,0.007,0.1594,0.0024,0.0025,0.0034
2019-07-02,2019-10-17,2.67,2.97,10.95,0.25,0.09,0.39,9.692,0.165,0.107,0.218,60.94,0.32,0.67,0.87,0.1797,0.0042,0.0024,0.0071,0.1591,0.0028,0.0025,0.0039
2019-07-02,2019-10-17,2.97,3.29,8.663,0.305,0.06,0.318,7.954,0.177,0.087,0.202,51.22,0.28,0.56,0.73,0.1691,0.006,0.0022,0.007,0.1553,0.0036,0.0024,0.0043
2019-07-02,2019-10-17,3.29,3.64,7.285,0.207,0.08,0.297,6.409,0.187,0.071,0.169,42.77,0.27,0.47,0.66,0.1703,0.0049,0.0026,0.0079,0.1498,0.0045,0.0023,0.0045
2019-07-02,2019-10-17,3.64,4.02,6.073,0.155,0.067,0.271,5.144,0.186,0.057,0.137,35.6,0.27,0.39,0.56,0.1706,0.0045,0.0027,0.0085,0.1445,0.0053,0.0022,0.0045
2019-07-02,2019-10-17,4.02,4.43,4.977,0.126,0.055,0.22,4.134,0.164,0.045,0.109,29.48,0.3,0.32,0.48,0.1688,0.0046,0.0026,0.0083,0.1402,0.0057,0.0022,0.0044
2019-07-02,2019-10-17,4.43,4.88,4.094,0.105,0.045,0.182,3.338,0.116,0.037,0.084,24.28,0.32,0.27,0.39,0.1686,0.0048,0.0026,0.0082,0.1375,0.0051,0.0021,0.0042
2019-07-02,2019-10-17,4.88,5.37,3.357,0.093,0.037,0.151,2.653,0.06,0.029,0.061,19.79,0.31,0.22,0.32,0.1697,0.0054,0.0026,0.0083,0.1341,0.0037,0.0021,0.0038
2019-07-02,2019-10-17,5.37,5.9,2.707,0.063,0.03,0.122,2.078,0.031,0.023,0.037,16.06,0.26,0.18,0.24,0.1685,0.0048,0.0026,0.0083,0.1293,0.0029,0.002,0.0028
2019-07-02,2019-10-17,5.9,6.47,2.128,0.049,0.023,0.095,1.7,0.019,0.019,0.027,12.98,0.19,0.14,0.18,0.1639,0.0045,0.0025,0.0081,0.131,0.0024,0.002,0.0024
2019-07-02,2019-10-17,6.47,7.09,1.658,0.037,0.018,0.067,1.356,0.015,0.015,0.021,10.46,0.1,0.12,0.14,0.1585,0.0038,0.0025,0.0072,0.1296,0.0019,0.002,0.0024
2019-07-02,2019-10-17,7.09,7.76,1.397,0.023,0.015,0.05,1.056,0.012,0.012,0.018,8.682,0.056,0.096,0.101,0.1609,0.0028,0.0025,0.0064,0.1217,0.0016,0.0019,0.0024
2019-07-02,2019-10-17,7.76,8.48,1.124,0.015,0.012,0.036,0.8483,0.0095,0.0093,0.0163,7.01,0.037,0.077,0.081,0.1603,0.0023,0.0025,0.0056,0.121,0.0015,0.0019,0.0026
2019-07-02,2019-10-17,8.48,9.26,0.8948,0.0107,0.0098,0.0271,0.6627,0.0081,0.0073,0.0136,5.678,0.028,0.062,0.066,0.1576,0.002,0.0025,0.0053,0.1167,0.0015,0.0018,0.0028
2019-07-02,2019-10-17,9.26,10.1,0.6942,0.0074,0.0068,0.0209,0.5201,0.0068,0.0057,0.0111,4.6,0.023,0.051,0.058,0.1509,0.0018,0.0022,0.005,0.1131,0.0016,0.0018,0.0029
2019-07-02,2019-10-17,10.1,11.0,0.5687,0.0061,0.0044,0.0163,0.4031,0.0056,0.0044,0.0087,3.727,0.019,0.041,0.052,0.1526,0.0018,0.0021,0.0048,0.1082,0.0016,0.0017,0.0029
2019-07-02,2019-10-17,11.0,12.0,0.4576,0.005,0.0022,0.0131,0.3145,0.0048,0.0035,0.0066,3.006,0.016,0.033,0.044,0.1522,0.0019,0.0018,0.0048,0.1046,0.0017,0.0016,0.0028
2019-07-02,2019-10-17,12.0,13.0,0.3696,0.0042,0.001,0.0106,0.2539,0.0041,0.0028,0.0052,2.436,0.014,0.027,0.036,0.1517,0.0019,0.0017,0.0048,0.1042,0.0018,0.0016,0.0028
2019-07-02,2019-10-17,13.0,14.1,0.3006,0.0036,0.001,0.0086,0.2039,0.0035,0.0022,0.0043,1.983,0.012,0.022,0.029,0.1516,0.002,0.0017,0.0048,0.1028,0.0019,0.0016,0.0034
2019-07-02,2019-10-17,14.1,15.3,0.2436,0.0031,0.0015,0.007,0.1606,0.003,0.0018,0.0035,1.613,0.01,0.018,0.022,0.151,0.0021,0.0019,0.0047,0.09954,0.00196,0.00155,0.00437
2019-07-02,2019-10-17,15.3,16.6,0.1969,0.0022,0.0012,0.0056,0.1266,0.0026,0.0014,0.0029,1.315,0.009,0.014,0.017,0.1497,0.002,0.0019,0.0046,0.09631,0.00205,0.0015,0.0043
2019-07-02,2019-10-17,16.6,18.0,0.1589,0.0018,0.0009,0.0045,0.09976,0.00218,0.0011,0.00222,1.072,0.008,0.012,0.013,0.1482,0.002,0.0018,0.0045,0.09308,0.00214,0.00145,0.00332
2019-07-02,2019-10-17,18.0,19.5,0.1284,0.0015,0.0007,0.0036,0.07751,0.00189,0.00085,0.00218,0.8766,0.0067,0.0096,0.0081,0.1464,0.0021,0.0018,0.0043,0.08841,0.00226,0.00138,0.00387
2019-07-02,2019-10-17,19.5,21.1,0.1037,0.0013,0.0005,0.0029,0.05931,0.00167,0.00065,0.00191,0.7161,0.0059,0.0079,0.0034,0.1449,0.0022,0.0017,0.0041,0.08283,0.00243,0.00129,0.00358
2019-10-18,2020-02-02,1.92,2.15,17.13,0.17,0.1,0.69,14.05,0.21,0.15,0.18,96.44,0.48,1.06,1.5,0.1776,0.002,0.0022,0.0074,0.1456,0.0023,0.0023,0.0028
2019-10-18,2020-02-02,2.15,2.4,14.99,0.15,0.1,0.59,13.03,0.18,0.14,0.18,84.68,0.42,0.93,1.29,0.1771,0.0019,0.0023,0.0075,0.1539,0.0023,0.0024,0.003
2019-10-18,2020-02-02,2.4,2.67,13.17,0.19,0.05,0.5,11.48,0.16,0.13,0.23,72.57,0.37,0.8,1.07,0.1815,0.0028,0.0021,0.0071,0.1581,0.0024,0.0025,0.0033
2019-10-18,2020-02-02,2.67,2.97,11.36,0.24,0.04,0.41,9.781,0.162,0.108,0.22,61.68,0.32,0.68,0.88,0.1842,0.004,0.0021,0.0067,0.1586,0.0028,0.0025,0.0037
2019-10-18,2020-02-02,2.97,3.29,8.964,0.294,0.067,0.329,7.992,0.174,0.088,0.203,51.94,0.28,0.57,0.74,0.1726,0.0057,0.0023,0.0066,0.1539,0.0035,0.0024,0.004
2019-10-18,2020-02-02,3.29,3.64,7.525,0.201,0.083,0.307,6.488,0.183,0.071,0.172,43.41,0.27,0.48,0.67,0.1734,0.0048,0.0027,0.0075,0.1495,0.0043,0.0023,0.0042
2019-10-18,2020-02-02,3.64,4.02,6.218,0.155,0.068,0.278,5.276,0.18,0.058,0.141,36.09,0.28,0.4,0.57,0.1723,0.0045,0.0027,0.0082,0.1462,0.0051,0.0023,0.0043
2019-10-18,2020-02-02,4.02,4.43,5.033,0.126,0.055,0.222,4.274,0.157,0.047,0.113,29.85,0.3,0.33,0.48,0.1686,0.0046,0.0026,0.0083,0.1432,0.0054,0.0022,0.0043
2019-10-18,2020-02-02,4.43,4.88,4.069,0.107,0.045,0.181,3.445,0.11,0.038,0.087,24.57,0.32,0.27,0.4,0.1656,0.0049,0.0026,0.0084,0.1402,0.0048,0.0022,0.0041
2019-10-18,2020-02-02,4.88,5.37,3.329,0.094,0.037,0.15,2.721,0.057,0.03,0.063,20.01,0.31,0.22,0.32,0.1664,0.0053,0.0026,0.0084,0.136,0.0035,0.0021,0.0037
2019-10-18,2020-02-02,5.37,5.9,2.711,0.063,0.03,0.122,2.136,0.029,0.023,0.038,16.22,0.26,0.18,0.25,0.1671,0.0047,0.0026,0.0084,0.1317,0.0028,0.002,0.0027
2019-10-18,2020-02-02,5.9,6.47,2.165,0.049,0.017,0.097,1.665,0.019,0.018,0.026,13.08,0.18,0.14,0.19,0.1655,0.0044,0.0022,0.0082,0.1273,0.0023,0.002,0.0023
2019-10-18,2020-02-02,6.47,7.09,1.711,0.036,0.019,0.069,1.347,0.015,0.015,0.02,10.51,0.1,0.12,0.14,0.1628,0.0038,0.0025,0.0072,0.1282,0.0019,0.002,0.0023
2019-10-18,2020-02-02,7.09,7.76,1.451,0.023,0.016,0.052,1.055,0.012,0.012,0.018,8.692,0.056,0.096,0.101,0.1669,0.0028,0.0026,0.0064,0.1214,0.0016,0.0019,0.0023
2019-10-18,2020-02-02,7.76,8.48,1.163,0.015,0.013,0.037,0.8183,0.0095,0.009,0.0157,7.0,0.036,0.077,0.081,0.1662,0.0023,0.0026,0.0056,0.1169,0.0015,0.0018,0.0025
2019-10-18,2020-02-02,8.48,9.26,0.9225,0.0105,0.0101,0.028,0.6562,0.0079,0.0072,0.0135,5.664,0.027,0.062,0.066,0.1629,0.002,0.0025,0.0054,0.1159,0.0015,0.0018,0.0027
2019-10-18,2020-02-02,9.26,10.1,0.7082,0.0074,0.0066,0.0213,0.5202,0.0067,0.0057,0.0111,4.581,0.022,0.05,0.057,0.1546,0.0018,0.0022,0.0052,0.1136,0.0016,0.0018,0.0029
2019-10-18,2020-02-02,10.1,11.0,0.5775,0.006,0.0046,0.0166,0.4075,0.0056,0.0045,0.0088,3.692,0.019,0.041,0.051,0.1564,0.0018,0.0021,0.005,0.1104,0.0016,0.0017,0.0029
2019-10-18,2020-02-02,11.0,12.0,0.465,0.0049,0.0027,0.0133,0.3223,0.0047,0.0035,0.0068,2.965,0.016,0.033,0.044,0.1568,0.0019,0.0019,0.005,0.1087,0.0017,0.0017,0.0029
2019-10-18,2020-02-02,12.0,13.0,0.3756,0.0041,0.0041,0.0108,0.2568,0.004,0.0028,0.0053,2.396,0.014,0.026,0.036,0.1568,0.0019,0.0024,0.0051,0.1072,0.0018,0.0017,0.0029
2019-10-18,2020-02-02,13.0,14.1,0.3056,0.0036,0.0034,0.0088,0.2052,0.0034,0.0023,0.0043,1.947,0.012,0.021,0.028,0.157,0.0021,0.0024,0.005,0.1054,0.0018,0.0016,0.0029
2019-10-18,2020-02-02,14.1,15.3,0.2478,0.003,0.0023,0.0071,0.1632,0.0028,0.0018,0.0036,1.579,0.01,0.017,0.022,0.1569,0.0022,0.0022,0.005,0.1033,0.0019,0.0016,0.0029
2019-10-18,2020-02-02,15.3,16.6,0.2005,0.0022,0.0014,0.0057,0.1289,0.0024,0.0014,0.0029,1.285,0.009,0.014,0.017,0.156,0.002,0.002,0.0049,0.1003,0.002,0.0016,0.0029
2019-10-18,2020-02-02,16.6,18.0,0.1619,0.0018,0.0008,0.0046,0.1014,0.0021,0.0011,0.0023,1.048,0.008,0.012,0.012,0.1544,0.002,0.0019,0.0048,0.09674,0.00213,0.0015,0.00278
2019-10-18,2020-02-02,18.0,19.5,0.1309,0.0015,0.0007,0.0037,0.08096,0.00184,0.00089,0.00227,0.8589,0.0066,0.0094,0.0079,0.1524,0.0021,0.0019,0.0045,0.09426,0.00226,0.00147,0.00371
2019-10-18,2020-02-02,19.5,21.1,0.1058,0.0013,0.0008,0.0029,0.06515,0.00162,0.00072,0.0021,0.7031,0.0058,0.0077,0.0033,0.1504,0.0022,0.002,0.0043,0.09266,0.00243,0.00144,0.00401
2020-02-03,2020-05-20,1.92,2.15,17.17,0.16,0.05,0.69,13.96,0.21,0.15,0.18,95.55,0.48,1.05,1.49,0.1797,0.0019,0.002,0.0071,0.1461,0.0023,0.0023,0.0028
2020-02-03,2020-05-20,2.15,2.4,14.88,0.14,0.09,0.58,12.8,0.18,0.14,0.18,83.96,0.42,0.92,1.28,0.1773,0.0019,0.0022,0.0067,0.1525,0.0023,0.0024,0.003
2020-02-03,2020-05-20,2.4,2.67,12.94,0.19,0.09,0.49,11.12,0.16,0.12,0.22,72.09,0.36,0.79,1.07,0.1795,0.0028,0.0024,0.0068,0.1543,0.0024,0.0024,0.0033
2020-02-03,2020-05-20,2.67,2.97,11.14,0.24,0.1,0.4,9.339,0.16,0.103,0.21,61.4,0.32,0.68,0.88,0.1814,0.004,0.0026,0.0068,0.1521,0.0027,0.0024,0.0037
2020-02-03,2020-05-20,2.97,3.29,8.862,0.287,0.078,0.325,7.634,0.169,0.084,0.194,51.72,0.28,0.57,0.73,0.1713,0.0056,0.0024,0.0067,0.1476,0.0034,0.0023,0.004
2020-02-03,2020-05-20,3.29,3.64,7.529,0.194,0.083,0.307,6.193,0.177,0.068,0.164,43.3,0.26,0.48,0.67,0.1739,0.0046,0.0027,0.0077,0.143,0.0042,0.0022,0.0042
2020-02-03,2020-05-20,3.64,4.02,6.287,0.149,0.069,0.281,4.965,0.173,0.055,0.132,36.1,0.27,0.4,0.57,0.1741,0.0043,0.0027,0.0085,0.1375,0.0049,0.0021,0.0042
2020-02-03,2020-05-20,4.02,4.43,5.218,0.122,0.057,0.23,3.991,0.152,0.044,0.106,29.89,0.29,0.33,0.48,0.1746,0.0044,0.0027,0.0084,0.1335,0.0052,0.0021,0.0042
2020-02-03,2020-05-20,4.43,4.88,4.283,0.102,0.047,0.19,3.225,0.105,0.035,0.081,24.61,0.31,0.27,0.4,0.174,0.0047,0.0027,0.0084,0.131,0.0046,0.002,0.0039
2020-02-03,2020-05-20,4.88,5.37,3.483,0.089,0.038,0.157,2.592,0.053,0.029,0.06,20.05,0.29,0.22,0.32,0.1738,0.0051,0.0027,0.0084,0.1293,0.0032,0.002,0.0034
2020-02-03,2020-05-20,5.37,5.9,2.815,0.059,0.031,0.127,2.049,0.027,0.023,0.036,16.27,0.25,0.18,0.25,0.173,0.0045,0.0027,0.0083,0.126,0.0026,0.002,0.0025
2020-02-03,2020-05-20,5.9,6.47,2.237,0.046,0.025,0.1,1.681,0.018,0.018,0.027,13.14,0.17,0.14,0.19,0.1703,0.0041,0.0026,0.0081,0.128,0.0022,0.002,0.0022
2020-02-03,2020-05-20,6.47,7.09,1.748,0.034,0.019,0.07,1.338,0.014,0.015,0.02,10.57,0.1,0.12,0.14,0.1654,0.0035,0.0026,0.0071,0.1265,0.0017,0.002,0.0022
2020-02-03,2020-05-20,7.09,7.76,1.466,0.021,0.016,0.052,1.069,0.011,0.012,0.018,8.76,0.052,0.096,0.102,0.1674,0.0026,0.0026,0.0064,0.122,0.0014,0.0019,0.0023
2020-02-03,2020-05-20,7.76,8.48,1.162,0.014,0.013,0.037,0.839,0.0087,0.0092,0.0161,7.049,0.034,0.078,0.081,0.1649,0.0021,0.0026,0.0056,0.119,0.0014,0.0019,0.0025
2020-02-03,2020-05-20,8.48,9.26,0.9414,0.0098,0.0104,0.0286,0.6561,0.0073,0.0072,0.0135,5.687,0.025,0.063,0.066,0.1655,0.0019,0.0026,0.0053,0.1154,0.0014,0.0018,0.0026
2020-02-03,2020-05-20,9.26,10.1,0.7361,0.0068,0.0071,0.0221,0.5288,0.0062,0.0058,0.0113,4.593,0.021,0.051,0.058,0.1603,0.0017,0.0023,0.0051,0.1151,0.0014,0.0018,0.0027
2020-02-03,2020-05-20,10.1,11.0,0.5904,0.0056,0.0035,0.0169,0.4183,0.0052,0.0046,0.009,3.705,0.017,0.041,0.052,0.1594,0.0017,0.002,0.005,0.1129,0.0015,0.0018,0.0028
2020-02-03,2020-05-20,11.0,12.0,0.4742,0.0046,0.002,0.0136,0.3265,0.0043,0.0036,0.0069,2.981,0.015,0.033,0.044,0.1591,0.0017,0.0019,0.005,0.1095,0.0015,0.0017,0.0028
2020-02-03,2020-05-20,12.0,13.0,0.3827,0.0039,0.0027,0.011,0.2536,0.0036,0.0028,0.0052,2.42,0.012,0.027,0.036,0.1581,0.0018,0.0021,0.005,0.1048,0.0016,0.0016,0.0027
2020-02-03,2020-05-20,13.0,14.1,0.311,0.0033,0.0034,0.0089,0.1979,0.0031,0.0022,0.0042,1.972,0.011,0.022,0.029,0.1577,0.0019,0.0025,0.005,0.1003,0.0017,0.0016,0.0026
2020-02-03,2020-05-20,14.1,15.3,0.2519,0.0028,0.0028,0.0072,0.1544,0.0027,0.0017,0.0034,1.602,0.009,0.018,0.022,0.1573,0.002,0.0024,0.0049,0.09638,0.00177,0.0015,0.00264
2020-02-03,2020-05-20,15.3,16.6,0.2037,0.002,0.002,0.0058,0.1231,0.0023,0.0014,0.0028,1.304,0.008,0.014,0.017,0.1562,0.0018,0.0023,0.0048,0.09442,0.00189,0.00147,0.00285
2020-02-03,2020-05-20,16.6,18.0,0.1643,0.0017,0.0009,0.0047,0.09907,0.00199,0.00109,0.0022,1.062,0.007,0.012,0.012,0.1547,0.0019,0.0019,0.0047,0.09327,0.00197,0.00145,0.00273
2020-02-03,2020-05-20,18.0,19.5,0.1328,0.0014,0.0005,0.0038,0.08027,0.0017,0.00088,0.00225,0.8672,0.0061,0.0095,0.008,0.1531,0.002,0.0018,0.0045,0.09255,0.00206,0.00144,0.00406
2020-02-03,2020-05-20,19.5,21.1,0.1073,0.0012,0.0005,0.003,0.06579,0.00148,0.00072,0.00212,0.7071,0.0054,0.0078,0.0033,0.1518,0.0021,0.0018,0.0043,0.09304,0.00221,0.00145,0.00402
2020-05-21,2020-09-05,1.92,2.15,17.1,0.26,0.12,0.69,14.36,0.33,0.16,0.19,96.18,0.77,1.06,1.5,0.1778,0.0031,0.0023,0.0084,0.1493,0.0037,0.0023,0.0034
2020-05-21,2020-09-05,2.15,2.4,15.21,0.22,0.1,0.6,13.26,0.29,0.15,0.18,84.44,0.67,0.93,1.28,0.1801,0.0029,0.0023,0.009,0.157,0.0036,0.0024,0.0036
2020-05-21,2020-09-05,2.4,2.67,13.42,0.29,0.08,0.51,11.45,0.26,0.13,0.23,72.42,0.59,0.8,1.07,0.1853,0.0043,0.0023,0.0086,0.1581,0.0038,0.0025,0.0039
2020-05-21,2020-09-05,2.67,2.97,11.63,0.38,0.05,0.42,9.496,0.255,0.104,0.214,61.58,0.51,0.68,0.88,0.1889,0.0063,0.0022,0.008,0.1542,0.0043,0.0024,0.0044
2020-05-21,2020-09-05,2.97,3.29,9.25,0.474,0.064,0.339,7.673,0.272,0.084,0.195,51.79,0.45,0.57,0.73,0.1786,0.0093,0.0023,0.0079,0.1482,0.0054,0.0023,0.0048
2020-05-21,2020-09-05,3.29,3.64,7.817,0.308,0.086,0.319,6.193,0.281,0.068,0.164,43.22,0.42,0.48,0.67,0.1809,0.0074,0.0028,0.0088,0.1433,0.0066,0.0022,0.0047
2020-05-21,2020-09-05,3.64,4.02,6.573,0.243,0.072,0.294,4.956,0.271,0.055,0.132,35.93,0.44,0.4,0.57,0.1829,0.0071,0.0028,0.0094,0.1379,0.0077,0.0021,0.0045
2020-05-21,2020-09-05,4.02,4.43,5.416,0.189,0.06,0.239,4.03,0.236,0.044,0.107,29.73,0.47,0.33,0.48,0.1822,0.007,0.0028,0.0091,0.1356,0.0082,0.0021,0.0044
2020-05-21,2020-09-05,4.43,4.88,4.398,0.151,0.048,0.195,3.244,0.16,0.036,0.082,24.46,0.49,0.27,0.4,0.1798,0.0071,0.0028,0.0089,0.1327,0.007,0.0021,0.0042
2020-05-21,2020-09-05,4.88,5.37,3.569,0.132,0.039,0.161,2.583,0.078,0.028,0.06,19.89,0.46,0.22,0.32,0.1794,0.0079,0.0028,0.0089,0.1299,0.005,0.002,0.0039
2020-05-21,2020-09-05,5.37,5.9,2.864,0.088,0.032,0.129,2.072,0.041,0.023,0.037,16.11,0.39,0.18,0.25,0.1778,0.007,0.0028,0.0089,0.1286,0.004,0.002,0.0033
2020-05-21,2020-09-05,5.9,6.47,2.255,0.07,0.025,0.101,1.674,0.026,0.018,0.026,12.99,0.26,0.14,0.18,0.1736,0.0065,0.0027,0.0087,0.1289,0.0033,0.002,0.0027
2020-05-21,2020-09-05,6.47,7.09,1.761,0.055,0.019,0.071,1.343,0.02,0.015,0.02,10.44,0.14,0.11,0.14,0.1687,0.0058,0.0026,0.0077,0.1286,0.0026,0.002,0.0028
2020-05-21,2020-09-05,7.09,7.76,1.481,0.032,0.016,0.053,1.073,0.016,0.012,0.018,8.643,0.077,0.095,0.1,0.1713,0.004,0.0027,0.007,0.1241,0.0022,0.0019,0.0028
2020-05-21,2020-09-05,7.76,8.48,1.165,0.02,0.013,0.037,0.8271,0.0132,0.0091,0.0159,6.975,0.05,0.077,0.08,0.167,0.0031,0.0026,0.0059,0.1186,0.0021,0.0018,0.003
