bartels_rotation_number,rigidity_min_GV,rigidity_max_GV,carbon_flux m^-2sr^-1s^-1GV^-1,carbon_flux_error_statistical m^-2sr^-1s^-1GV^-1,carbon_flux_error_time_dependent m^-2sr^-1s^-1GV^-1,carbon_flux_error_time_independent m^-2sr^-1s^-1GV^-1,carbon_to_helium_ratio,carbon_to_helium_ratio_error_statistical,carbon_to_helium_ratio_error_time_dependent,carbon_to_helium_ratio_error_time_independent
2445,11.0,12.0,0.09355,0.00134,0.00037,0.00189,0.02952,0.00043,0.00017,0.00068
2445,12.0,13.0,0.07677,0.00119,0.00031,0.00155,0.02974,0.00047,0.00017,0.00069
2445,13.0,14.1,0.06202,0.001,0.00025,0.00125,0.02923,0.00048,0.00017,0.00068
2445,14.1,15.3,0.05145,0.00085,0.00021,0.00104,0.02981,0.0005,0.00017,0.0007
2445,15.3,16.6,0.04321,0.00073,0.0002,0.00087,0.03068,0.00052,0.00019,0.00072
2445,16.6,18.0,0.03376,0.0006,0.00017,0.00068,0.02964,0.00053,0.00019,0.0007
2445,18.0,19.5,0.02812,0.00051,0.00014,0.00057,0.03036,0.00055,0.00019,0.00071
2445,19.5,21.1,0.02252,0.00042,0.0001,0.00046,0.02976,0.00056,0.00018,0.0007
2445,21.1,22.8,0.01864,0.00035,8e-05,0.00038,0.03035,0.00058,0.00018,0.00072
2445,22.8,24.7,0.01536,0.00029,7e-05,0.00031,0.03072,0.00059,0.00019,0.00073
2445,24.7,26.7,0.01238,0.00025,6e-05,0.00025,0.03049,0.00062,0.00018,0.00072
2445,26.7,28.8,0.01017,0.00021,5e-05,0.00021,0.03076,0.00066,0.00019,0.00073
2445,28.8,31.1,0.008238,0.000182,3.8e-05,0.000168,0.03036,0.00068,0.00019,0.00072
2445,31.1,33.5,0.007042,0.000164,3.4e-05,0.000143,0.03209,0.00076,0.0002,0.00077
2445,33.5,36.1,0.005865,0.000144,2.8e-05,0.000119,0.03229,0.0008,0.0002,0.00077
2445,36.1,38.9,0.004808,0.000125,2.4e-05,9.8e-05,0.03246,0.00086,0.00021,0.00078
2445,38.9,41.9,0.004114,0.000112,2e-05,8.4e-05,0.03413,0.00094,0.00022,0.00082
2445,41.9,45.1,0.002933,9.2e-05,1.5e-05,6e-05,0.0298,0.00094,0.00019,0.00072
2445,45.1,48.5,0.002501,8.2e-05,1.3e-05,5.1e-05,0.03048,0.00101,0.0002,0.00074
2445,48.5,52.2,0.002037,7.1e-05,1.1e-05,4.2e-05,0.03054,0.00108,0.0002,0.00074
2445,52.2,56.1,0.001718,6.3e-05,9e-06,3.5e-05,0.03146,0.00118,0.00021,0.00077
2445,56.1,60.3,0.001417,5.6e-05,8e-06,2.9e-05,0.03114,0.00124,0.00021,0.00077
2446,1.92,2.15,1.373,0.029,0.014,0.033,0.02487,0.00053,0.00031,0.0007
2446,2.15,2.4,1.345,0.026,0.012,0.03,0.02564,0.0005,0.00027,0.00067
2446,2.4,2.67,1.316,0.022,0.006,0.028,0.02714,0.00047,0.00018,0.00065
2446,2.67,2.97,1.207,0.019,0.004,0.025,0.02729,0.00044,0.00015,0.00064
2446,2.97,3.29,1.113,0.017,0.005,0.024,0.02794,0.00042,0.00017,0.00067
2446,3.29,3.64,0.9895,0.0141,0.0032,0.0204,0.02833,0.00041,0.00015,0.00066
2446,3.64,4.02,0.8581,0.0119,0.0021,0.0175,0.0282,0.00039,0.00013,0.00065
2446,4.02,4.43,0.7263,0.0097,0.0015,0.0146,0.02779,0.00038,0.00012,0.00063
2446,4.43,4.88,0.6058,0.0077,0.0012,0.0122,0.02729,0.00035,0.00012,0.00062
2446,4.88,5.37,0.5256,0.0065,0.0013,0.0106,0.02819,0.00035,0.00012,0.00064
2446,5.37,5.9,0.4328,0.0053,0.0012,0.0087,0.02779,0.00035,0.00012,0.00064
2446,5.9,6.47,0.3774,0.0045,0.001,0.0076,0.02921,0.00036,0.00013,0.00067
2446,6.47,7.09,0.2975,0.0036,0.0008,0.006,0.0279,0.00034,0.00013,0.00064
2446,7.09,7.76,0.2558,0.003,0.0007,0.0052,0.02919,0.00035,0.00013,0.00067
2446,7.76,8.48,0.2087,0.0025,0.0006,0.0042,0.02908,0.00036,0.00014,0.00067
2446,8.48,9.26,0.1758,0.0022,0.0006,0.0035,0.02992,0.00037,0.00014,0.00069
2446,9.26,10.1,0.1438,0.0018,0.0005,0.0029,0.02996,0.00039,0.00015,0.00069
2446,10.1,11.0,0.116,0.0016,0.0004,0.0023,0.0297,0.00041,0.00015,0.00069
2446,11.0,12.0,0.09435,0.00132,0.00039,0.0019,0.02979,0.00042,0.00016,0.00069
2446,12.0,13.0,0.07602,0.00116,0.00032,0.00153,0.0292,0.00045,0.00016,0.00068
2446,13.0,14.1,0.06452,0.001,0.00027,0.0013,0.03031,0.00047,0.00017,0.00071
2446,14.1,15.3,0.0526,0.00084,0.00022,0.00106,0.03043,0.00049,0.00017,0.00071
2446,15.3,16.6,0.04282,0.00071,0.00018,0.00087,0.03026,0.00051,0.00017,0.00071
2446,16.6,18.0,0.03425,0.00059,0.00015,0.00069,0.02994,0.00052,0.00017,0.0007
2446,18.0,19.5,0.02902,0.0005,0.00013,0.00059,0.03112,0.00054,0.00017,0.00073
2446,19.5,21.1,0.02333,0.00042,0.0001,0.00047,0.03091,0.00056,0.00017,0.00073
2446,21.1,22.8,0.01894,0.00035,8e-05,0.00038,0.03076,0.00057,0.00017,0.00073
2446,22.8,24.7,0.01503,0.00028,7e-05,0.00031,0.02996,0.00057,0.00017,0.00071
2446,24.7,26.7,0.01248,0.00024,6e-05,0.00025,0.03071,0.00061,0.00018,0.00073
2446,26.7,28.8,0.0108,0.00022,5e-05,0.00022,0.0323,0.00066,0.00019,0.00077
2446,28.8,31.1,0.008645,0.000183,4.1e-05,0.000176,0.03182,0.00068,0.00019,0.00076
2446,31.1,33.5,0.006923,0.000159,3.3e-05,0.000141,0.03097,0.00072,0.00018,0.00074
2446,33.5,36.1,0.005452,0.000136,2.6e-05,0.000111,0.02994,0.00076,0.00018,0.00072
2446,36.1,38.9,0.004764,0.000122,2.3e-05,9.7e-05,0.032,0.00083,0.00019,0.00077
2446,38.9,41.9,0.003777,0.000105,1.9e-05,7.7e-05,0.03088,0.00087,0.00019,0.00074
2446,41.9,45.1,0.003153,9.3e-05,1.6e-05,6.4e-05,0.03146,0.00094,0.00019,0.00076
2446,45.1,48.5,0.002617,8.2e-05,1.3e-05,5.3e-05,0.03201,0.00102,0.0002,0.00078
2446,48.5,52.2,0.002123,7.1e-05,1.1e-05,4.3e-05,0.03211,0.00109,0.0002,0.00078
2446,52.2,56.1,0.001759,6.3e-05,9e-06,3.6e-05,0.03237,0.00118,0.0002,0.00079
2446,56.1,60.3,0.001476,5.6e-05,8e-06,3e-05,0.03304,0.00126,0.00021,0.00081
2447,1.92,2.15,1.445,0.029,0.013,0.035,0.02554,0.00052,0.00029,0.00072
2447,2.15,2.4,1.423,0.026,0.009,0.032,0.0266,0.00049,0.00022,0.00069
2447,2.4,2.67,1.322,0.022,0.003,0.028,0.02654,0.00044,0.00014,0.00064
2447,2.67,2.97,1.233,0.019,0.004,0.026,0.02719,0.00042,0.00014,0.00064
2447,2.97,3.29,1.115,0.016,0.004,0.024,0.02751,0.0004,0.00015,0.00066
2447,3.29,3.64,1.018,0.014,0.003,0.021,0.02844,0.00039,0.00013,0.00066
2447,3.64,4.02,0.8602,0.0116,0.0018,0.0175,0.02771,0.00038,0.00011,0.00064
2447,4.02,4.43,0.7401,0.0097,0.0013,0.0149,0.0278,0.00037,0.00011,0.00063
2447,4.43,4.88,0.629,0.0077,0.0012,0.0126,0.02784,0.00035,0.00011,0.00063
2447,4.88,5.37,0.5333,0.0064,0.0011,0.0107,0.02804,0.00034,0.00011,0.00064
2447,5.37,5.9,0.449,0.0054,0.0011,0.009,0.02843,0.00034,0.00012,0.00065
2447,5.9,6.47,0.3777,0.0045,0.001,0.0076,0.02891,0.00035,0.00012,0.00066
2447,6.47,7.09,0.3117,0.0037,0.0009,0.0063,0.02877,0.00034,0.00012,0.00066
2447,7.09,7.76,0.2521,0.003,0.0007,0.0051,0.02846,0.00034,0.00012,0.00066
2447,7.76,8.48,0.2142,0.0025,0.0006,0.0043,0.02952,0.00035,0.00013,0.00068
2447,8.48,9.26,0.1724,0.0021,0.0006,0.0035,0.02909,0.00036,0.00013,0.00067
2447,9.26,10.1,0.1423,0.0018,0.0005,0.0029,0.02952,0.00038,0.00014,0.00068
2447,10.1,11.0,0.1174,0.0016,0.0004,0.0024,0.02986,0.0004,0.00015,0.00069
2447,11.0,12.0,0.09569,0.00132,0.00038,0.00193,0.02985,0.00042,0.00015,0.00069
2447,12.0,13.0,0.0778,0.00116,0.00032,0.00157,0.0299,0.00045,0.00016,0.00069
2447,13.0,14.1,0.06501,0.00099,0.00027,0.00131,0.0306,0.00047,0.00016,0.00071
2447,14.1,15.3,0.05202,0.00083,0.00022,0.00105,0.0298,0.00048,0.00016,0.00069
2447,15.3,16.6,0.04289,0.0007,0.00018,0.00087,0.03031,0.0005,0.00016,0.00071
2447,16.6,18.0,0.03503,0.00059,0.00015,0.00071,0.03058,0.00052,0.00016,0.00072
2447,18.0,19.5,0.02833,0.00049,0.00012,0.00057,0.03049,0.00054,0.00016,0.00072
2447,19.5,21.1,0.0234,0.00041,0.0001,0.00047,0.0308,0.00055,0.00017,0.00073
2447,21.1,22.8,0.01917,0.00035,9e-05,0.00039,0.03105,0.00057,0.00017,0.00073
2447,22.8,24.7,0.01597,0.00029,7e-05,0.00032,0.03195,0.00059,0.00018,0.00076
2447,24.7,26.7,0.0125,0.00024,6e-05,0.00025,0.0308,0.0006,0.00017,0.00073
2447,26.7,28.8,0.01041,0.00021,5e-05,0.00021,0.03129,0.00064,0.00018,0.00074
2447,28.8,31.1,0.008791,0.000183,4.2e-05,0.000179,0.03264,0.00069,0.00019,0.00078
2447,31.1,33.5,0.007194,0.000161,3.5e-05,0.000146,0.03261,0.00074,0.00019,0.00078
2447,33.5,36.1,0.005818,0.000139,2.8e-05,0.000118,0.03209,0.00078,0.00019,0.00077
2447,36.1,38.9,0.004653,0.00012,2.3e-05,9.5e-05,0.03147,0.00082,0.00018,0.00076
2447,38.9,41.9,0.003815,0.000105,1.9e-05,7.8e-05,0.03152,0.00088,0.00019,0.00076
2447,41.9,45.1,0.003317,9.5e-05,1.7e-05,6.8e-05,0.03325,0.00097,0.0002,0.0008
2447,45.1,48.5,0.002634,8.2e-05,1.3e-05,5.4e-05,0.03242,0.00102,0.0002,0.00079
2447,48.5,52.2,0.002058,6.9e-05,1.1e-05,4.2e-05,0.03084,0.00106,0.00019,0.00075
2447,52.2,56.1,0.001723,6.2e-05,9e-06,3.5e-05,0.03151,0.00115,0.00019,0.00077
2447,56.1,60.3,0.001459,5.5e-05,8e-06,3e-05,0.03227,0.00123,0.0002,0.00079
2448,1.92,2.15,1.502,0.031,0.014,0.036,0.02529,0.00052,0.0003,0.00071
2448,2.15,2.4,1.526,0.028,0.01,0.035,0.0272,0.0005,0.00024,0.00071
2448,2.4,2.67,1.361,0.023,0.004,0.029,0.02622,0.00044,0.00015,0.00063
2448,2.67,2.97,1.313,0.02,0.004,0.027,0.02787,0.00043,0.00016,0.00065
2448,2.97,3.29,1.194,0.017,0.004,0.025,0.02837,0.00041,0.00016,0.00068
2448,3.29,3.64,1.031,0.014,0.003,0.021,0.02797,0.00039,0.00014,0.00065
2448,3.64,4.02,0.9044,0.0122,0.0019,0.0184,0.02834,0.00038,0.00013,0.00065
2448,4.02,4.43,0.7592,0.01,0.0014,0.0153,0.02772,0.00037,0.00012,0.00063
2448,4.43,4.88,0.6468,0.008,0.0013,0.013,0.02793,0.00035,0.00012,0.00064
2448,4.88,5.37,0.5515,0.0066,0.0013,0.0111,0.02833,0.00034,0.00013,0.00065
2448,5.37,5.9,0.453,0.0055,0.0012,0.0091,0.02796,0.00034,0.00013,0.00064
2448,5.9,6.47,0.3839,0.0046,0.0011,0.0077,0.0287,0.00035,0.00014,0.00066
2448,6.47,7.09,0.3197,0.0038,0.0009,0.0064,0.02903,0.00034,0.00014,0.00067
2448,7.09,7.76,0.2569,0.003,0.0007,0.0052,0.02857,0.00034,0.00014,0.00066
2448,7.76,8.48,0.216,0.0026,0.0006,0.0044,0.02938,0.00035,0.00014,0.00068
2448,8.48,9.26,0.1793,0.0022,0.0006,0.0036,0.02992,0.00037,0.00015,0.00069
2448,9.26,10.1,0.1455,0.0018,0.0005,0.0029,0.02994,0.00038,0.00016,0.00069
2448,10.1,11.0,0.1163,0.0016,0.0005,0.0024,0.02933,0.0004,0.00016,0.00068
2448,11.0,12.0,0.09681,0.00133,0.00041,0.00195,0.02998,0.00042,0.00017,0.0007
2448,12.0,13.0,0.07927,0.00118,0.00033,0.0016,0.03014,0.00045,0.00017,0.0007
2448,13.0,14.1,0.06601,0.001,0.00027,0.00133,0.03074,0.00047,0.00017,0.00072
2448,14.1,15.3,0.05256,0.00084,0.00022,0.00106,0.03014,0.00049,0.00017,0.0007
2448,15.3,16.6,0.0437,0.00071,0.00018,0.00088,0.03096,0.00051,0.00018,0.00072
2448,16.6,18.0,0.03541,0.0006,0.00015,0.00072,0.03069,0.00052,0.00018,0.00072
2448,18.0,19.5,0.02867,0.0005,0.00013,0.00058,0.03052,0.00054,0.00018,0.00072
2448,19.5,21.1,0.02384,0.00042,0.00011,0.00048,0.03146,0.00056,0.00018,0.00074
2448,21.1,22.8,0.01964,0.00035,9e-05,0.0004,0.0316,0.00058,0.00019,0.00075
2448,22.8,24.7,0.01568,0.00029,7e-05,0.00032,0.03103,0.00058,0.00018,0.00074
2448,24.7,26.7,0.01311,0.00025,6e-05,0.00027,0.03217,0.00062,0.00019,0.00076
2448,26.7,28.8,0.0106,0.00021,5e-05,0.00022,0.03179,0.00065,0.00019,0.00076
2448,28.8,31.1,0.00864,0.000182,4.1e-05,0.000176,0.03183,0.00068,0.00019,0.00076
2448,31.1,33.5,0.007081,0.00016,3.4e-05,0.000144,0.03183,0.00073,0.0002,0.00076
2448,33.5,36.1,0.005861,0.00014,2.9e-05,0.000119,0.03231,0.00078,0.0002,0.00077
2448,36.1,38.9,0.004641,0.00012,2.3e-05,9.5e-05,0.03143,0.00082,0.0002,0.00075
2448,38.9,41.9,0.003965,0.000107,2e-05,8.1e-05,0.03261,0.00089,0.00021,0.00078
2448,41.9,45.1,0.0032,9.3e-05,1.6e-05,6.5e-05,0.03223,0.00095,0.0002,0.00078
2448,45.1,48.5,0.002537,8e-05,1.3e-05,5.2e-05,0.03098,0.001,0.0002,0.00075
2448,48.5,52.2,0.002004,6.9e-05,1e-05,4.1e-05,0.0301,0.00104,0.00019,0.00073
2448,52.2,56.1,0.001748,6.2e-05,9e-06,3.6e-05,0.03207,0.00116,0.00021,0.00078
2448,56.1,60.3,0.001361,5.3e-05,7e-06,2.8e-05,0.03063,0.00121,0.0002,0.00075
2449,1.92,2.15,1.556,0.031,0.021,0.037,0.02526,0.0005,0.00038,0.00071
2449,2.15,2.4,1.559,0.028,0.017,0.035,0.02687,0.00049,0.00032,0.0007
2449,2.4,2.67,1.459,0.024,0.007,0.031,0.02738,0.00045,0.00018,0.00066
2449,2.67,2.97,1.341,0.02,0.006,0.028,0.02776,0.00042,0.00016,0.00065
2449,2.97,3.29,1.173,0.017,0.005,0.025,0.02723,0.0004,0.00015,0.00065
2449,3.29,3.64,1.062,0.015,0.003,0.022,0.02811,0.00039,0.00013,0.00065
2449,3.64,4.02,0.9173,0.0122,0.0021,0.0187,0.02819,0.00038,0.00012,0.00065
2449,4.02,4.43,0.7794,0.01,0.0016,0.0157,0.02803,0.00036,0.00011,0.00064
2449,4.43,4.88,0.6455,0.0079,0.0015,0.013,0.02757,0.00034,0.00011,0.00063
2449,4.88,5.37,0.5471,0.0066,0.0015,0.011,0.02788,0.00034,0.00012,0.00064
2449,5.37,5.9,0.453,0.0055,0.0012,0.0091,0.0278,0.00034,0.00012,0.00064
2449,5.9,6.47,0.3812,0.0046,0.0011,0.0077,0.02824,0.00034,0.00012,0.00065
2449,6.47,7.09,0.3234,0.0038,0.001,0.0065,0.02928,0.00035,0.00013,0.00067
2449,7.09,7.76,0.2665,0.0031,0.0008,0.0054,0.02959,0.00035,0.00013,0.00068
2449,7.76,8.48,0.2171,0.0026,0.0007,0.0044,0.02963,0.00036,0.00014,0.00068
2449,8.48,9.26,0.177,0.0022,0.0006,0.0036,0.02955,0.00037,0.00014,0.00068
2449,9.26,10.1,0.1442,0.0018,0.0005,0.0029,0.02961,0.00038,0.00015,0.00068
2449,10.1,11.0,0.1161,0.0016,0.0004,0.0023,0.02921,0.0004,0.00015,0.00068
2449,11.0,12.0,0.09865,0.00135,0.00039,0.00199,0.03064,0.00042,0.00016,0.00071
2449,12.0,13.0,0.07896,0.00118,0.00032,0.00159,0.03006,0.00046,0.00016,0.0007
2449,13.0,14.1,0.06365,0.00099,0.00027,0.00128,0.02975,0.00047,0.00016,0.00069
2449,14.1,15.3,0.0529,0.00085,0.00023,0.00107,0.03041,0.00049,0.00016,0.00071
2449,15.3,16.6,0.04275,0.00071,0.00019,0.00086,0.03014,0.00051,0.00016,0.0007
2449,16.6,18.0,0.03631,0.00061,0.00016,0.00073,0.03167,0.00054,0.00018,0.00074
2449,18.0,19.5,0.0285,0.0005,0.00013,0.00058,0.0306,0.00054,0.00017,0.00072
2449,19.5,21.1,0.02345,0.00042,0.00011,0.00047,0.03094,0.00056,0.00017,0.00073
2449,21.1,22.8,0.01868,0.00035,8e-05,0.00038,0.03033,0.00057,0.00017,0.00072
2449,22.8,24.7,0.01564,0.00029,7e-05,0.00032,0.03135,0.00058,0.00017,0.00074
2449,24.7,26.7,0.01284,0.00025,6e-05,0.00026,0.03145,0.00061,0.00017,0.00075
2449,26.7,28.8,0.01044,0.00021,5e-05,0.00021,0.03133,0.00065,0.00018,0.00075
2449,28.8,31.1,0.008529,0.000181,4e-05,0.000173,0.03135,0.00068,0.00018,0.00075
2449,31.1,33.5,0.007075,0.00016,3.4e-05,0.000144,0.03174,0.00073,0.00018,0.00076
2449,33.5,36.1,0.005842,0.00014,2.8e-05,0.000119,0.03202,0.00078,0.00019,0.00077
2449,36.1,38.9,0.004687,0.000121,2.3e-05,9.5e-05,0.03138,0.00082,0.00019,0.00075
2449,38.9,41.9,0.003688,0.000104,1.8e-05,7.5e-05,0.03061,0.00087,0.00018,0.00074
2449,41.9,45.1,0.003214,9.4e-05,1.6e-05,6.6e-05,0.03242,0.00096,0.00019,0.00078
2449,45.1,48.5,0.002687,8.3e-05,1.4e-05,5.5e-05,0.03326,0.00104,0.0002,0.00081
2449,48.5,52.2,0.002163,7.1e-05,1.1e-05,4.4e-05,0.03264,0.00109,0.0002,0.00079
2449,52.2,56.1,0.00174,6.2e-05,9e-06,3.6e-05,0.0319,0.00116,0.0002,0.00078
2449,56.1,60.3,0.001347,5.3e-05,7e-06,2.8e-05,0.0299,0.00119,0.00019,0.00074
2450,1.92,2.15,1.573,0.031,0.02,0.038,0.02573,0.00052,0.00037,0.00073
2450,2.15,2.4,1.545,0.028,0.01,0.035,0.02705,0.0005,0.00022,0.0007
2450,2.4,2.67,1.409,0.023,0.005,0.03,0.02664,0.00044,0.00015,0.00064
2450,2.67,2.97,1.272,0.02,0.004,0.026,0.02659,0.00042,0.00014,0.00062
2450,2.97,3.29,1.153,0.017,0.004,0.024,0.02719,0.0004,0.00014,0.00065
2450,3.29,3.64,1.037,0.014,0.003,0.021,0.02786,0.00039,0.00012,0.00065
2450,3.64,4.02,0.9056,0.0122,0.0019,0.0184,0.02827,0.00038,0.00011,0.00065
2450,4.02,4.43,0.743,0.0098,0.0016,0.0149,0.02726,0.00036,0.00011,0.00062
2450,4.43,4.88,0.6436,0.0079,0.0014,0.0129,0.02791,0.00035,0.00011,0.00064
2450,4.88,5.37,0.5349,0.0065,0.0013,0.0107,0.02788,0.00034,0.00011,0.00064
2450,5.37,5.9,0.4586,0.0055,0.0011,0.0092,0.02857,0.00035,0.00012,0.00065
2450,5.9,6.47,0.379,0.0045,0.0011,0.0076,0.02868,0.00035,0.00012,0.00066
2450,6.47,7.09,0.3171,0.0037,0.0009,0.0064,0.02924,0.00035,0.00013,0.00067
2450,7.09,7.76,0.2571,0.003,0.0008,0.0052,0.02901,0.00035,0.00013,0.00067
2450,7.76,8.48,0.2111,0.0025,0.0007,0.0043,0.02913,0.00035,0.00013,0.00067
2450,8.48,9.26,0.1704,0.0021,0.0006,0.0034,0.02877,0.00036,0.00013,0.00066
2450,9.26,10.1,0.1438,0.0018,0.0005,0.0029,0.02986,0.00039,0.00014,0.00069
2450,10.1,11.0,0.1164,0.0016,0.0004,0.0024,0.02968,0.0004,0.00015,0.00069
2450,11.0,12.0,0.09733,0.00133,0.00037,0.00196,0.03042,0.00042,0.00015,0.00071
2450,12.0,13.0,0.07712,0.00116,0.00031,0.00156,0.02973,0.00045,0.00015,0.00069
2450,13.0,14.1,0.0629,0.00098,0.00027,0.00127,0.02949,0.00047,0.00016,0.00069
2450,14.1,15.3,0.05158,0.00083,0.00022,0.00104,0.02986,0.00049,0.00016,0.0007
2450,15.3,16.6,0.04221,0.0007,0.00019,0.00085,0.0299,0.0005,0.00016,0.0007
2450,16.6,18.0,0.03523,0.0006,0.00016,0.00071,0.03086,0.00053,0.00017,0.00072
2450,18.0,19.5,0.02889,0.0005,0.00013,0.00058,0.03095,0.00054,0.00017,0.00073
2450,19.5,21.1,0.02379,0.00042,0.00011,0.00048,0.03152,0.00056,0.00017,0.00074
2450,21.1,22.8,0.01891,0.00035,8e-05,0.00038,0.03076,0.00057,0.00017,0.00073
2450,22.8,24.7,0.01578,0.00029,7e-05,0.00032,0.0317,0.00058,0.00017,0.00075
2450,24.7,26.7,0.0125,0.00024,6e-05,0.00025,0.03071,0.0006,0.00017,0.00073
2450,26.7,28.8,0.01071,0.00021,5e-05,0.00022,0.03223,0.00065,0.00018,0.00077
2450,28.8,31.1,0.008525,0.00018,4e-05,0.000173,0.03137,0.00067,0.00018,0.00075
2450,31.1,33.5,0.006773,0.000156,3.3e-05,0.000138,0.03068,0.00072,0.00018,0.00073
2450,33.5,36.1,0.005579,0.000136,2.7e-05,0.000114,0.03086,0.00076,0.00018,0.00074
2450,36.1,38.9,0.004923,0.000123,2.4e-05,0.0001,0.03335,0.00085,0.0002,0.0008
2450,38.9,41.9,0.00389,0.000106,1.9e-05,7.9e-05,0.03205,0.00089,0.00019,0.00077
2450,41.9,45.1,0.003007,9e-05,1.5e-05,6.1e-05,0.03039,0.00092,0.00018,0.00073
2450,45.1,48.5,0.002485,8e-05,1.3e-05,5.1e-05,0.03062,0.00099,0.00018,0.00074
2450,48.5,52.2,0.002196,7.2e-05,1.1e-05,4.5e-05,0.03279,0.00109,0.0002,0.0008
2450,52.2,56.1,0.001646,6e-05,9e-06,3.4e-05,0.03042,0.00113,0.00019,0.00074
2450,56.1,60.3,0.00151,5.6e-05,8e-06,3.1e-05,0.0336,0.00126,0.00021,0.00083
2451,1.92,2.15,1.448,0.03,0.015,0.035,0.02522,0.00053,0.00033,0.00071
2451,2.15,2.4,1.437,0.027,0.011,0.033,0.02652,0.00051,0.00027,0.00069
2451,2.4,2.67,1.349,0.023,0.005,0.029,0.0269,0.00046,0.00018,0.00065
2451,2.67,2.97,1.226,0.019,0.004,0.025,0.02705,0.00043,0.00018,0.00064
2451,2.97,3.29,1.134,0.017,0.004,0.024,0.02778,0.00042,0.00018,0.00066
2451,3.29,3.64,0.9933,0.0141,0.003,0.0205,0.0278,0.0004,0.00017,0.00065
2451,3.64,4.02,0.8524,0.0118,0.0018,0.0174,0.02763,0.00039,0.00015,0.00064
2451,4.02,4.43,0.745,0.0099,0.0014,0.015,0.02816,0.00038,0.00015,0.00064
2451,4.43,4.88,0.617,0.0078,0.0012,0.0124,0.02759,0.00035,0.00015,0.00063
2451,4.88,5.37,0.5154,0.0064,0.0012,0.0104,0.02758,0.00035,0.00015,0.00063
2451,5.37,5.9,0.4458,0.0054,0.0011,0.009,0.02856,0.00035,0.00016,0.00065
2451,5.9,6.47,0.3707,0.0045,0.001,0.0075,0.0286,0.00035,0.00016,0.00066
2451,6.47,7.09,0.3025,0.0037,0.0008,0.0061,0.02833,0.00035,0.00015,0.00065
2451,7.09,7.76,0.2489,0.003,0.0007,0.005,0.02844,0.00035,0.00016,0.00065
2451,7.76,8.48,0.2082,0.0025,0.0006,0.0042,0.02901,0.00036,0.00016,0.00067
2451,8.48,9.26,0.1732,0.0021,0.0006,0.0035,0.02951,0.00037,0.00017,0.00068
2451,9.26,10.1,0.1431,0.0018,0.0005,0.0029,0.02988,0.00039,0.00018,0.00069
2451,10.1,11.0,0.1122,0.0015,0.0004,0.0023,0.0288,0.0004,0.00017,0.00067
2451,11.0,12.0,0.09712,0.00134,0.00037,0.00196,0.03075,0.00043,0.00019,0.00071
2451,12.0,13.0,0.07728,0.00117,0.0003,0.00156,0.02987,0.00046,0.00018,0.00069
2451,13.0,14.1,0.06465,0.001,0.00026,0.0013,0.0306,0.00048,0.00019,0.00071
2451,14.1,15.3,0.05195,0.00084,0.00021,0.00105,0.03014,0.00049,0.00019,0.0007
2451,15.3,16.6,0.04187,0.0007,0.00018,0.00085,0.02975,0.0005,0.00019,0.0007
2451,16.6,18.0,0.03511,0.0006,0.00016,0.00071,0.03093,0.00053,0.0002,0.00073
2451,18.0,19.5,0.02809,0.00049,0.00012,0.00057,0.03041,0.00054,0.0002,0.00071
2451,19.5,21.1,0.02416,0.00042,0.00011,0.00049,0.03203,0.00057,0.00021,0.00076
2451,21.1,22.8,0.01879,0.00035,8e-05,0.00038,0.03055,0.00057,0.0002,0.00072
2451,22.8,24.7,0.01501,0.00028,7e-05,0.0003,0.03014,0.00057,0.0002,0.00071
2451,24.7,26.7,0.01273,0.00024,6e-05,0.00026,0.03109,0.00061,0.0002,0.00074
2451,26.7,28.8,0.01045,0.00021,5e-05,0.00021,0.03158,0.00065,0.00021,0.00075
2451,28.8,31.1,0.008287,0.000179,3.9e-05,0.000169,0.03064,0.00067,0.0002,0.00073
2451,31.1,33.5,0.007122,0.000161,3.4e-05,0.000145,0.03222,0.00074,0.00022,0.00077
2451,33.5,36.1,0.005616,0.000137,2.7e-05,0.000114,0.03109,0.00077,0.00021,0.00074
2451,36.1,38.9,0.004971,0.000124,2.4e-05,0.000101,0.03369,0.00086,0.00023,0.00081
2451,38.9,41.9,0.003716,0.000104,1.9e-05,7.6e-05,0.03079,0.00087,0.00021,0.00074
2451,41.9,45.1,0.003297,9.5e-05,1.7e-05,6.7e-05,0.03342,0.00098,0.00023,0.00081
2451,45.1,48.5,0.002594,8.2e-05,1.3e-05,5.3e-05,0.03211,0.00103,0.00022,0.00078
2451,48.5,52.2,0.002204,7.2e-05,1.1e-05,4.5e-05,0.03306,0.0011,0.00023,0.0008
2451,52.2,56.1,0.001742,6.2e-05,9e-06,3.6e-05,0.03199,0.00116,0.00023,0.00078
2451,56.1,60.3,0.001353,5.3e-05,7e-06,2.8e-05,0.02998,0.00119,0.00021,0.00074
2452,1.92,2.15,1.464,0.03,0.014,0.035,0.0254,0.00053,0.0003,0.00072
2452,2.15,2.4,1.454,0.027,0.009,0.033,0.02665,0.0005,0.00022,0.00069
2452,2.4,2.67,1.325,0.022,0.002,0.028,0.02648,0.00045,0.00013,0.00064
2452,2.67,2.97,1.195,0.019,0.004,0.025,0.02637,0.00042,0.00015,0.00062
2452,2.97,3.29,1.109,0.016,0.004,0.024,0.02733,0.00041,0.00015,0.00065
2452,3.29,3.64,1.002,0.014,0.003,0.021,0.02819,0.0004,0.00013,0.00066
2452,3.64,4.02,0.8568,0.0117,0.0017,0.0174,0.02781,0.00038,0.00012,0.00064
