bartels_rotation_number,rigidity_min_GV,rigidity_max_GV,oxygen_flux m^-2sr^-1s^-1GV^-1,oxygen_flux_error_statistical m^-2sr^-1s^-1GV^-1,oxygen_flux_error_time_dependent m^-2sr^-1s^-1GV^-1,oxygen_flux_error_time_independent m^-2sr^-1s^-1GV^-1,oxygen_to_helium_ratio,oxygen_to_helium_ratio_error_statistical,oxygen_to_helium_ratio_error_time_dependent,oxygen_to_helium_ratio_error_time_independent
2559,14.1,15.3,0.05424,0.00105,0.00023,0.00111,0.03057,0.0006,0.0002,0.00072
2559,15.3,16.6,0.04326,0.00087,0.00018,0.00088,0.02985,0.00061,0.0002,0.0007
2559,16.6,18.0,0.03563,0.00074,0.00015,0.00073,0.03072,0.00064,0.0002,0.00072
2559,18.0,19.5,0.02881,0.00061,0.00012,0.00059,0.03048,0.00065,0.0002,0.00072
2559,19.5,21.1,0.02392,0.00051,0.0001,0.00049,0.03131,0.00068,0.00021,0.00074
2559,21.1,22.8,0.01987,0.00043,9e-05,0.00041,0.03218,0.00071,0.00021,0.00076
2559,22.8,24.7,0.01581,0.00035,7e-05,0.00032,0.03126,0.0007,0.00021,0.00074
2559,24.7,26.7,0.01302,0.0003,6e-05,0.00027,0.03199,0.00075,0.00022,0.00076
2559,26.7,28.8,0.01099,0.00026,5e-05,0.00022,0.03313,0.00081,0.00022,0.00079
2559,28.8,31.1,0.009004,0.000226,4.1e-05,0.000184,0.03333,0.00085,0.00023,0.0008
2559,31.1,33.5,0.007764,0.000205,3.6e-05,0.000159,0.03495,0.00094,0.00024,0.00084
2559,33.5,36.1,0.00614,0.000175,2.9e-05,0.000126,0.03404,0.00098,0.00023,0.00082
2559,36.1,38.9,0.004876,0.00015,2.3e-05,0.0001,0.03309,0.00103,0.00023,0.0008
2559,38.9,41.9,0.00424,0.000135,2.1e-05,8.7e-05,0.03524,0.00114,0.00025,0.00085
2559,41.9,45.1,0.003377,0.000116,1.7e-05,6.9e-05,0.03441,0.00121,0.00024,0.00083
2559,45.1,48.5,0.002855,0.000104,1.4e-05,5.9e-05,0.03537,0.00131,0.00025,0.00086
2559,48.5,52.2,0.002279,8.9e-05,1.2e-05,4.7e-05,0.03403,0.00135,0.00024,0.00083
2559,52.2,56.1,0.001828,7.8e-05,9e-06,3.8e-05,0.03391,0.00146,0.00024,0.00083
2559,56.1,60.3,0.001594,7e-05,8e-06,3.3e-05,0.03524,0.00157,0.00026,0.00087
2560,1.92,2.15,2.215,0.05,0.091,0.062,0.02036,0.00046,0.00086,0.00064
2560,2.15,2.4,2.191,0.044,0.044,0.05,0.02319,0.00047,0.00049,0.0006
2560,2.4,2.67,1.924,0.036,0.031,0.044,0.02364,0.00045,0.0004,0.00061
2560,2.67,2.97,1.682,0.029,0.019,0.035,0.02402,0.00042,0.0003,0.00057
2560,2.97,3.29,1.477,0.024,0.01,0.03,0.02484,0.00041,0.00021,0.00058
2560,3.29,3.64,1.269,0.02,0.008,0.026,0.02541,0.0004,0.0002,0.00058
2560,3.64,4.02,1.107,0.029,0.006,0.022,0.02696,0.00072,0.0002,0.00062
2560,4.02,4.43,0.9163,0.0297,0.0052,0.0185,0.02715,0.00088,0.00019,0.00062
2560,4.43,4.88,0.7164,0.0099,0.0039,0.0145,0.02567,0.00036,0.00018,0.00059
2560,4.88,5.37,0.6285,0.0206,0.0034,0.0127,0.02765,0.00091,0.00019,0.00063
2560,5.37,5.9,0.4871,0.0066,0.0026,0.0099,0.02625,0.00036,0.00017,0.0006
2560,5.9,6.47,0.4056,0.0091,0.0021,0.0082,0.02692,0.00061,0.00017,0.00062
2560,6.47,7.09,0.3297,0.0044,0.0017,0.0067,0.02708,0.00037,0.00017,0.00062
2560,7.09,7.76,0.2715,0.006,0.0013,0.0055,0.0278,0.00061,0.00017,0.00064
2560,7.76,8.48,0.2189,0.003,0.0011,0.0044,0.02774,0.00038,0.00017,0.00064
2560,8.48,9.26,0.183,0.0043,0.0009,0.0037,0.02877,0.00067,0.00017,0.00067
2560,9.26,10.1,0.1446,0.0021,0.0007,0.0029,0.02807,0.00041,0.00017,0.00065
2560,10.1,11.0,0.1184,0.0018,0.0006,0.0024,0.0284,0.00044,0.00017,0.00066
2560,11.0,12.0,0.0968,0.00152,0.00046,0.00196,0.02884,0.00046,0.00017,0.00067
2560,12.0,13.0,0.0791,0.00134,0.00037,0.00161,0.02931,0.00051,0.00017,0.00068
2560,13.0,14.1,0.06378,0.00113,0.0003,0.0013,0.02904,0.00052,0.00017,0.00068
2560,14.1,15.3,0.05611,0.00199,0.00026,0.00114,0.03146,0.00112,0.00019,0.00074
2560,15.3,16.6,0.04542,0.00083,0.00021,0.00092,0.03149,0.00058,0.00019,0.00074
2560,16.6,18.0,0.03549,0.00068,0.00017,0.00072,0.03049,0.00059,0.00018,0.00072
2560,18.0,19.5,0.02938,0.00057,0.00014,0.0006,0.03121,0.00061,0.00018,0.00074
2560,19.5,21.1,0.02422,0.00048,0.00011,0.00049,0.03177,0.00063,0.00019,0.00075
2560,21.1,22.8,0.01985,0.0004,9e-05,0.0004,0.03192,0.00065,0.00019,0.00076
2560,22.8,24.7,0.01678,0.00033,8e-05,0.00034,0.03342,0.00067,0.00019,0.00079
2560,24.7,26.7,0.01392,0.00065,6e-05,0.00028,0.03404,0.0016,0.0002,0.00081
2560,26.7,28.8,0.01111,0.00024,5e-05,0.00023,0.03317,0.00074,0.00019,0.00079
2560,28.8,31.1,0.008814,0.000206,4e-05,0.000179,0.03246,0.00077,0.00019,0.00077
2560,31.1,33.5,0.006996,0.000178,3.2e-05,0.000142,0.03163,0.00082,0.00018,0.00076
2560,33.5,36.1,0.005952,0.000158,2.7e-05,0.000121,0.03283,0.00089,0.00019,0.00079
2560,36.1,38.9,0.004905,0.000138,2.2e-05,0.0001,0.03292,0.00094,0.00019,0.00079
2560,38.9,41.9,0.004111,0.000122,1.9e-05,8.4e-05,0.03389,0.00102,0.0002,0.00082
2560,41.9,45.1,0.0034,0.000107,1.6e-05,6.9e-05,0.03439,0.00111,0.0002,0.00083
2560,45.1,48.5,0.002729,9.3e-05,1.2e-05,5.6e-05,0.03358,0.00117,0.0002,0.00081
2560,48.5,52.2,0.002213,8.1e-05,1e-05,4.5e-05,0.03326,0.00123,0.00019,0.00081
2560,52.2,56.1,0.001856,7.2e-05,8e-06,3.8e-05,0.03383,0.00134,0.0002,0.00083
2560,56.1,60.3,0.001481,6.2e-05,7e-06,3e-05,0.03309,0.00141,0.00019,0.00081
2561,1.92,2.15,2.293,0.057,0.057,0.064,0.02027,0.00051,0.00055,0.00064
2561,2.15,2.4,2.269,0.051,0.022,0.051,0.02328,0.00053,0.0003,0.00061
2561,2.4,2.67,1.984,0.042,0.019,0.046,0.02364,0.0005,0.00029,0.00061
2561,2.67,2.97,1.81,0.035,0.013,0.038,0.02523,0.00049,0.00026,0.00059
2561,2.97,3.29,1.54,0.028,0.01,0.032,0.02538,0.00046,0.00024,0.00059
2561,3.29,3.64,1.285,0.022,0.008,0.026,0.02525,0.00044,0.00023,0.00058
2561,3.64,4.02,1.081,0.018,0.006,0.022,0.02585,0.00044,0.00023,0.00059
2561,4.02,4.43,0.872,0.0143,0.005,0.0176,0.02517,0.00042,0.00022,0.00058
2561,4.43,4.88,0.7463,0.0113,0.0041,0.0151,0.02623,0.0004,0.00022,0.0006
2561,4.88,5.37,0.5951,0.009,0.0032,0.012,0.02568,0.00039,0.00021,0.00059
2561,5.37,5.9,0.5098,0.0076,0.0027,0.0103,0.02699,0.00041,0.00022,0.00062
2561,5.9,6.47,0.4185,0.0063,0.0021,0.0085,0.02735,0.00041,0.00022,0.00063
2561,6.47,7.09,0.3257,0.005,0.0016,0.0066,0.02649,0.00041,0.00021,0.00061
2561,7.09,7.76,0.2674,0.004,0.0013,0.0054,0.02693,0.00041,0.00021,0.00062
2561,7.76,8.48,0.2221,0.0034,0.0011,0.0045,0.02779,0.00043,0.00021,0.00064
2561,8.48,9.26,0.1852,0.0029,0.0009,0.0037,0.02873,0.00045,0.00022,0.00066
2561,9.26,10.1,0.146,0.0024,0.0007,0.003,0.02804,0.00046,0.00021,0.00065
2561,10.1,11.0,0.1213,0.0021,0.0006,0.0025,0.02875,0.00049,0.00022,0.00067
2561,11.0,12.0,0.09903,0.00173,0.00048,0.00201,0.02909,0.00051,0.00022,0.00068
2561,12.0,13.0,0.07977,0.00152,0.00038,0.00162,0.02922,0.00056,0.00022,0.00068
2561,13.0,14.1,0.06924,0.00132,0.00033,0.00141,0.03088,0.0006,0.00023,0.00072
2561,14.1,15.3,0.05482,0.00109,0.00026,0.00111,0.0303,0.00061,0.00023,0.00071
2561,15.3,16.6,0.0454,0.00092,0.00021,0.00092,0.03113,0.00064,0.00023,0.00073
2561,16.6,18.0,0.03696,0.00077,0.00017,0.00075,0.0313,0.00066,0.00023,0.00074
2561,18.0,19.5,0.02869,0.00062,0.00013,0.00058,0.03017,0.00066,0.00022,0.00071
2561,19.5,21.1,0.02478,0.00053,0.00011,0.0005,0.03207,0.0007,0.00024,0.00076
2561,21.1,22.8,0.01975,0.00044,9e-05,0.0004,0.03164,0.00071,0.00023,0.00075
2561,22.8,24.7,0.01653,0.00036,8e-05,0.00034,0.03253,0.00072,0.00024,0.00077
2561,24.7,26.7,0.01338,0.00031,6e-05,0.00027,0.03259,0.00076,0.00024,0.00077
2561,26.7,28.8,0.01094,0.00027,5e-05,0.00022,0.03249,0.0008,0.00024,0.00077
2561,28.8,31.1,0.009374,0.000232,4.3e-05,0.000191,0.03398,0.00086,0.00025,0.00081
2561,31.1,33.5,0.007514,0.000202,3.4e-05,0.000153,0.0336,0.00092,0.00025,0.0008
2561,33.5,36.1,0.006102,0.000175,2.8e-05,0.000124,0.03334,0.00097,0.00025,0.0008
2561,36.1,38.9,0.005069,0.000153,2.3e-05,0.000103,0.03397,0.00105,0.00025,0.00082
2561,38.9,41.9,0.004213,0.000135,1.9e-05,8.6e-05,0.0341,0.00111,0.00025,0.00082
2561,41.9,45.1,0.003498,0.000119,1.6e-05,7.1e-05,0.03507,0.00122,0.00026,0.00085
2561,45.1,48.5,0.002856,0.000104,1.3e-05,5.8e-05,0.03471,0.00129,0.00026,0.00084
2561,48.5,52.2,0.002423,9.2e-05,1.1e-05,4.9e-05,0.03629,0.00141,0.00027,0.00088
2561,52.2,56.1,0.001821,7.8e-05,8e-06,3.7e-05,0.03305,0.00144,0.00024,0.00081
2561,56.1,60.3,0.001554,6.9e-05,7e-06,3.2e-05,0.03449,0.00157,0.00026,0.00085
2562,1.92,2.15,2.429,0.064,0.099,0.068,0.0218,0.00058,0.00092,0.00069
2562,2.15,2.4,2.299,0.054,0.049,0.052,0.02381,0.00057,0.00055,0.00062
2562,2.4,2.67,1.964,0.043,0.03,0.045,0.02371,0.00052,0.00041,0.00061
2562,2.67,2.97,1.743,0.035,0.019,0.036,0.02463,0.0005,0.00032,0.00058
2562,2.97,3.29,1.514,0.028,0.01,0.031,0.02512,0.00048,0.00024,0.00058
2562,3.29,3.64,1.295,0.023,0.008,0.026,0.02566,0.00046,0.00023,0.00059
2562,3.64,4.02,1.048,0.019,0.006,0.021,0.02504,0.00045,0.00022,0.00057
2562,4.02,4.43,0.8886,0.0149,0.0051,0.018,0.02577,0.00044,0.00022,0.00059
2562,4.43,4.88,0.7314,0.0115,0.004,0.0148,0.02586,0.00041,0.00022,0.00059
2562,4.88,5.37,0.6029,0.0094,0.0032,0.0122,0.02618,0.00041,0.00021,0.0006
2562,5.37,5.9,0.4905,0.0078,0.0026,0.0099,0.0263,0.00042,0.00021,0.0006
2562,5.9,6.47,0.4153,0.0065,0.0021,0.0084,0.02726,0.00043,0.00021,0.00063
2562,6.47,7.09,0.3431,0.0053,0.0017,0.0069,0.02782,0.00044,0.00021,0.00064
2562,7.09,7.76,0.2759,0.0043,0.0013,0.0056,0.02776,0.00044,0.00021,0.00064
2562,7.76,8.48,0.2251,0.0035,0.0011,0.0046,0.02826,0.00045,0.00022,0.00065
2562,8.48,9.26,0.1806,0.0029,0.0009,0.0037,0.028,0.00046,0.00021,0.00065
2562,9.26,10.1,0.1464,0.0025,0.0007,0.003,0.02823,0.00049,0.00022,0.00065
2562,10.1,11.0,0.1218,0.0021,0.0006,0.0025,0.02896,0.00052,0.00022,0.00067
2562,11.0,12.0,0.09829,0.00179,0.00047,0.00199,0.0291,0.00054,0.00022,0.00068
2562,12.0,13.0,0.07897,0.00157,0.00038,0.0016,0.02866,0.00058,0.00022,0.00067
2562,13.0,14.1,0.0664,0.00134,0.00031,0.00135,0.02986,0.00061,0.00022,0.0007
2562,14.1,15.3,0.05221,0.00111,0.00025,0.00106,0.02899,0.00062,0.00022,0.00068
2562,15.3,16.6,0.04636,0.00097,0.00022,0.00094,0.03191,0.00068,0.00024,0.00075
2562,16.6,18.0,0.03655,0.0008,0.00017,0.00074,0.03102,0.00069,0.00023,0.00073
2562,18.0,19.5,0.02908,0.00065,0.00014,0.00059,0.03044,0.00069,0.00023,0.00072
2562,19.5,21.1,0.02444,0.00055,0.00011,0.0005,0.03183,0.00073,0.00024,0.00075
2562,21.1,22.8,0.0204,0.00046,9e-05,0.00041,0.03259,0.00075,0.00024,0.00077
2562,22.8,24.7,0.01643,0.00038,8e-05,0.00033,0.0322,0.00075,0.00024,0.00076
2562,24.7,26.7,0.01335,0.00032,6e-05,0.00027,0.03237,0.00078,0.00024,0.00077
2562,26.7,28.8,0.01085,0.00027,5e-05,0.00022,0.03229,0.00083,0.00024,0.00077
2562,28.8,31.1,0.009036,0.000236,4.1e-05,0.000184,0.03309,0.00088,0.00025,0.00079
2562,31.1,33.5,0.007653,0.000211,3.5e-05,0.000156,0.03416,0.00096,0.00025,0.00082
2562,33.5,36.1,0.006139,0.000182,2.8e-05,0.000125,0.0339,0.00102,0.00025,0.00081
2562,36.1,38.9,0.00512,0.00016,2.4e-05,0.000104,0.03438,0.00109,0.00026,0.00083
2562,38.9,41.9,0.004271,0.000141,2e-05,8.7e-05,0.03485,0.00117,0.00026,0.00084
2562,41.9,45.1,0.003215,0.000118,1.5e-05,6.6e-05,0.03196,0.0012,0.00024,0.00077
2562,45.1,48.5,0.002755,0.000106,1.3e-05,5.6e-05,0.03341,0.00131,0.00025,0.00081
2562,48.5,52.2,0.002429,9.6e-05,1.1e-05,5e-05,0.03669,0.00147,0.00027,0.00089
2562,52.2,56.1,0.00187,8.2e-05,9e-06,3.8e-05,0.03423,0.00152,0.00025,0.00084
2562,56.1,60.3,0.001381,6.8e-05,6e-06,2.8e-05,0.0308,0.00153,0.00023,0.00076
2563,1.92,2.15,2.262,0.066,0.117,0.063,0.02039,0.0006,0.00108,0.00065
2563,2.15,2.4,2.069,0.056,0.065,0.047,0.02154,0.00058,0.00069,0.00056
2563,2.4,2.67,2.05,0.048,0.033,0.047,0.02487,0.00059,0.00044,0.00064
2563,2.67,2.97,1.685,0.038,0.013,0.035,0.02391,0.00054,0.00025,0.00056
2563,2.97,3.29,1.556,0.032,0.011,0.032,0.02595,0.00053,0.00026,0.0006
2563,3.29,3.64,1.271,0.025,0.01,0.026,0.02541,0.00051,0.00027,0.00058
2563,3.64,4.02,1.081,0.021,0.008,0.022,0.02619,0.0005,0.00027,0.0006
2563,4.02,4.43,0.8878,0.016,0.0058,0.018,0.02594,0.00047,0.00024,0.00059
2563,4.43,4.88,0.7125,0.0124,0.0039,0.0144,0.02543,0.00045,0.00021,0.00058
2563,4.88,5.37,0.5984,0.0103,0.0033,0.0121,0.02629,0.00046,0.00022,0.0006
2563,5.37,5.9,0.4984,0.0086,0.0027,0.0101,0.02676,0.00046,0.00022,0.00062
2563,5.9,6.47,0.4053,0.007,0.0021,0.0082,0.02687,0.00047,0.00021,0.00062
2563,6.47,7.09,0.3363,0.0057,0.0017,0.0068,0.02755,0.00047,0.00021,0.00064
2563,7.09,7.76,0.2743,0.0047,0.0013,0.0055,0.02798,0.00048,0.00021,0.00065
2563,7.76,8.48,0.2231,0.0039,0.0011,0.0045,0.02809,0.00049,0.00022,0.00065
2563,8.48,9.26,0.1806,0.0032,0.0009,0.0037,0.02815,0.00051,0.00022,0.00065
2563,9.26,10.1,0.1482,0.0028,0.0007,0.003,0.02884,0.00054,0.00022,0.00067
2563,10.1,11.0,0.1176,0.0023,0.0006,0.0024,0.02807,0.00056,0.00022,0.00065
2563,11.0,12.0,0.09869,0.00197,0.00048,0.002,0.0294,0.0006,0.00022,0.00068
2563,12.0,13.0,0.08103,0.00175,0.00039,0.00164,0.02998,0.00066,0.00023,0.0007
2563,13.0,14.1,0.0663,0.00147,0.00031,0.00135,0.02999,0.00067,0.00023,0.0007
2563,14.1,15.3,0.05547,0.00125,0.00026,0.00113,0.03108,0.00071,0.00023,0.00073
2563,15.3,16.6,0.04351,0.00102,0.0002,0.00088,0.02995,0.00071,0.00023,0.0007
2563,16.6,18.0,0.03549,0.00085,0.00017,0.00072,0.03021,0.00073,0.00023,0.00071
2563,18.0,19.5,0.03,0.00072,0.00014,0.00061,0.03174,0.00077,0.00024,0.00075
2563,19.5,21.1,0.02327,0.00058,0.00011,0.00047,0.02992,0.00076,0.00022,0.00071
2563,21.1,22.8,0.01937,0.00049,9e-05,0.00039,0.03103,0.00079,0.00023,0.00073
2563,22.8,24.7,0.01683,0.00041,8e-05,0.00034,0.03335,0.00083,0.00025,0.00079
2563,24.7,26.7,0.01361,0.00035,6e-05,0.00028,0.03305,0.00087,0.00025,0.00079
2563,26.7,28.8,0.01031,0.00029,5e-05,0.00021,0.03108,0.0009,0.00023,0.00074
2563,28.8,31.1,0.009024,0.00026,4.1e-05,0.000184,0.03321,0.00097,0.00025,0.00079
2563,31.1,33.5,0.007021,0.000224,3.2e-05,0.000143,0.03174,0.00103,0.00024,0.00076
2563,33.5,36.1,0.006152,0.000201,2.8e-05,0.000125,0.03346,0.00111,0.00025,0.0008
2563,36.1,38.9,0.005272,0.000179,2.4e-05,0.000107,0.03533,0.00123,0.00026,0.00085
2563,38.9,41.9,0.003994,0.000151,1.8e-05,8.1e-05,0.03253,0.00125,0.00024,0.00078
2563,41.9,45.1,0.00344,0.000135,1.6e-05,7e-05,0.03503,0.00141,0.00026,0.00085
2563,45.1,48.5,0.002972,0.000122,1.4e-05,6.1e-05,0.03639,0.00153,0.00027,0.00088
2563,48.5,52.2,0.002318,0.000103,1.1e-05,4.7e-05,0.0346,0.00157,0.00026,0.00084
2563,52.2,56.1,0.001911,9.1e-05,9e-06,3.9e-05,0.03529,0.00172,0.00026,0.00086
2563,56.1,60.3,0.001473,7.7e-05,7e-06,3e-05,0.03311,0.00177,0.00025,0.00082
2564,1.92,2.15,2.247,0.052,0.058,0.063,0.02012,0.00047,0.00056,0.00064
2564,2.15,2.4,2.186,0.046,0.023,0.05,0.02266,0.00048,0.0003,0.00059
2564,2.4,2.67,2.044,0.038,0.019,0.047,0.02472,0.00046,0.0003,0.00064
2564,2.67,2.97,1.828,0.032,0.013,0.038,0.02566,0.00045,0.00026,0.0006
2564,2.97,3.29,1.538,0.025,0.01,0.032,0.02548,0.00042,0.00024,0.00059
2564,3.29,3.64,1.298,0.02,0.008,0.026,0.02578,0.0004,0.00024,0.00059
2564,3.64,4.02,1.042,0.016,0.006,0.021,0.02503,0.00039,0.00022,0.00057
2564,4.02,4.43,0.8765,0.0129,0.0051,0.0177,0.02554,0.00038,0.00022,0.00058
2564,4.43,4.88,0.7275,0.0101,0.0041,0.0147,0.02582,0.00036,0.00022,0.00059
2564,4.88,5.37,0.5866,0.0081,0.0032,0.0119,0.02552,0.00036,0.00021,0.00059
2564,5.37,5.9,0.4811,0.0068,0.0026,0.0097,0.02558,0.00036,0.00021,0.00059
2564,5.9,6.47,0.4036,0.0057,0.0021,0.0082,0.02651,0.00038,0.00021,0.00061
2564,6.47,7.09,0.3256,0.0046,0.0016,0.0066,0.02643,0.00038,0.0002,0.00061
2564,7.09,7.76,0.2655,0.0037,0.0013,0.0054,0.0268,0.00038,0.0002,0.00062
2564,7.76,8.48,0.2181,0.0031,0.001,0.0044,0.0273,0.00039,0.00021,0.00063
2564,8.48,9.26,0.1793,0.0026,0.0009,0.0036,0.02796,0.00041,0.00021,0.00065
2564,9.26,10.1,0.147,0.0022,0.0007,0.003,0.02823,0.00043,0.00021,0.00065
2564,10.1,11.0,0.123,0.0019,0.0006,0.0025,0.02934,0.00046,0.00022,0.00068
2564,11.0,12.0,0.09835,0.0016,0.00047,0.00199,0.02899,0.00048,0.00022,0.00067
2564,12.0,13.0,0.08145,0.00142,0.00039,0.00165,0.02991,0.00053,0.00022,0.0007
2564,13.0,14.1,0.06648,0.0012,0.00031,0.00135,0.02999,0.00055,0.00022,0.0007
2564,14.1,15.3,0.05445,0.00101,0.00026,0.00111,0.03018,0.00057,0.00022,0.00071
2564,15.3,16.6,0.04383,0.00084,0.00021,0.00089,0.0301,0.00059,0.00022,0.00071
2564,16.6,18.0,0.03592,0.00071,0.00017,0.00073,0.03062,0.00061,0.00023,0.00072
2564,18.0,19.5,0.02979,0.00059,0.00014,0.00061,0.03119,0.00063,0.00023,0.00074
2564,19.5,21.1,0.02375,0.00049,0.00011,0.00048,0.03081,0.00064,0.00023,0.00073
2564,21.1,22.8,0.01991,0.00041,9e-05,0.0004,0.03156,0.00066,0.00023,0.00075
2564,22.8,24.7,0.01624,0.00033,7e-05,0.00033,0.03192,0.00067,0.00023,0.00076
2564,24.7,26.7,0.01292,0.00028,6e-05,0.00026,0.03138,0.00069,0.00023,0.00075
2564,26.7,28.8,0.01083,0.00024,5e-05,0.00022,0.03226,0.00074,0.00024,0.00077
2564,28.8,31.1,0.008937,0.00021,4.1e-05,0.000182,0.03273,0.00078,0.00024,0.00078
2564,31.1,33.5,0.007737,0.000189,3.5e-05,0.000158,0.03471,0.00087,0.00025,0.00083
2564,33.5,36.1,0.006331,0.000164,2.9e-05,0.000129,0.03486,0.00092,0.00026,0.00083
2564,36.1,38.9,0.004869,0.000139,2.2e-05,9.9e-05,0.03259,0.00095,0.00024,0.00078
2564,38.9,41.9,0.003951,0.000121,1.8e-05,8.1e-05,0.03229,0.001,0.00024,0.00078
2564,41.9,45.1,0.003179,0.000105,1.5e-05,6.5e-05,0.03199,0.00107,0.00024,0.00077
2564,45.1,48.5,0.00276,9.5e-05,1.3e-05,5.6e-05,0.03354,0.00117,0.00025,0.00081
2564,48.5,52.2,0.002325,8.3e-05,1.1e-05,4.7e-05,0.03448,0.00126,0.00025,0.00084
2564,52.2,56.1,0.001871,7.3e-05,9e-06,3.8e-05,0.03393,0.00135,0.00025,0.00083
2564,56.1,60.3,0.001482,6.2e-05,7e-06,3e-05,0.03281,0.00141,0.00024,0.00081
2565,1.92,2.15,2.287,0.054,0.057,0.064,0.02014,0.00048,0.00054,0.00064
2565,2.15,2.4,2.244,0.048,0.023,0.051,0.02284,0.0005,0.0003,0.00059
2565,2.4,2.67,2.042,0.04,0.02,0.047,0.02424,0.00048,0.0003,0.00062
2565,2.67,2.97,1.734,0.032,0.013,0.036,0.02421,0.00045,0.00025,0.00057
2565,2.97,3.29,1.503,0.026,0.01,0.031,0.02476,0.00042,0.00024,0.00057
2565,3.29,3.64,1.248,0.02,0.008,0.025,0.02471,0.00041,0.00023,0.00057
2565,3.64,4.02,1.051,0.017,0.006,0.021,0.02502,0.0004,0.00022,0.00057
2565,4.02,4.43,0.8674,0.0132,0.0049,0.0175,0.02505,0.00039,0.00022,0.00057
2565,4.43,4.88,0.7409,0.0104,0.0041,0.015,0.02608,0.00037,0.00022,0.0006
2565,4.88,5.37,0.6108,0.0085,0.0033,0.0124,0.02636,0.00037,0.00022,0.0006
2565,5.37,5.9,0.5034,0.007,0.0026,0.0102,0.02674,0.00038,0.00022,0.00061
2565,5.9,6.47,0.4086,0.0058,0.0021,0.0083,0.0268,0.00038,0.00021,0.00062
2565,6.47,7.09,0.3408,0.0047,0.0017,0.0069,0.02762,0.00039,0.00021,0.00064
2565,7.09,7.76,0.275,0.0038,0.0013,0.0056,0.02768,0.00039,0.00021,0.00064
2565,7.76,8.48,0.221,0.0031,0.0011,0.0045,0.02765,0.00039,0.00021,0.00064
2565,8.48,9.26,0.1792,0.0026,0.0009,0.0036,0.02771,0.00041,0.00021,0.00064
2565,9.26,10.1,0.149,0.0022,0.0007,0.003,0.02846,0.00043,0.00022,0.00066
2565,10.1,11.0,0.1209,0.0019,0.0006,0.0025,0.02871,0.00046,0.00022,0.00067
2565,11.0,12.0,0.09645,0.00158,0.00046,0.00196,0.02828,0.00047,0.00022,0.00066
2565,12.0,13.0,0.07935,0.0014,0.00038,0.00161,0.02883,0.00051,0.00022,0.00067
2565,13.0,14.1,0.06812,0.00121,0.00032,0.00138,0.0305,0.00055,0.00023,0.00071
2565,14.1,15.3,0.05603,0.00102,0.00026,0.00114,0.03079,0.00057,0.00023,0.00072
2565,15.3,16.6,0.044,0.00084,0.00021,0.00089,0.03007,0.00058,0.00023,0.00071
2565,16.6,18.0,0.03589,0.00071,0.00017,0.00073,0.03031,0.0006,0.00023,0.00071
2565,18.0,19.5,0.02919,0.00058,0.00014,0.00059,0.03053,0.00062,0.00023,0.00072
2565,19.5,21.1,0.02433,0.00049,0.00011,0.00049,0.0316,0.00064,0.00024,0.00075
2565,21.1,22.8,0.02037,0.00041,9e-05,0.00041,0.0325,0.00067,0.00024,0.00077
2565,22.8,24.7,0.01623,0.00033,7e-05,0.00033,0.03163,0.00066,0.00024,0.00075
2565,24.7,26.7,0.01315,0.00028,6e-05,0.00027,0.03165,0.00069,0.00024,0.00075
2565,26.7,28.8,0.01097,0.00025,5e-05,0.00022,0.03238,0.00074,0.00024,0.00077
2565,28.8,31.1,0.009014,0.000209,4.1e-05,0.000183,0.03274,0.00077,0.00024,0.00078
2565,31.1,33.5,0.00761,0.000186,3.5e-05,0.000155,0.03405,0.00085,0.00025,0.00081
2565,33.5,36.1,0.006006,0.000159,2.8e-05,0.000122,0.03279,0.00088,0.00024,0.00079
2565,36.1,38.9,0.005152,0.000142,2.4e-05,0.000105,0.03456,0.00097,0.00026,0.00083
2565,38.9,41.9,0.003976,0.00012,1.8e-05,8.1e-05,0.03284,0.00101,0.00024,0.00079
2565,41.9,45.1,0.003496,0.000109,1.6e-05,7.1e-05,0.0354,0.00113,0.00026,0.00085
2565,45.1,48.5,0.002689,9.3e-05,1.2e-05,5.5e-05,0.03302,0.00116,0.00025,0.0008
2565,48.5,52.2,0.002219,8.1e-05,1e-05,4.5e-05,0.03322,0.00123,0.00025,0.00081
2565,52.2,56.1,0.001889,7.3e-05,9e-06,3.9e-05,0.03441,0.00135,0.00026,0.00084
2565,56.1,60.3,0.001492,6.2e-05,7e-06,3e-05,0.03316,0.00141,0.00025,0.00082
2566,1.92,2.15,2.457,0.064,0.071,0.068,0.02241,0.00059,0.00069,0.00071
2566,2.15,2.4,2.214,0.053,0.023,0.05,0.0233,0.00056,0.0003,0.00061
2566,2.4,2.67,1.949,0.042,0.018,0.045,0.02383,0.00052,0.00028,0.00061
2566,2.67,2.97,1.718,0.035,0.012,0.036,0.02454,0.0005,0.00025,0.00058
2566,2.97,3.29,1.508,0.028,0.01,0.031,0.02531,0.00048,0.00024,0.00059
2566,3.29,3.64,1.268,0.023,0.008,0.026,0.02551,0.00046,0.00023,0.00059
2566,3.64,4.02,1.06,0.018,0.006,0.021,0.02568,0.00045,0.00022,0.00059
2566,4.02,4.43,0.8984,0.0149,0.0051,0.0182,0.0264,0.00044,0.00022,0.0006
2566,4.43,4.88,0.7076,0.0113,0.0039,0.0143,0.02541,0.00041,0.00021,0.00058
2566,4.88,5.37,0.5841,0.0093,0.0032,0.0118,0.0255,0.00041,0.00021,0.00059
2566,5.37,5.9,0.504,0.0079,0.0027,0.0102,0.027,0.00043,0.00021,0.00062
