bartels_rotation_number,rigidity_min_GV,rigidity_max_GV,nitrogen_flux m^-2sr^-1s^-1GV^-1,nitrogen_flux_error_statistical m^-2sr^-1s^-1GV^-1,nitrogen_flux_error_time_dependent m^-2sr^-1s^-1GV^-1,nitrogen_flux_error_time_independent m^-2sr^-1s^-1GV^-1,nitrogen_to_helium_ratio,nitrogen_to_helium_ratio_error_statistical,nitrogen_to_helium_ratio_error_time_dependent,nitrogen_to_helium_ratio_error_time_independent
2431,3.29,3.64,2.823E-01,0.076E-01,0.016E-01,0.058E-01,7.469E-03,0.200E-03,0.053E-03,0.172E-03
2431,3.64,4.02,2.530E-01,0.065E-01,0.011E-01,0.052E-01,7.808E-03,0.202E-03,0.048E-03,0.180E-03
2431,4.02,4.43,2.188E-01,0.055E-01,0.008E-01,0.045E-01,7.977E-03,0.199E-03,0.043E-03,0.184E-03
2431,4.43,4.88,1.784E-01,0.043E-01,0.007E-01,0.037E-01,7.740E-03,0.185E-03,0.043E-03,0.180E-03
2431,4.88,5.37,1.559E-01,0.036E-01,0.007E-01,0.032E-01,8.100E-03,0.185E-03,0.049E-03,0.190E-03
2431,5.37,5.90,1.230E-01,0.029E-01,0.005E-01,0.026E-01,7.689E-03,0.181E-03,0.044E-03,0.181E-03
2431,5.90,6.47,9.803E-02,0.235E-02,0.039E-02,0.206E-02,7.450E-03,0.179E-03,0.042E-03,0.177E-03
2431,6.47,7.09,8.119E-02,0.192E-02,0.035E-02,0.171E-02,7.505E-03,0.178E-03,0.044E-03,0.179E-03
2431,7.09,7.76,6.706E-02,0.157E-02,0.029E-02,0.142E-02,7.580E-03,0.178E-03,0.045E-03,0.181E-03
2431,7.76,8.48,5.367E-02,0.129E-02,0.023E-02,0.114E-02,7.457E-03,0.179E-03,0.044E-03,0.179E-03
2431,8.48,9.26,4.591E-02,0.110E-02,0.020E-02,0.097E-02,7.803E-03,0.188E-03,0.046E-03,0.187E-03
2431,9.26,10.1,3.610E-02,0.092E-02,0.016E-02,0.076E-02,7.540E-03,0.193E-03,0.046E-03,0.181E-03
2431,10.1,11.0,3.021E-02,0.080E-02,0.014E-02,0.064E-02,7.728E-03,0.205E-03,0.048E-03,0.185E-03
2431,11.0,12.0,2.372E-02,0.066E-02,0.011E-02,0.050E-02,7.467E-03,0.208E-03,0.047E-03,0.178E-03
2431,12.0,13.0,1.903E-02,0.058E-02,0.009E-02,0.040E-02,7.354E-03,0.224E-03,0.046E-03,0.176E-03
2431,13.0,14.1,1.544E-02,0.049E-02,0.008E-02,0.032E-02,7.288E-03,0.230E-03,0.046E-03,0.174E-03
2431,14.1,15.3,1.341E-02,0.042E-02,0.007E-02,0.028E-02,7.761E-03,0.247E-03,0.050E-03,0.185E-03
2431,15.3,16.6,1.037E-02,0.035E-02,0.005E-02,0.022E-02,7.395E-03,0.250E-03,0.049E-03,0.176E-03
2431,16.6,18.0,8.303E-03,0.292E-03,0.046E-03,0.172E-03,7.276E-03,0.257E-03,0.049E-03,0.174E-03
2431,18.0,19.5,6.776E-03,0.245E-03,0.036E-03,0.140E-03,7.333E-03,0.266E-03,0.049E-03,0.175E-03
2431,19.5,21.1,5.562E-03,0.204E-03,0.030E-03,0.115E-03,7.362E-03,0.271E-03,0.049E-03,0.176E-03
2431,21.1,22.8,4.553E-03,0.171E-03,0.025E-03,0.094E-03,7.412E-03,0.280E-03,0.050E-03,0.178E-03
2431,22.8,24.7,3.452E-03,0.135E-03,0.019E-03,0.071E-03,6.891E-03,0.271E-03,0.047E-03,0.165E-03
2431,24.7,26.7,2.941E-03,0.117E-03,0.016E-03,0.061E-03,7.227E-03,0.289E-03,0.050E-03,0.174E-03
2431,26.7,28.8,2.327E-03,0.100E-03,0.013E-03,0.048E-03,6.980E-03,0.299E-03,0.048E-03,0.168E-03
2431,28.8,31.1,1.867E-03,0.084E-03,0.011E-03,0.038E-03,6.870E-03,0.310E-03,0.048E-03,0.165E-03
2431,31.1,33.5,1.612E-03,0.076E-03,0.010E-03,0.033E-03,7.274E-03,0.342E-03,0.052E-03,0.175E-03
2431,33.5,36.1,1.262E-03,0.064E-03,0.008E-03,0.026E-03,6.931E-03,0.354E-03,0.050E-03,0.167E-03
2431,36.1,38.9,1.023E-03,0.056E-03,0.006E-03,0.021E-03,6.783E-03,0.370E-03,0.050E-03,0.164E-03
2431,38.9,41.9,8.869E-04,0.500E-04,0.056E-04,0.183E-04,7.300E-03,0.413E-03,0.054E-03,0.177E-03
2431,41.9,45.1,6.999E-04,0.430E-04,0.044E-04,0.145E-04,7.061E-03,0.435E-03,0.053E-03,0.172E-03
2431,45.1,48.5,5.555E-04,0.372E-04,0.036E-04,0.115E-04,6.815E-03,0.457E-03,0.052E-03,0.167E-03
2431,48.5,52.2,4.457E-04,0.319E-04,0.029E-04,0.092E-04,6.716E-03,0.482E-03,0.051E-03,0.165E-03
2431,52.2,56.1,3.679E-04,0.282E-04,0.024E-04,0.076E-04,6.679E-03,0.514E-03,0.052E-03,0.165E-03
2431,56.1,60.3,2.971E-04,0.244E-04,0.020E-04,0.062E-04,6.616E-03,0.545E-03,0.052E-03,0.165E-03
2432,1.92,2.15,4.637E-01,0.179E-01,0.138E-01,0.102E-01,6.520E-03,0.252E-03,0.197E-03,0.174E-03
2432,2.15,2.40,4.191E-01,0.150E-01,0.032E-01,0.094E-01,6.450E-03,0.231E-03,0.057E-03,0.166E-03
2432,2.40,2.67,3.816E-01,0.124E-01,0.034E-01,0.080E-01,6.525E-03,0.213E-03,0.063E-03,0.156E-03
2432,2.67,2.97,3.742E-01,0.110E-01,0.026E-01,0.077E-01,7.171E-03,0.211E-03,0.056E-03,0.167E-03
2432,2.97,3.29,3.421E-01,0.094E-01,0.013E-01,0.070E-01,7.498E-03,0.207E-03,0.040E-03,0.174E-03
2432,3.29,3.64,3.118E-01,0.080E-01,0.011E-01,0.064E-01,7.874E-03,0.203E-03,0.040E-03,0.181E-03
2432,3.64,4.02,2.553E-01,0.066E-01,0.008E-01,0.052E-01,7.594E-03,0.197E-03,0.035E-03,0.175E-03
2432,4.02,4.43,2.090E-01,0.054E-01,0.007E-01,0.043E-01,7.357E-03,0.189E-03,0.035E-03,0.170E-03
2432,4.43,4.88,1.887E-01,0.044E-01,0.006E-01,0.039E-01,7.899E-03,0.185E-03,0.038E-03,0.184E-03
2432,4.88,5.37,1.570E-01,0.036E-01,0.006E-01,0.033E-01,7.897E-03,0.181E-03,0.039E-03,0.185E-03
2432,5.37,5.90,1.254E-01,0.029E-01,0.005E-01,0.026E-01,7.647E-03,0.180E-03,0.038E-03,0.180E-03
2432,5.90,6.47,1.017E-01,0.024E-01,0.004E-01,0.021E-01,7.507E-03,0.178E-03,0.038E-03,0.178E-03
2432,6.47,7.09,8.527E-02,0.198E-02,0.034E-02,0.180E-02,7.654E-03,0.178E-03,0.040E-03,0.182E-03
2432,7.09,7.76,7.123E-02,0.163E-02,0.029E-02,0.151E-02,7.877E-03,0.181E-03,0.042E-03,0.188E-03
2432,7.76,8.48,5.903E-02,0.136E-02,0.026E-02,0.125E-02,7.996E-03,0.185E-03,0.044E-03,0.191E-03
2432,8.48,9.26,4.602E-02,0.111E-02,0.021E-02,0.097E-02,7.674E-03,0.186E-03,0.044E-03,0.184E-03
2432,9.26,10.1,3.643E-02,0.093E-02,0.018E-02,0.077E-02,7.496E-03,0.192E-03,0.044E-03,0.180E-03
2432,10.1,11.0,2.914E-02,0.079E-02,0.015E-02,0.061E-02,7.320E-03,0.199E-03,0.045E-03,0.175E-03
2432,11.0,12.0,2.425E-02,0.067E-02,0.013E-02,0.051E-02,7.535E-03,0.209E-03,0.049E-03,0.180E-03
2432,12.0,13.0,1.943E-02,0.059E-02,0.012E-02,0.041E-02,7.403E-03,0.225E-03,0.050E-03,0.177E-03
2432,13.0,14.1,1.531E-02,0.049E-02,0.009E-02,0.032E-02,7.147E-03,0.229E-03,0.048E-03,0.170E-03
2432,14.1,15.3,1.350E-02,0.043E-02,0.007E-02,0.028E-02,7.711E-03,0.246E-03,0.048E-03,0.184E-03
2432,15.3,16.6,1.034E-02,0.035E-02,0.005E-02,0.021E-02,7.263E-03,0.248E-03,0.045E-03,0.173E-03
2432,16.6,18.0,8.659E-03,0.301E-03,0.047E-03,0.179E-03,7.510E-03,0.261E-03,0.048E-03,0.179E-03
2432,18.0,19.5,7.379E-03,0.257E-03,0.040E-03,0.153E-03,7.878E-03,0.275E-03,0.049E-03,0.188E-03
2432,19.5,21.1,5.718E-03,0.209E-03,0.030E-03,0.118E-03,7.543E-03,0.276E-03,0.047E-03,0.181E-03
2432,21.1,22.8,4.397E-03,0.170E-03,0.024E-03,0.091E-03,7.060E-03,0.273E-03,0.045E-03,0.169E-03
2432,22.8,24.7,3.446E-03,0.136E-03,0.019E-03,0.071E-03,6.818E-03,0.270E-03,0.044E-03,0.164E-03
2432,24.7,26.7,2.945E-03,0.118E-03,0.017E-03,0.061E-03,7.231E-03,0.291E-03,0.047E-03,0.174E-03
2432,26.7,28.8,2.428E-03,0.103E-03,0.014E-03,0.050E-03,7.309E-03,0.310E-03,0.048E-03,0.176E-03
2432,28.8,31.1,1.765E-03,0.082E-03,0.010E-03,0.036E-03,6.478E-03,0.303E-03,0.043E-03,0.156E-03
2432,31.1,33.5,1.556E-03,0.075E-03,0.009E-03,0.032E-03,7.035E-03,0.340E-03,0.048E-03,0.170E-03
2432,33.5,36.1,1.159E-03,0.062E-03,0.007E-03,0.024E-03,6.314E-03,0.340E-03,0.044E-03,0.152E-03
2432,36.1,38.9,9.956E-04,0.555E-04,0.062E-04,0.205E-04,6.686E-03,0.374E-03,0.047E-03,0.162E-03
2432,38.9,41.9,7.567E-04,0.467E-04,0.047E-04,0.156E-04,6.253E-03,0.387E-03,0.044E-03,0.152E-03
2432,41.9,45.1,6.719E-04,0.426E-04,0.043E-04,0.139E-04,6.697E-03,0.426E-03,0.048E-03,0.163E-03
2432,45.1,48.5,5.423E-04,0.371E-04,0.035E-04,0.112E-04,6.768E-03,0.465E-03,0.049E-03,0.166E-03
2432,48.5,52.2,4.046E-04,0.307E-04,0.026E-04,0.084E-04,6.002E-03,0.457E-03,0.044E-03,0.148E-03
2432,52.2,56.1,3.215E-04,0.266E-04,0.021E-04,0.067E-04,5.843E-03,0.486E-03,0.043E-03,0.145E-03
2432,56.1,60.3,2.773E-04,0.238E-04,0.019E-04,0.058E-04,6.134E-03,0.529E-03,0.046E-03,0.153E-03
2433,1.92,2.15,4.668E-01,0.182E-01,0.067E-01,0.103E-01,6.289E-03,0.246E-03,0.095E-03,0.168E-03
2433,2.15,2.40,4.410E-01,0.157E-01,0.035E-01,0.098E-01,6.488E-03,0.231E-03,0.059E-03,0.167E-03
2433,2.40,2.67,4.622E-01,0.140E-01,0.021E-01,0.096E-01,7.546E-03,0.229E-03,0.046E-03,0.180E-03
2433,2.67,2.97,4.051E-01,0.117E-01,0.013E-01,0.083E-01,7.429E-03,0.214E-03,0.038E-03,0.173E-03
2433,2.97,3.29,3.427E-01,0.096E-01,0.014E-01,0.070E-01,7.175E-03,0.201E-03,0.041E-03,0.166E-03
2433,3.29,3.64,3.176E-01,0.082E-01,0.010E-01,0.065E-01,7.730E-03,0.201E-03,0.038E-03,0.178E-03
2433,3.64,4.02,2.665E-01,0.069E-01,0.007E-01,0.054E-01,7.643E-03,0.198E-03,0.035E-03,0.176E-03
2433,4.02,4.43,2.273E-01,0.057E-01,0.006E-01,0.047E-01,7.701E-03,0.193E-03,0.034E-03,0.178E-03
2433,4.43,4.88,1.900E-01,0.045E-01,0.005E-01,0.039E-01,7.700E-03,0.183E-03,0.035E-03,0.179E-03
2433,4.88,5.37,1.639E-01,0.037E-01,0.005E-01,0.034E-01,8.016E-03,0.183E-03,0.038E-03,0.188E-03
2433,5.37,5.90,1.322E-01,0.031E-01,0.004E-01,0.028E-01,7.822E-03,0.181E-03,0.038E-03,0.184E-03
2433,5.90,6.47,1.092E-01,0.025E-01,0.004E-01,0.023E-01,7.871E-03,0.182E-03,0.039E-03,0.187E-03
2433,6.47,7.09,8.551E-02,0.200E-02,0.033E-02,0.180E-02,7.547E-03,0.177E-03,0.039E-03,0.180E-03
2433,7.09,7.76,6.870E-02,0.162E-02,0.027E-02,0.145E-02,7.446E-03,0.176E-03,0.039E-03,0.178E-03
2433,7.76,8.48,5.803E-02,0.136E-02,0.023E-02,0.123E-02,7.763E-03,0.183E-03,0.040E-03,0.186E-03
2433,8.48,9.26,4.815E-02,0.115E-02,0.019E-02,0.102E-02,7.909E-03,0.190E-03,0.042E-03,0.190E-03
2433,9.26,10.1,3.786E-02,0.096E-02,0.016E-02,0.080E-02,7.664E-03,0.195E-03,0.041E-03,0.184E-03
2433,10.1,11.0,3.094E-02,0.082E-02,0.013E-02,0.065E-02,7.720E-03,0.206E-03,0.042E-03,0.185E-03
2433,11.0,12.0,2.494E-02,0.069E-02,0.011E-02,0.052E-02,7.621E-03,0.211E-03,0.043E-03,0.182E-03
2433,12.0,13.0,2.054E-02,0.061E-02,0.010E-02,0.043E-02,7.721E-03,0.231E-03,0.045E-03,0.184E-03
2433,13.0,14.1,1.621E-02,0.051E-02,0.008E-02,0.034E-02,7.501E-03,0.236E-03,0.044E-03,0.179E-03
2433,14.1,15.3,1.359E-02,0.043E-02,0.007E-02,0.028E-02,7.694E-03,0.247E-03,0.045E-03,0.183E-03
2433,15.3,16.6,1.133E-02,0.037E-02,0.006E-02,0.024E-02,7.938E-03,0.260E-03,0.048E-03,0.189E-03
2433,16.6,18.0,8.421E-03,0.297E-03,0.042E-03,0.174E-03,7.290E-03,0.258E-03,0.044E-03,0.174E-03
2433,18.0,19.5,6.825E-03,0.247E-03,0.034E-03,0.141E-03,7.251E-03,0.263E-03,0.044E-03,0.173E-03
2433,19.5,21.1,5.584E-03,0.206E-03,0.029E-03,0.116E-03,7.355E-03,0.272E-03,0.045E-03,0.176E-03
2433,21.1,22.8,4.534E-03,0.172E-03,0.024E-03,0.094E-03,7.254E-03,0.277E-03,0.045E-03,0.174E-03
2433,22.8,24.7,3.565E-03,0.139E-03,0.019E-03,0.074E-03,7.043E-03,0.275E-03,0.044E-03,0.169E-03
2433,24.7,26.7,2.933E-03,0.119E-03,0.016E-03,0.061E-03,7.141E-03,0.290E-03,0.045E-03,0.172E-03
2433,26.7,28.8,2.403E-03,0.103E-03,0.013E-03,0.050E-03,7.187E-03,0.309E-03,0.046E-03,0.173E-03
2433,28.8,31.1,1.835E-03,0.085E-03,0.010E-03,0.038E-03,6.684E-03,0.310E-03,0.043E-03,0.161E-03
2433,31.1,33.5,1.525E-03,0.075E-03,0.009E-03,0.031E-03,6.854E-03,0.339E-03,0.045E-03,0.165E-03
2433,33.5,36.1,1.142E-03,0.062E-03,0.007E-03,0.024E-03,6.309E-03,0.346E-03,0.042E-03,0.152E-03
2433,36.1,38.9,1.038E-03,0.057E-03,0.006E-03,0.021E-03,6.997E-03,0.388E-03,0.047E-03,0.169E-03
2433,38.9,41.9,7.539E-04,0.472E-04,0.045E-04,0.155E-04,6.174E-03,0.387E-03,0.042E-03,0.150E-03
2433,41.9,45.1,6.795E-04,0.433E-04,0.041E-04,0.140E-04,6.865E-03,0.439E-03,0.048E-03,0.167E-03
2433,45.1,48.5,5.601E-04,0.382E-04,0.034E-04,0.116E-04,6.833E-03,0.467E-03,0.048E-03,0.167E-03
2433,48.5,52.2,4.494E-04,0.327E-04,0.028E-04,0.093E-04,6.739E-03,0.493E-03,0.048E-03,0.166E-03
2433,52.2,56.1,3.379E-04,0.276E-04,0.021E-04,0.070E-04,6.233E-03,0.511E-03,0.045E-03,0.154E-03
2433,56.1,60.3,2.591E-04,0.233E-04,0.017E-04,0.054E-04,5.685E-03,0.513E-03,0.041E-03,0.142E-03
2434,1.92,2.15,5.028E-01,0.190E-01,0.165E-01,0.111E-01,6.697E-03,0.254E-03,0.223E-03,0.178E-03
2434,2.15,2.40,4.962E-01,0.165E-01,0.064E-01,0.111E-01,7.247E-03,0.241E-03,0.100E-03,0.186E-03
2434,2.40,2.67,4.130E-01,0.130E-01,0.040E-01,0.086E-01,6.724E-03,0.212E-03,0.073E-03,0.160E-03
2434,2.67,2.97,3.776E-01,0.110E-01,0.020E-01,0.077E-01,6.914E-03,0.202E-03,0.049E-03,0.161E-03
2434,2.97,3.29,3.609E-01,0.096E-01,0.028E-01,0.074E-01,7.552E-03,0.201E-03,0.068E-03,0.175E-03
2434,3.29,3.64,3.067E-01,0.079E-01,0.010E-01,0.062E-01,7.447E-03,0.193E-03,0.043E-03,0.172E-03
2434,3.64,4.02,2.684E-01,0.067E-01,0.007E-01,0.055E-01,7.677E-03,0.194E-03,0.041E-03,0.177E-03
2434,4.02,4.43,2.235E-01,0.055E-01,0.005E-01,0.046E-01,7.592E-03,0.188E-03,0.040E-03,0.176E-03
2434,4.43,4.88,1.980E-01,0.045E-01,0.005E-01,0.041E-01,8.061E-03,0.184E-03,0.043E-03,0.187E-03
2434,4.88,5.37,1.549E-01,0.036E-01,0.004E-01,0.032E-01,7.596E-03,0.176E-03,0.041E-03,0.178E-03
2434,5.37,5.90,1.279E-01,0.030E-01,0.004E-01,0.027E-01,7.572E-03,0.176E-03,0.041E-03,0.178E-03
2434,5.90,6.47,1.073E-01,0.025E-01,0.003E-01,0.023E-01,7.718E-03,0.178E-03,0.043E-03,0.183E-03
2434,6.47,7.09,8.853E-02,0.201E-02,0.030E-02,0.187E-02,7.793E-03,0.178E-03,0.044E-03,0.186E-03
2434,7.09,7.76,7.285E-02,0.165E-02,0.026E-02,0.154E-02,7.907E-03,0.179E-03,0.045E-03,0.189E-03
2434,7.76,8.48,5.700E-02,0.134E-02,0.021E-02,0.121E-02,7.566E-03,0.178E-03,0.044E-03,0.181E-03
2434,8.48,9.26,4.639E-02,0.112E-02,0.018E-02,0.098E-02,7.599E-03,0.184E-03,0.045E-03,0.182E-03
2434,9.26,10.1,3.845E-02,0.096E-02,0.015E-02,0.081E-02,7.783E-03,0.195E-03,0.046E-03,0.186E-03
2434,10.1,11.0,3.118E-02,0.082E-02,0.014E-02,0.066E-02,7.748E-03,0.204E-03,0.050E-03,0.185E-03
2434,11.0,12.0,2.399E-02,0.067E-02,0.011E-02,0.050E-02,7.359E-03,0.206E-03,0.048E-03,0.176E-03
2434,12.0,13.0,2.009E-02,0.060E-02,0.009E-02,0.042E-02,7.562E-03,0.226E-03,0.049E-03,0.180E-03
2434,13.0,14.1,1.605E-02,0.050E-02,0.008E-02,0.033E-02,7.419E-03,0.232E-03,0.048E-03,0.177E-03
2434,14.1,15.3,1.321E-02,0.042E-02,0.006E-02,0.027E-02,7.470E-03,0.241E-03,0.048E-03,0.178E-03
2434,15.3,16.6,1.126E-02,0.037E-02,0.005E-02,0.023E-02,7.867E-03,0.257E-03,0.051E-03,0.188E-03
2434,16.6,18.0,8.841E-03,0.302E-03,0.043E-03,0.183E-03,7.619E-03,0.261E-03,0.050E-03,0.182E-03
2434,18.0,19.5,6.806E-03,0.245E-03,0.033E-03,0.141E-03,7.230E-03,0.261E-03,0.048E-03,0.173E-03
2434,19.5,21.1,5.715E-03,0.207E-03,0.028E-03,0.118E-03,7.483E-03,0.272E-03,0.050E-03,0.179E-03
2434,21.1,22.8,4.395E-03,0.169E-03,0.022E-03,0.091E-03,7.060E-03,0.271E-03,0.047E-03,0.169E-03
2434,22.8,24.7,3.720E-03,0.141E-03,0.019E-03,0.077E-03,7.396E-03,0.281E-03,0.050E-03,0.178E-03
2434,24.7,26.7,2.948E-03,0.118E-03,0.016E-03,0.061E-03,7.183E-03,0.289E-03,0.049E-03,0.173E-03
2434,26.7,28.8,2.135E-03,0.096E-03,0.011E-03,0.044E-03,6.354E-03,0.287E-03,0.044E-03,0.153E-03
2434,28.8,31.1,1.895E-03,0.086E-03,0.010E-03,0.039E-03,6.967E-03,0.315E-03,0.049E-03,0.168E-03
2434,31.1,33.5,1.581E-03,0.076E-03,0.009E-03,0.033E-03,7.149E-03,0.344E-03,0.051E-03,0.172E-03
2434,33.5,36.1,1.200E-03,0.063E-03,0.007E-03,0.025E-03,6.608E-03,0.350E-03,0.048E-03,0.160E-03
2434,36.1,38.9,1.055E-03,0.057E-03,0.006E-03,0.022E-03,7.108E-03,0.387E-03,0.052E-03,0.172E-03
2434,38.9,41.9,9.033E-04,0.512E-04,0.054E-04,0.186E-04,7.449E-03,0.424E-03,0.055E-03,0.181E-03
2434,41.9,45.1,6.684E-04,0.426E-04,0.040E-04,0.138E-04,6.720E-03,0.430E-03,0.050E-03,0.164E-03
2434,45.1,48.5,4.878E-04,0.353E-04,0.030E-04,0.101E-04,6.033E-03,0.438E-03,0.046E-03,0.148E-03
2434,48.5,52.2,4.883E-04,0.339E-04,0.030E-04,0.101E-04,7.444E-03,0.518E-03,0.057E-03,0.183E-03
2434,52.2,56.1,3.324E-04,0.272E-04,0.021E-04,0.069E-04,6.084E-03,0.499E-03,0.047E-03,0.151E-03
2434,56.1,60.3,3.277E-04,0.260E-04,0.021E-04,0.068E-04,7.371E-03,0.587E-03,0.057E-03,0.184E-03
2435,1.92,2.15,4.724E-01,0.185E-01,0.130E-01,0.104E-01,6.539E-03,0.257E-03,0.184E-03,0.174E-03
2435,2.15,2.40,4.428E-01,0.158E-01,0.022E-01,0.099E-01,6.743E-03,0.241E-03,0.048E-03,0.173E-03
2435,2.40,2.67,4.197E-01,0.133E-01,0.011E-01,0.087E-01,7.123E-03,0.226E-03,0.039E-03,0.170E-03
2435,2.67,2.97,3.923E-01,0.114E-01,0.011E-01,0.080E-01,7.492E-03,0.219E-03,0.040E-03,0.174E-03
2435,2.97,3.29,3.390E-01,0.095E-01,0.010E-01,0.069E-01,7.341E-03,0.206E-03,0.039E-03,0.170E-03
2435,3.29,3.64,3.024E-01,0.080E-01,0.008E-01,0.062E-01,7.631E-03,0.202E-03,0.039E-03,0.176E-03
2435,3.64,4.02,2.546E-01,0.067E-01,0.006E-01,0.052E-01,7.536E-03,0.198E-03,0.038E-03,0.174E-03
2435,4.02,4.43,2.267E-01,0.056E-01,0.006E-01,0.046E-01,7.984E-03,0.199E-03,0.041E-03,0.185E-03
2435,4.43,4.88,1.778E-01,0.043E-01,0.005E-01,0.037E-01,7.436E-03,0.180E-03,0.038E-03,0.173E-03
2435,4.88,5.37,1.490E-01,0.035E-01,0.005E-01,0.031E-01,7.499E-03,0.178E-03,0.041E-03,0.176E-03
2435,5.37,5.90,1.263E-01,0.030E-01,0.005E-01,0.026E-01,7.682E-03,0.180E-03,0.044E-03,0.181E-03
2435,5.90,6.47,1.075E-01,0.025E-01,0.004E-01,0.023E-01,7.943E-03,0.184E-03,0.043E-03,0.188E-03
2435,6.47,7.09,8.701E-02,0.200E-02,0.033E-02,0.184E-02,7.869E-03,0.182E-03,0.044E-03,0.187E-03
2435,7.09,7.76,7.131E-02,0.164E-02,0.026E-02,0.151E-02,7.912E-03,0.182E-03,0.044E-03,0.189E-03
2435,7.76,8.48,5.785E-02,0.135E-02,0.022E-02,0.123E-02,7.900E-03,0.185E-03,0.044E-03,0.189E-03
2435,8.48,9.26,4.900E-02,0.115E-02,0.019E-02,0.104E-02,8.234E-03,0.194E-03,0.047E-03,0.197E-03
2435,9.26,10.1,3.610E-02,0.093E-02,0.015E-02,0.076E-02,7.428E-03,0.192E-03,0.044E-03,0.178E-03
2435,10.1,11.0,3.153E-02,0.082E-02,0.014E-02,0.066E-02,7.964E-03,0.209E-03,0.048E-03,0.191E-03
2435,11.0,12.0,2.565E-02,0.069E-02,0.011E-02,0.054E-02,7.981E-03,0.216E-03,0.049E-03,0.191E-03
2435,12.0,13.0,2.008E-02,0.060E-02,0.009E-02,0.042E-02,7.660E-03,0.229E-03,0.048E-03,0.183E-03
2435,13.0,14.1,1.686E-02,0.051E-02,0.008E-02,0.035E-02,7.885E-03,0.241E-03,0.050E-03,0.188E-03
2435,14.1,15.3,1.285E-02,0.042E-02,0.006E-02,0.027E-02,7.380E-03,0.241E-03,0.047E-03,0.176E-03
2435,15.3,16.6,1.087E-02,0.036E-02,0.005E-02,0.023E-02,7.670E-03,0.255E-03,0.049E-03,0.183E-03
2435,16.6,18.0,8.905E-03,0.303E-03,0.043E-03,0.184E-03,7.786E-03,0.266E-03,0.050E-03,0.186E-03
2435,18.0,19.5,7.060E-03,0.249E-03,0.035E-03,0.146E-03,7.593E-03,0.269E-03,0.049E-03,0.181E-03
2435,19.5,21.1,5.174E-03,0.197E-03,0.026E-03,0.107E-03,6.843E-03,0.261E-03,0.045E-03,0.164E-03
2435,21.1,22.8,4.443E-03,0.169E-03,0.023E-03,0.092E-03,7.208E-03,0.275E-03,0.048E-03,0.173E-03
2435,22.8,24.7,3.543E-03,0.137E-03,0.019E-03,0.073E-03,7.091E-03,0.275E-03,0.048E-03,0.170E-03
2435,24.7,26.7,2.991E-03,0.119E-03,0.016E-03,0.062E-03,7.349E-03,0.293E-03,0.050E-03,0.177E-03
2435,26.7,28.8,2.407E-03,0.102E-03,0.013E-03,0.050E-03,7.265E-03,0.309E-03,0.049E-03,0.175E-03
2435,28.8,31.1,1.872E-03,0.085E-03,0.010E-03,0.039E-03,6.881E-03,0.313E-03,0.047E-03,0.166E-03
2435,31.1,33.5,1.552E-03,0.075E-03,0.009E-03,0.032E-03,7.015E-03,0.341E-03,0.049E-03,0.169E-03
2435,33.5,36.1,1.274E-03,0.065E-03,0.007E-03,0.026E-03,7.030E-03,0.361E-03,0.050E-03,0.170E-03
2435,36.1,38.9,1.077E-03,0.058E-03,0.006E-03,0.022E-03,7.234E-03,0.390E-03,0.052E-03,0.175E-03
2435,38.9,41.9,7.370E-04,0.462E-04,0.044E-04,0.152E-04,6.131E-03,0.385E-03,0.044E-03,0.149E-03
2435,41.9,45.1,6.157E-04,0.409E-04,0.037E-04,0.127E-04,6.199E-03,0.413E-03,0.045E-03,0.151E-03
2435,45.1,48.5,5.320E-04,0.368E-04,0.033E-04,0.110E-04,6.525E-03,0.453E-03,0.048E-03,0.160E-03
2435,48.5,52.2,4.456E-04,0.323E-04,0.028E-04,0.092E-04,6.734E-03,0.490E-03,0.050E-03,0.166E-03
2435,52.2,56.1,3.425E-04,0.276E-04,0.022E-04,0.071E-04,6.371E-03,0.514E-03,0.048E-03,0.158E-03
2435,56.1,60.3,2.926E-04,0.245E-04,0.019E-04,0.061E-04,6.597E-03,0.555E-03,0.050E-03,0.165E-03
2436,1.92,2.15,4.716E-01,0.180E-01,0.071E-01,0.104E-01,6.733E-03,0.257E-03,0.107E-03,0.179E-03
2436,2.15,2.40,4.233E-01,0.151E-01,0.023E-01,0.094E-01,6.559E-03,0.235E-03,0.046E-03,0.169E-03
2436,2.40,2.67,4.031E-01,0.128E-01,0.011E-01,0.084E-01,6.915E-03,0.220E-03,0.033E-03,0.165E-03
2436,2.67,2.97,3.798E-01,0.111E-01,0.010E-01,0.078E-01,7.384E-03,0.216E-03,0.034E-03,0.172E-03
2436,2.97,3.29,3.322E-01,0.092E-01,0.009E-01,0.068E-01,7.334E-03,0.204E-03,0.033E-03,0.170E-03
2436,3.29,3.64,2.850E-01,0.076E-01,0.006E-01,0.058E-01,7.279E-03,0.196E-03,0.030E-03,0.168E-03
2436,3.64,4.02,2.508E-01,0.065E-01,0.005E-01,0.051E-01,7.532E-03,0.196E-03,0.031E-03,0.174E-03
2436,4.02,4.43,2.227E-01,0.055E-01,0.005E-01,0.046E-01,7.924E-03,0.196E-03,0.033E-03,0.183E-03
2436,4.43,4.88,1.756E-01,0.042E-01,0.004E-01,0.036E-01,7.443E-03,0.180E-03,0.032E-03,0.173E-03
2436,4.88,5.37,1.526E-01,0.035E-01,0.004E-01,0.032E-01,7.743E-03,0.180E-03,0.034E-03,0.181E-03
