bartels_rotation_number,rigidity_min_GV,rigidity_max_GV,carbon_flux m^-2sr^-1s^-1GV^-1,carbon_flux_error_statistical m^-2sr^-1s^-1GV^-1,carbon_flux_error_time_dependent m^-2sr^-1s^-1GV^-1,carbon_flux_error_time_independent m^-2sr^-1s^-1GV^-1,carbon_to_helium_ratio,carbon_to_helium_ratio_error_statistical,carbon_to_helium_ratio_error_time_dependent,carbon_to_helium_ratio_error_time_independent
2447,33.5,36.1,5.818E-03,0.139E-03,0.028E-03,0.118E-03,3.209E-02,0.078E-02,0.019E-02,0.077E-02
2447,36.1,38.9,4.653E-03,0.120E-03,0.023E-03,0.095E-03,3.147E-02,0.082E-02,0.018E-02,0.076E-02
2447,38.9,41.9,3.815E-03,0.105E-03,0.019E-03,0.078E-03,3.152E-02,0.088E-02,0.019E-02,0.076E-02
2447,41.9,45.1,3.317E-03,0.095E-03,0.017E-03,0.068E-03,3.325E-02,0.097E-02,0.020E-02,0.080E-02
2447,45.1,48.5,2.634E-03,0.082E-03,0.013E-03,0.054E-03,3.242E-02,0.102E-02,0.020E-02,0.079E-02
2447,48.5,52.2,2.058E-03,0.069E-03,0.011E-03,0.042E-03,3.084E-02,0.106E-02,0.019E-02,0.075E-02
2447,52.2,56.1,1.723E-03,0.062E-03,0.009E-03,0.035E-03,3.151E-02,0.115E-02,0.019E-02,0.077E-02
2447,56.1,60.3,1.459E-03,0.055E-03,0.008E-03,0.030E-03,3.227E-02,0.123E-02,0.020E-02,0.079E-02
2448,1.92,2.15,1.502,0.031,0.014,0.036,2.529E-02,0.052E-02,0.030E-02,0.071E-02
2448,2.15,2.40,1.526,0.028,0.010,0.035,2.720E-02,0.050E-02,0.024E-02,0.071E-02
2448,2.40,2.67,1.361,0.023,0.004,0.029,2.622E-02,0.044E-02,0.015E-02,0.063E-02
2448,2.67,2.97,1.313,0.020,0.004,0.027,2.787E-02,0.043E-02,0.016E-02,0.065E-02
2448,2.97,3.29,1.194,0.017,0.004,0.025,2.837E-02,0.041E-02,0.016E-02,0.068E-02
2448,3.29,3.64,1.031,0.014,0.003,0.021,2.797E-02,0.039E-02,0.014E-02,0.065E-02
2448,3.64,4.02,9.044E-01,0.122E-01,0.019E-01,0.184E-01,2.834E-02,0.038E-02,0.013E-02,0.065E-02
2448,4.02,4.43,7.592E-01,0.100E-01,0.014E-01,0.153E-01,2.772E-02,0.037E-02,0.012E-02,0.063E-02
2448,4.43,4.88,6.468E-01,0.080E-01,0.013E-01,0.130E-01,2.793E-02,0.035E-02,0.012E-02,0.064E-02
2448,4.88,5.37,5.515E-01,0.066E-01,0.013E-01,0.111E-01,2.833E-02,0.034E-02,0.013E-02,0.065E-02
2448,5.37,5.90,4.530E-01,0.055E-01,0.012E-01,0.091E-01,2.796E-02,0.034E-02,0.013E-02,0.064E-02
2448,5.90,6.47,3.839E-01,0.046E-01,0.011E-01,0.077E-01,2.870E-02,0.035E-02,0.014E-02,0.066E-02
2448,6.47,7.09,3.197E-01,0.038E-01,0.009E-01,0.064E-01,2.903E-02,0.034E-02,0.014E-02,0.067E-02
2448,7.09,7.76,2.569E-01,0.030E-01,0.007E-01,0.052E-01,2.857E-02,0.034E-02,0.014E-02,0.066E-02
2448,7.76,8.48,2.160E-01,0.026E-01,0.006E-01,0.044E-01,2.938E-02,0.035E-02,0.014E-02,0.068E-02
2448,8.48,9.26,1.793E-01,0.022E-01,0.006E-01,0.036E-01,2.992E-02,0.037E-02,0.015E-02,0.069E-02
2448,9.26,10.1,1.455E-01,0.018E-01,0.005E-01,0.029E-01,2.994E-02,0.038E-02,0.016E-02,0.069E-02
2448,10.1,11.0,1.163E-01,0.016E-01,0.005E-01,0.024E-01,2.933E-02,0.040E-02,0.016E-02,0.068E-02
2448,11.0,12.0,9.681E-02,0.133E-02,0.041E-02,0.195E-02,2.998E-02,0.042E-02,0.017E-02,0.070E-02
2448,12.0,13.0,7.927E-02,0.118E-02,0.033E-02,0.160E-02,3.014E-02,0.045E-02,0.017E-02,0.070E-02
2448,13.0,14.1,6.601E-02,0.100E-02,0.027E-02,0.133E-02,3.074E-02,0.047E-02,0.017E-02,0.072E-02
2448,14.1,15.3,5.256E-02,0.084E-02,0.022E-02,0.106E-02,3.014E-02,0.049E-02,0.017E-02,0.070E-02
2448,15.3,16.6,4.370E-02,0.071E-02,0.018E-02,0.088E-02,3.096E-02,0.051E-02,0.018E-02,0.072E-02
2448,16.6,18.0,3.541E-02,0.060E-02,0.015E-02,0.072E-02,3.069E-02,0.052E-02,0.018E-02,0.072E-02
2448,18.0,19.5,2.867E-02,0.050E-02,0.013E-02,0.058E-02,3.052E-02,0.054E-02,0.018E-02,0.072E-02
2448,19.5,21.1,2.384E-02,0.042E-02,0.011E-02,0.048E-02,3.146E-02,0.056E-02,0.018E-02,0.074E-02
2448,21.1,22.8,1.964E-02,0.035E-02,0.009E-02,0.040E-02,3.160E-02,0.058E-02,0.019E-02,0.075E-02
2448,22.8,24.7,1.568E-02,0.029E-02,0.007E-02,0.032E-02,3.103E-02,0.058E-02,0.018E-02,0.074E-02
2448,24.7,26.7,1.311E-02,0.025E-02,0.006E-02,0.027E-02,3.217E-02,0.062E-02,0.019E-02,0.076E-02
2448,26.7,28.8,1.060E-02,0.021E-02,0.005E-02,0.022E-02,3.179E-02,0.065E-02,0.019E-02,0.076E-02
2448,28.8,31.1,8.640E-03,0.182E-03,0.041E-03,0.176E-03,3.183E-02,0.068E-02,0.019E-02,0.076E-02
2448,31.1,33.5,7.081E-03,0.160E-03,0.034E-03,0.144E-03,3.183E-02,0.073E-02,0.020E-02,0.076E-02
2448,33.5,36.1,5.861E-03,0.140E-03,0.029E-03,0.119E-03,3.231E-02,0.078E-02,0.020E-02,0.077E-02
2448,36.1,38.9,4.641E-03,0.120E-03,0.023E-03,0.095E-03,3.143E-02,0.082E-02,0.020E-02,0.075E-02
2448,38.9,41.9,3.965E-03,0.107E-03,0.020E-03,0.081E-03,3.261E-02,0.089E-02,0.021E-02,0.078E-02
2448,41.9,45.1,3.200E-03,0.093E-03,0.016E-03,0.065E-03,3.223E-02,0.095E-02,0.020E-02,0.078E-02
2448,45.1,48.5,2.537E-03,0.080E-03,0.013E-03,0.052E-03,3.098E-02,0.100E-02,0.020E-02,0.075E-02
2448,48.5,52.2,2.004E-03,0.069E-03,0.010E-03,0.041E-03,3.010E-02,0.104E-02,0.019E-02,0.073E-02
2448,52.2,56.1,1.748E-03,0.062E-03,0.009E-03,0.036E-03,3.207E-02,0.116E-02,0.021E-02,0.078E-02
2448,56.1,60.3,1.361E-03,0.053E-03,0.007E-03,0.028E-03,3.063E-02,0.121E-02,0.020E-02,0.075E-02
2449,1.92,2.15,1.556,0.031,0.021,0.037,2.526E-02,0.050E-02,0.038E-02,0.071E-02
2449,2.15,2.40,1.559,0.028,0.017,0.035,2.687E-02,0.049E-02,0.032E-02,0.070E-02
2449,2.40,2.67,1.459,0.024,0.007,0.031,2.738E-02,0.045E-02,0.018E-02,0.066E-02
2449,2.67,2.97,1.341,0.020,0.006,0.028,2.776E-02,0.042E-02,0.016E-02,0.065E-02
2449,2.97,3.29,1.173,0.017,0.005,0.025,2.723E-02,0.040E-02,0.015E-02,0.065E-02
2449,3.29,3.64,1.062,0.015,0.003,0.022,2.811E-02,0.039E-02,0.013E-02,0.065E-02
2449,3.64,4.02,9.173E-01,0.122E-01,0.021E-01,0.187E-01,2.819E-02,0.038E-02,0.012E-02,0.065E-02
2449,4.02,4.43,7.794E-01,0.100E-01,0.016E-01,0.157E-01,2.803E-02,0.036E-02,0.011E-02,0.064E-02
2449,4.43,4.88,6.455E-01,0.079E-01,0.015E-01,0.130E-01,2.757E-02,0.034E-02,0.011E-02,0.063E-02
2449,4.88,5.37,5.471E-01,0.066E-01,0.015E-01,0.110E-01,2.788E-02,0.034E-02,0.012E-02,0.064E-02
2449,5.37,5.90,4.530E-01,0.055E-01,0.012E-01,0.091E-01,2.780E-02,0.034E-02,0.012E-02,0.064E-02
2449,5.90,6.47,3.812E-01,0.046E-01,0.011E-01,0.077E-01,2.824E-02,0.034E-02,0.012E-02,0.065E-02
2449,6.47,7.09,3.234E-01,0.038E-01,0.010E-01,0.065E-01,2.928E-02,0.035E-02,0.013E-02,0.067E-02
2449,7.09,7.76,2.665E-01,0.031E-01,0.008E-01,0.054E-01,2.959E-02,0.035E-02,0.013E-02,0.068E-02
2449,7.76,8.48,2.171E-01,0.026E-01,0.007E-01,0.044E-01,2.963E-02,0.036E-02,0.014E-02,0.068E-02
2449,8.48,9.26,1.770E-01,0.022E-01,0.006E-01,0.036E-01,2.955E-02,0.037E-02,0.014E-02,0.068E-02
2449,9.26,10.1,1.442E-01,0.018E-01,0.005E-01,0.029E-01,2.961E-02,0.038E-02,0.015E-02,0.068E-02
2449,10.1,11.0,1.161E-01,0.016E-01,0.004E-01,0.023E-01,2.921E-02,0.040E-02,0.015E-02,0.068E-02
2449,11.0,12.0,9.865E-02,0.135E-02,0.039E-02,0.199E-02,3.064E-02,0.042E-02,0.016E-02,0.071E-02
2449,12.0,13.0,7.896E-02,0.118E-02,0.032E-02,0.159E-02,3.006E-02,0.046E-02,0.016E-02,0.070E-02
2449,13.0,14.1,6.365E-02,0.099E-02,0.027E-02,0.128E-02,2.975E-02,0.047E-02,0.016E-02,0.069E-02
2449,14.1,15.3,5.290E-02,0.085E-02,0.023E-02,0.107E-02,3.041E-02,0.049E-02,0.016E-02,0.071E-02
2449,15.3,16.6,4.275E-02,0.071E-02,0.019E-02,0.086E-02,3.014E-02,0.051E-02,0.016E-02,0.070E-02
2449,16.6,18.0,3.631E-02,0.061E-02,0.016E-02,0.073E-02,3.167E-02,0.054E-02,0.018E-02,0.074E-02
2449,18.0,19.5,2.850E-02,0.050E-02,0.013E-02,0.058E-02,3.060E-02,0.054E-02,0.017E-02,0.072E-02
2449,19.5,21.1,2.345E-02,0.042E-02,0.011E-02,0.047E-02,3.094E-02,0.056E-02,0.017E-02,0.073E-02
2449,21.1,22.8,1.868E-02,0.035E-02,0.008E-02,0.038E-02,3.033E-02,0.057E-02,0.017E-02,0.072E-02
2449,22.8,24.7,1.564E-02,0.029E-02,0.007E-02,0.032E-02,3.135E-02,0.058E-02,0.017E-02,0.074E-02
2449,24.7,26.7,1.284E-02,0.025E-02,0.006E-02,0.026E-02,3.145E-02,0.061E-02,0.017E-02,0.075E-02
2449,26.7,28.8,1.044E-02,0.021E-02,0.005E-02,0.021E-02,3.133E-02,0.065E-02,0.018E-02,0.075E-02
2449,28.8,31.1,8.529E-03,0.181E-03,0.040E-03,0.173E-03,3.135E-02,0.068E-02,0.018E-02,0.075E-02
2449,31.1,33.5,7.075E-03,0.160E-03,0.034E-03,0.144E-03,3.174E-02,0.073E-02,0.018E-02,0.076E-02
2449,33.5,36.1,5.842E-03,0.140E-03,0.028E-03,0.119E-03,3.202E-02,0.078E-02,0.019E-02,0.077E-02
2449,36.1,38.9,4.687E-03,0.121E-03,0.023E-03,0.095E-03,3.138E-02,0.082E-02,0.019E-02,0.075E-02
2449,38.9,41.9,3.688E-03,0.104E-03,0.018E-03,0.075E-03,3.061E-02,0.087E-02,0.018E-02,0.074E-02
2449,41.9,45.1,3.214E-03,0.094E-03,0.016E-03,0.066E-03,3.242E-02,0.096E-02,0.019E-02,0.078E-02
2449,45.1,48.5,2.687E-03,0.083E-03,0.014E-03,0.055E-03,3.326E-02,0.104E-02,0.020E-02,0.081E-02
2449,48.5,52.2,2.163E-03,0.071E-03,0.011E-03,0.044E-03,3.264E-02,0.109E-02,0.020E-02,0.079E-02
2449,52.2,56.1,1.740E-03,0.062E-03,0.009E-03,0.036E-03,3.190E-02,0.116E-02,0.020E-02,0.078E-02
2449,56.1,60.3,1.347E-03,0.053E-03,0.007E-03,0.028E-03,2.990E-02,0.119E-02,0.019E-02,0.074E-02
2450,1.92,2.15,1.573,0.031,0.020,0.038,2.573E-02,0.052E-02,0.037E-02,0.073E-02
2450,2.15,2.40,1.545,0.028,0.010,0.035,2.705E-02,0.050E-02,0.022E-02,0.070E-02
2450,2.40,2.67,1.409,0.023,0.005,0.030,2.664E-02,0.044E-02,0.015E-02,0.064E-02
2450,2.67,2.97,1.272,0.020,0.004,0.026,2.659E-02,0.042E-02,0.014E-02,0.062E-02
2450,2.97,3.29,1.153,0.017,0.004,0.024,2.719E-02,0.040E-02,0.014E-02,0.065E-02
2450,3.29,3.64,1.037,0.014,0.003,0.021,2.786E-02,0.039E-02,0.012E-02,0.065E-02
2450,3.64,4.02,9.056E-01,0.122E-01,0.019E-01,0.184E-01,2.827E-02,0.038E-02,0.011E-02,0.065E-02
2450,4.02,4.43,7.430E-01,0.098E-01,0.016E-01,0.149E-01,2.726E-02,0.036E-02,0.011E-02,0.062E-02
2450,4.43,4.88,6.436E-01,0.079E-01,0.014E-01,0.129E-01,2.791E-02,0.035E-02,0.011E-02,0.064E-02
2450,4.88,5.37,5.349E-01,0.065E-01,0.013E-01,0.107E-01,2.788E-02,0.034E-02,0.011E-02,0.064E-02
2450,5.37,5.90,4.586E-01,0.055E-01,0.011E-01,0.092E-01,2.857E-02,0.035E-02,0.012E-02,0.065E-02
2450,5.90,6.47,3.790E-01,0.045E-01,0.011E-01,0.076E-01,2.868E-02,0.035E-02,0.012E-02,0.066E-02
2450,6.47,7.09,3.171E-01,0.037E-01,0.009E-01,0.064E-01,2.924E-02,0.035E-02,0.013E-02,0.067E-02
2450,7.09,7.76,2.571E-01,0.030E-01,0.008E-01,0.052E-01,2.901E-02,0.035E-02,0.013E-02,0.067E-02
2450,7.76,8.48,2.111E-01,0.025E-01,0.007E-01,0.043E-01,2.913E-02,0.035E-02,0.013E-02,0.067E-02
2450,8.48,9.26,1.704E-01,0.021E-01,0.006E-01,0.034E-01,2.877E-02,0.036E-02,0.013E-02,0.066E-02
2450,9.26,10.1,1.438E-01,0.018E-01,0.005E-01,0.029E-01,2.986E-02,0.039E-02,0.014E-02,0.069E-02
2450,10.1,11.0,1.164E-01,0.016E-01,0.004E-01,0.024E-01,2.968E-02,0.040E-02,0.015E-02,0.069E-02
2450,11.0,12.0,9.733E-02,0.133E-02,0.037E-02,0.196E-02,3.042E-02,0.042E-02,0.015E-02,0.071E-02
2450,12.0,13.0,7.712E-02,0.116E-02,0.031E-02,0.156E-02,2.973E-02,0.045E-02,0.015E-02,0.069E-02
2450,13.0,14.1,6.290E-02,0.098E-02,0.027E-02,0.127E-02,2.949E-02,0.047E-02,0.016E-02,0.069E-02
2450,14.1,15.3,5.158E-02,0.083E-02,0.022E-02,0.104E-02,2.986E-02,0.049E-02,0.016E-02,0.070E-02
2450,15.3,16.6,4.221E-02,0.070E-02,0.019E-02,0.085E-02,2.990E-02,0.050E-02,0.016E-02,0.070E-02
2450,16.6,18.0,3.523E-02,0.060E-02,0.016E-02,0.071E-02,3.086E-02,0.053E-02,0.017E-02,0.072E-02
2450,18.0,19.5,2.889E-02,0.050E-02,0.013E-02,0.058E-02,3.095E-02,0.054E-02,0.017E-02,0.073E-02
2450,19.5,21.1,2.379E-02,0.042E-02,0.011E-02,0.048E-02,3.152E-02,0.056E-02,0.017E-02,0.074E-02
2450,21.1,22.8,1.891E-02,0.035E-02,0.008E-02,0.038E-02,3.076E-02,0.057E-02,0.017E-02,0.073E-02
2450,22.8,24.7,1.578E-02,0.029E-02,0.007E-02,0.032E-02,3.170E-02,0.058E-02,0.017E-02,0.075E-02
2450,24.7,26.7,1.250E-02,0.024E-02,0.006E-02,0.025E-02,3.071E-02,0.060E-02,0.017E-02,0.073E-02
2450,26.7,28.8,1.071E-02,0.021E-02,0.005E-02,0.022E-02,3.223E-02,0.065E-02,0.018E-02,0.077E-02
2450,28.8,31.1,8.525E-03,0.180E-03,0.040E-03,0.173E-03,3.137E-02,0.067E-02,0.018E-02,0.075E-02
2450,31.1,33.5,6.773E-03,0.156E-03,0.033E-03,0.138E-03,3.068E-02,0.072E-02,0.018E-02,0.073E-02
2450,33.5,36.1,5.579E-03,0.136E-03,0.027E-03,0.114E-03,3.086E-02,0.076E-02,0.018E-02,0.074E-02
2450,36.1,38.9,4.923E-03,0.123E-03,0.024E-03,0.100E-03,3.335E-02,0.085E-02,0.020E-02,0.080E-02
2450,38.9,41.9,3.890E-03,0.106E-03,0.019E-03,0.079E-03,3.205E-02,0.089E-02,0.019E-02,0.077E-02
2450,41.9,45.1,3.007E-03,0.090E-03,0.015E-03,0.061E-03,3.039E-02,0.092E-02,0.018E-02,0.073E-02
2450,45.1,48.5,2.485E-03,0.080E-03,0.013E-03,0.051E-03,3.062E-02,0.099E-02,0.018E-02,0.074E-02
2450,48.5,52.2,2.196E-03,0.072E-03,0.011E-03,0.045E-03,3.279E-02,0.109E-02,0.020E-02,0.080E-02
2450,52.2,56.1,1.646E-03,0.060E-03,0.009E-03,0.034E-03,3.042E-02,0.113E-02,0.019E-02,0.074E-02
2450,56.1,60.3,1.510E-03,0.056E-03,0.008E-03,0.031E-03,3.360E-02,0.126E-02,0.021E-02,0.083E-02
2451,1.92,2.15,1.448,0.030,0.015,0.035,2.522E-02,0.053E-02,0.033E-02,0.071E-02
2451,2.15,2.40,1.437,0.027,0.011,0.033,2.652E-02,0.051E-02,0.027E-02,0.069E-02
2451,2.40,2.67,1.349,0.023,0.005,0.029,2.690E-02,0.046E-02,0.018E-02,0.065E-02
2451,2.67,2.97,1.226,0.019,0.004,0.025,2.705E-02,0.043E-02,0.018E-02,0.064E-02
2451,2.97,3.29,1.134,0.017,0.004,0.024,2.778E-02,0.042E-02,0.018E-02,0.066E-02
2451,3.29,3.64,9.933E-01,0.141E-01,0.030E-01,0.205E-01,2.780E-02,0.040E-02,0.017E-02,0.065E-02
2451,3.64,4.02,8.524E-01,0.118E-01,0.018E-01,0.174E-01,2.763E-02,0.039E-02,0.015E-02,0.064E-02
2451,4.02,4.43,7.450E-01,0.099E-01,0.014E-01,0.150E-01,2.816E-02,0.038E-02,0.015E-02,0.064E-02
2451,4.43,4.88,6.170E-01,0.078E-01,0.012E-01,0.124E-01,2.759E-02,0.035E-02,0.015E-02,0.063E-02
2451,4.88,5.37,5.154E-01,0.064E-01,0.012E-01,0.104E-01,2.758E-02,0.035E-02,0.015E-02,0.063E-02
2451,5.37,5.90,4.458E-01,0.054E-01,0.011E-01,0.090E-01,2.856E-02,0.035E-02,0.016E-02,0.065E-02
2451,5.90,6.47,3.707E-01,0.045E-01,0.010E-01,0.075E-01,2.860E-02,0.035E-02,0.016E-02,0.066E-02
2451,6.47,7.09,3.025E-01,0.037E-01,0.008E-01,0.061E-01,2.833E-02,0.035E-02,0.015E-02,0.065E-02
2451,7.09,7.76,2.489E-01,0.030E-01,0.007E-01,0.050E-01,2.844E-02,0.035E-02,0.016E-02,0.065E-02
2451,7.76,8.48,2.082E-01,0.025E-01,0.006E-01,0.042E-01,2.901E-02,0.036E-02,0.016E-02,0.067E-02
2451,8.48,9.26,1.732E-01,0.021E-01,0.006E-01,0.035E-01,2.951E-02,0.037E-02,0.017E-02,0.068E-02
2451,9.26,10.1,1.431E-01,0.018E-01,0.005E-01,0.029E-01,2.988E-02,0.039E-02,0.018E-02,0.069E-02
2451,10.1,11.0,1.122E-01,0.015E-01,0.004E-01,0.023E-01,2.880E-02,0.040E-02,0.017E-02,0.067E-02
2451,11.0,12.0,9.712E-02,0.134E-02,0.037E-02,0.196E-02,3.075E-02,0.043E-02,0.019E-02,0.071E-02
2451,12.0,13.0,7.728E-02,0.117E-02,0.030E-02,0.156E-02,2.987E-02,0.046E-02,0.018E-02,0.069E-02
2451,13.0,14.1,6.465E-02,0.100E-02,0.026E-02,0.130E-02,3.060E-02,0.048E-02,0.019E-02,0.071E-02
2451,14.1,15.3,5.195E-02,0.084E-02,0.021E-02,0.105E-02,3.014E-02,0.049E-02,0.019E-02,0.070E-02
2451,15.3,16.6,4.187E-02,0.070E-02,0.018E-02,0.085E-02,2.975E-02,0.050E-02,0.019E-02,0.070E-02
2451,16.6,18.0,3.511E-02,0.060E-02,0.016E-02,0.071E-02,3.093E-02,0.053E-02,0.020E-02,0.073E-02
2451,18.0,19.5,2.809E-02,0.049E-02,0.012E-02,0.057E-02,3.041E-02,0.054E-02,0.020E-02,0.071E-02
2451,19.5,21.1,2.416E-02,0.042E-02,0.011E-02,0.049E-02,3.203E-02,0.057E-02,0.021E-02,0.076E-02
2451,21.1,22.8,1.879E-02,0.035E-02,0.008E-02,0.038E-02,3.055E-02,0.057E-02,0.020E-02,0.072E-02
2451,22.8,24.7,1.501E-02,0.028E-02,0.007E-02,0.030E-02,3.014E-02,0.057E-02,0.020E-02,0.071E-02
2451,24.7,26.7,1.273E-02,0.024E-02,0.006E-02,0.026E-02,3.109E-02,0.061E-02,0.020E-02,0.074E-02
2451,26.7,28.8,1.045E-02,0.021E-02,0.005E-02,0.021E-02,3.158E-02,0.065E-02,0.021E-02,0.075E-02
2451,28.8,31.1,8.287E-03,0.179E-03,0.039E-03,0.169E-03,3.064E-02,0.067E-02,0.020E-02,0.073E-02
2451,31.1,33.5,7.122E-03,0.161E-03,0.034E-03,0.145E-03,3.222E-02,0.074E-02,0.022E-02,0.077E-02
2451,33.5,36.1,5.616E-03,0.137E-03,0.027E-03,0.114E-03,3.109E-02,0.077E-02,0.021E-02,0.074E-02
2451,36.1,38.9,4.971E-03,0.124E-03,0.024E-03,0.101E-03,3.369E-02,0.086E-02,0.023E-02,0.081E-02
2451,38.9,41.9,3.716E-03,0.104E-03,0.019E-03,0.076E-03,3.079E-02,0.087E-02,0.021E-02,0.074E-02
2451,41.9,45.1,3.297E-03,0.095E-03,0.017E-03,0.067E-03,3.342E-02,0.098E-02,0.023E-02,0.081E-02
2451,45.1,48.5,2.594E-03,0.082E-03,0.013E-03,0.053E-03,3.211E-02,0.103E-02,0.022E-02,0.078E-02
2451,48.5,52.2,2.204E-03,0.072E-03,0.011E-03,0.045E-03,3.306E-02,0.110E-02,0.023E-02,0.080E-02
2451,52.2,56.1,1.742E-03,0.062E-03,0.009E-03,0.036E-03,3.199E-02,0.116E-02,0.023E-02,0.078E-02
2451,56.1,60.3,1.353E-03,0.053E-03,0.007E-03,0.028E-03,2.998E-02,0.119E-02,0.021E-02,0.074E-02
2452,1.92,2.15,1.464,0.030,0.014,0.035,2.540E-02,0.053E-02,0.030E-02,0.072E-02
2452,2.15,2.40,1.454,0.027,0.009,0.033,2.665E-02,0.050E-02,0.022E-02,0.069E-02
2452,2.40,2.67,1.325,0.022,0.002,0.028,2.648E-02,0.045E-02,0.013E-02,0.064E-02
2452,2.67,2.97,1.195,0.019,0.004,0.025,2.637E-02,0.042E-02,0.015E-02,0.062E-02
2452,2.97,3.29,1.109,0.016,0.004,0.024,2.733E-02,0.041E-02,0.015E-02,0.065E-02
2452,3.29,3.64,1.002,0.014,0.003,0.021,2.819E-02,0.040E-02,0.013E-02,0.066E-02
2452,3.64,4.02,8.568E-01,0.117E-01,0.017E-01,0.174E-01,2.781E-02,0.038E-02,0.012E-02,0.064E-02
2452,4.02,4.43,7.358E-01,0.097E-01,0.013E-01,0.148E-01,2.785E-02,0.037E-02,0.011E-02,0.063E-02
2452,4.43,4.88,6.212E-01,0.077E-01,0.012E-01,0.125E-01,2.787E-02,0.035E-02,0.011E-02,0.064E-02
2452,4.88,5.37,5.320E-01,0.064E-01,0.012E-01,0.107E-01,2.847E-02,0.035E-02,0.011E-02,0.065E-02
2452,5.37,5.90,4.444E-01,0.054E-01,0.011E-01,0.089E-01,2.848E-02,0.035E-02,0.012E-02,0.065E-02
2452,5.90,6.47,3.717E-01,0.045E-01,0.009E-01,0.075E-01,2.864E-02,0.035E-02,0.012E-02,0.066E-02
2452,6.47,7.09,3.127E-01,0.037E-01,0.008E-01,0.063E-01,2.942E-02,0.035E-02,0.013E-02,0.068E-02
2452,7.09,7.76,2.565E-01,0.030E-01,0.007E-01,0.052E-01,2.934E-02,0.035E-02,0.013E-02,0.068E-02
2452,7.76,8.48,2.084E-01,0.025E-01,0.006E-01,0.042E-01,2.919E-02,0.036E-02,0.013E-02,0.067E-02
2452,8.48,9.26,1.726E-01,0.021E-01,0.006E-01,0.035E-01,2.956E-02,0.037E-02,0.014E-02,0.068E-02
2452,9.26,10.1,1.400E-01,0.018E-01,0.005E-01,0.028E-01,2.944E-02,0.038E-02,0.014E-02,0.068E-02
2452,10.1,11.0,1.160E-01,0.016E-01,0.004E-01,0.023E-01,2.985E-02,0.041E-02,0.015E-02,0.069E-02
2452,11.0,12.0,9.705E-02,0.132E-02,0.037E-02,0.196E-02,3.086E-02,0.043E-02,0.016E-02,0.072E-02
2452,12.0,13.0,7.714E-02,0.116E-02,0.030E-02,0.156E-02,2.993E-02,0.045E-02,0.015E-02,0.069E-02
2452,13.0,14.1,6.575E-02,0.100E-02,0.027E-02,0.133E-02,3.123E-02,0.048E-02,0.016E-02,0.073E-02
2452,14.1,15.3,5.141E-02,0.083E-02,0.021E-02,0.104E-02,2.998E-02,0.049E-02,0.016E-02,0.070E-02
2452,15.3,16.6,4.315E-02,0.071E-02,0.019E-02,0.087E-02,3.089E-02,0.051E-02,0.017E-02,0.072E-02
2452,16.6,18.0,3.468E-02,0.059E-02,0.015E-02,0.070E-02,3.046E-02,0.052E-02,0.017E-02,0.071E-02
2452,18.0,19.5,2.804E-02,0.049E-02,0.012E-02,0.057E-02,3.031E-02,0.053E-02,0.017E-02,0.071E-02
2452,19.5,21.1,2.313E-02,0.041E-02,0.010E-02,0.047E-02,3.086E-02,0.055E-02,0.017E-02,0.073E-02
2452,21.1,22.8,1.911E-02,0.035E-02,0.008E-02,0.039E-02,3.121E-02,0.057E-02,0.017E-02,0.074E-02
2452,22.8,24.7,1.556E-02,0.028E-02,0.007E-02,0.032E-02,3.124E-02,0.058E-02,0.017E-02,0.074E-02
2452,24.7,26.7,1.257E-02,0.024E-02,0.006E-02,0.026E-02,3.111E-02,0.060E-02,0.017E-02,0.074E-02
2452,26.7,28.8,1.030E-02,0.021E-02,0.005E-02,0.021E-02,3.109E-02,0.064E-02,0.018E-02,0.074E-02
2452,28.8,31.1,8.334E-03,0.178E-03,0.039E-03,0.169E-03,3.091E-02,0.067E-02,0.018E-02,0.074E-02
2452,31.1,33.5,6.829E-03,0.156E-03,0.033E-03,0.139E-03,3.073E-02,0.071E-02,0.018E-02,0.073E-02
2452,33.5,36.1,5.771E-03,0.138E-03,0.028E-03,0.117E-03,3.189E-02,0.077E-02,0.019E-02,0.076E-02
2452,36.1,38.9,4.877E-03,0.122E-03,0.024E-03,0.099E-03,3.311E-02,0.084E-02,0.020E-02,0.079E-02
2452,38.9,41.9,3.813E-03,0.104E-03,0.019E-03,0.078E-03,3.133E-02,0.087E-02,0.019E-02,0.075E-02
2452,41.9,45.1,3.030E-03,0.090E-03,0.015E-03,0.062E-03,3.051E-02,0.092E-02,0.018E-02,0.074E-02
2452,45.1,48.5,2.463E-03,0.079E-03,0.013E-03,0.050E-03,3.054E-02,0.099E-02,0.019E-02,0.074E-02
2452,48.5,52.2,2.189E-03,0.071E-03,0.011E-03,0.045E-03,3.278E-02,0.108E-02,0.020E-02,0.080E-02
2452,52.2,56.1,1.810E-03,0.063E-03,0.009E-03,0.037E-03,3.310E-02,0.117E-02,0.020E-02,0.081E-02
2452,56.1,60.3,1.365E-03,0.053E-03,0.007E-03,0.028E-03,3.016E-02,0.118E-02,0.019E-02,0.074E-02
2453,1.92,2.15,1.232,0.028,0.016,0.029,2.581E-02,0.059E-02,0.040E-02,0.073E-02
2453,2.15,2.40,1.216,0.025,0.006,0.028,2.673E-02,0.055E-02,0.024E-02,0.069E-02
2453,2.40,2.67,1.065,0.020,0.005,0.023,2.509E-02,0.048E-02,0.020E-02,0.061E-02
