bartels_rotation_number,rigidity_min_GV,rigidity_max_GV,oxygen_flux m^-2sr^-1s^-1GV^-1,oxygen_flux_error_statistical m^-2sr^-1s^-1GV^-1,oxygen_flux_error_time_dependent m^-2sr^-1s^-1GV^-1,oxygen_flux_error_time_independent m^-2sr^-1s^-1GV^-1,oxygen_to_helium_ratio,oxygen_to_helium_ratio_error_statistical,oxygen_to_helium_ratio_error_time_dependent,oxygen_to_helium_ratio_error_time_independent
2444,41.9,45.1,3.336E-03,0.100E-03,0.016E-03,0.068E-03,3.388E-02,0.103E-02,0.020E-02,0.082E-02
2444,45.1,48.5,2.881E-03,0.090E-03,0.014E-03,0.059E-03,3.520E-02,0.112E-02,0.021E-02,0.086E-02
2444,48.5,52.2,2.193E-03,0.076E-03,0.011E-03,0.045E-03,3.281E-02,0.115E-02,0.020E-02,0.080E-02
2444,52.2,56.1,1.792E-03,0.067E-03,0.009E-03,0.037E-03,3.261E-02,0.123E-02,0.020E-02,0.080E-02
2444,56.1,60.3,1.383E-03,0.056E-03,0.007E-03,0.028E-03,3.092E-02,0.128E-02,0.019E-02,0.076E-02
2445,1.92,2.15,1.175,0.029,0.012,0.033,2.158E-02,0.054E-02,0.028E-02,0.069E-02
2445,2.15,2.40,1.203,0.027,0.008,0.028,2.323E-02,0.052E-02,0.022E-02,0.061E-02
2445,2.40,2.67,1.177,0.023,0.006,0.027,2.458E-02,0.049E-02,0.018E-02,0.064E-02
2445,2.67,2.97,1.097,0.020,0.003,0.023,2.510E-02,0.046E-02,0.014E-02,0.059E-02
2445,2.97,3.29,9.974E-01,0.171E-01,0.022E-01,0.206E-01,2.537E-02,0.044E-02,0.014E-02,0.059E-02
2445,3.29,3.64,8.571E-01,0.141E-01,0.014E-01,0.176E-01,2.470E-02,0.041E-02,0.012E-02,0.057E-02
2445,3.64,4.02,7.832E-01,0.122E-01,0.012E-01,0.160E-01,2.593E-02,0.041E-02,0.012E-02,0.060E-02
2445,4.02,4.43,6.516E-01,0.100E-01,0.010E-01,0.133E-01,2.510E-02,0.039E-02,0.012E-02,0.058E-02
2445,4.43,4.88,5.693E-01,0.081E-01,0.010E-01,0.116E-01,2.581E-02,0.037E-02,0.012E-02,0.059E-02
2445,4.88,5.37,4.831E-01,0.067E-01,0.010E-01,0.098E-01,2.601E-02,0.037E-02,0.012E-02,0.060E-02
2445,5.37,5.90,4.116E-01,0.057E-01,0.010E-01,0.084E-01,2.659E-02,0.037E-02,0.013E-02,0.061E-02
2445,5.90,6.47,3.451E-01,0.047E-01,0.009E-01,0.070E-01,2.679E-02,0.037E-02,0.013E-02,0.062E-02
2445,6.47,7.09,2.863E-01,0.039E-01,0.008E-01,0.058E-01,2.683E-02,0.037E-02,0.013E-02,0.062E-02
2445,7.09,7.76,2.364E-01,0.032E-01,0.007E-01,0.048E-01,2.698E-02,0.037E-02,0.013E-02,0.063E-02
2445,7.76,8.48,1.997E-01,0.027E-01,0.006E-01,0.041E-01,2.788E-02,0.038E-02,0.014E-02,0.065E-02
2445,8.48,9.26,1.653E-01,0.023E-01,0.005E-01,0.034E-01,2.820E-02,0.039E-02,0.015E-02,0.066E-02
2445,9.26,10.1,1.333E-01,0.019E-01,0.005E-01,0.027E-01,2.799E-02,0.041E-02,0.015E-02,0.065E-02
2445,10.1,11.0,1.122E-01,0.017E-01,0.004E-01,0.023E-01,2.888E-02,0.044E-02,0.016E-02,0.068E-02
2445,11.0,12.0,8.844E-02,0.138E-02,0.034E-02,0.180E-02,2.791E-02,0.044E-02,0.016E-02,0.065E-02
2445,12.0,13.0,7.808E-02,0.127E-02,0.031E-02,0.159E-02,3.024E-02,0.050E-02,0.017E-02,0.071E-02
2445,13.0,14.1,6.144E-02,0.106E-02,0.025E-02,0.125E-02,2.895E-02,0.050E-02,0.017E-02,0.068E-02
2445,14.1,15.3,5.042E-02,0.089E-02,0.020E-02,0.103E-02,2.921E-02,0.052E-02,0.017E-02,0.069E-02
2445,15.3,16.6,4.165E-02,0.076E-02,0.019E-02,0.085E-02,2.958E-02,0.055E-02,0.018E-02,0.070E-02
2445,16.6,18.0,3.462E-02,0.065E-02,0.018E-02,0.071E-02,3.040E-02,0.057E-02,0.020E-02,0.072E-02
2445,18.0,19.5,2.834E-02,0.054E-02,0.014E-02,0.058E-02,3.060E-02,0.059E-02,0.019E-02,0.072E-02
2445,19.5,21.1,2.343E-02,0.045E-02,0.010E-02,0.048E-02,3.096E-02,0.061E-02,0.019E-02,0.073E-02
2445,21.1,22.8,1.959E-02,0.039E-02,0.008E-02,0.040E-02,3.189E-02,0.063E-02,0.019E-02,0.076E-02
2445,22.8,24.7,1.516E-02,0.031E-02,0.006E-02,0.031E-02,3.032E-02,0.062E-02,0.018E-02,0.072E-02
2445,24.7,26.7,1.291E-02,0.027E-02,0.006E-02,0.026E-02,3.180E-02,0.067E-02,0.019E-02,0.076E-02
2445,26.7,28.8,1.052E-02,0.023E-02,0.005E-02,0.021E-02,3.182E-02,0.071E-02,0.019E-02,0.076E-02
2445,28.8,31.1,8.924E-03,0.202E-03,0.040E-03,0.182E-03,3.289E-02,0.075E-02,0.020E-02,0.079E-02
2445,31.1,33.5,7.165E-03,0.176E-03,0.033E-03,0.146E-03,3.265E-02,0.081E-02,0.020E-02,0.078E-02
2445,33.5,36.1,6.069E-03,0.155E-03,0.028E-03,0.124E-03,3.342E-02,0.087E-02,0.021E-02,0.080E-02
2445,36.1,38.9,4.830E-03,0.133E-03,0.023E-03,0.099E-03,3.261E-02,0.091E-02,0.020E-02,0.078E-02
2445,38.9,41.9,4.122E-03,0.119E-03,0.020E-03,0.084E-03,3.420E-02,0.100E-02,0.022E-02,0.083E-02
2445,41.9,45.1,3.184E-03,0.101E-03,0.016E-03,0.065E-03,3.235E-02,0.104E-02,0.021E-02,0.078E-02
2445,45.1,48.5,2.746E-03,0.091E-03,0.014E-03,0.056E-03,3.346E-02,0.112E-02,0.022E-02,0.081E-02
2445,48.5,52.2,2.204E-03,0.078E-03,0.011E-03,0.045E-03,3.304E-02,0.119E-02,0.021E-02,0.081E-02
2445,52.2,56.1,1.742E-03,0.068E-03,0.009E-03,0.036E-03,3.190E-02,0.126E-02,0.021E-02,0.078E-02
2445,56.1,60.3,1.612E-03,0.063E-03,0.008E-03,0.033E-03,3.541E-02,0.140E-02,0.023E-02,0.087E-02
2446,1.92,2.15,1.206,0.029,0.012,0.034,2.184E-02,0.053E-02,0.028E-02,0.070E-02
2446,2.15,2.40,1.246,0.027,0.010,0.029,2.375E-02,0.051E-02,0.023E-02,0.062E-02
2446,2.40,2.67,1.204,0.023,0.005,0.028,2.483E-02,0.048E-02,0.016E-02,0.064E-02
2446,2.67,2.97,1.107,0.020,0.003,0.023,2.504E-02,0.045E-02,0.014E-02,0.059E-02
2446,2.97,3.29,9.962E-01,0.168E-01,0.026E-01,0.206E-01,2.501E-02,0.042E-02,0.013E-02,0.058E-02
2446,3.29,3.64,9.034E-01,0.143E-01,0.016E-01,0.185E-01,2.587E-02,0.041E-02,0.012E-02,0.060E-02
2446,3.64,4.02,7.739E-01,0.120E-01,0.012E-01,0.158E-01,2.543E-02,0.040E-02,0.011E-02,0.059E-02
2446,4.02,4.43,6.868E-01,0.101E-01,0.011E-01,0.140E-01,2.628E-02,0.039E-02,0.011E-02,0.060E-02
2446,4.43,4.88,5.841E-01,0.081E-01,0.011E-01,0.119E-01,2.632E-02,0.037E-02,0.011E-02,0.061E-02
2446,4.88,5.37,4.914E-01,0.067E-01,0.010E-01,0.100E-01,2.635E-02,0.036E-02,0.011E-02,0.061E-02
2446,5.37,5.90,4.133E-01,0.056E-01,0.010E-01,0.084E-01,2.654E-02,0.036E-02,0.011E-02,0.061E-02
2446,5.90,6.47,3.405E-01,0.046E-01,0.009E-01,0.069E-01,2.636E-02,0.036E-02,0.012E-02,0.061E-02
2446,6.47,7.09,2.885E-01,0.038E-01,0.008E-01,0.059E-01,2.706E-02,0.036E-02,0.012E-02,0.063E-02
2446,7.09,7.76,2.400E-01,0.031E-01,0.007E-01,0.049E-01,2.739E-02,0.036E-02,0.012E-02,0.064E-02
2446,7.76,8.48,2.010E-01,0.026E-01,0.006E-01,0.041E-01,2.799E-02,0.037E-02,0.013E-02,0.065E-02
2446,8.48,9.26,1.672E-01,0.022E-01,0.005E-01,0.034E-01,2.845E-02,0.039E-02,0.013E-02,0.066E-02
2446,9.26,10.1,1.389E-01,0.019E-01,0.005E-01,0.028E-01,2.894E-02,0.041E-02,0.014E-02,0.068E-02
2446,10.1,11.0,1.119E-01,0.016E-01,0.004E-01,0.023E-01,2.865E-02,0.042E-02,0.014E-02,0.067E-02
2446,11.0,12.0,9.220E-02,0.139E-02,0.033E-02,0.188E-02,2.912E-02,0.044E-02,0.015E-02,0.068E-02
2446,12.0,13.0,7.834E-02,0.125E-02,0.029E-02,0.160E-02,3.010E-02,0.049E-02,0.015E-02,0.070E-02
2446,13.0,14.1,6.308E-02,0.105E-02,0.024E-02,0.128E-02,2.963E-02,0.050E-02,0.015E-02,0.069E-02
2446,14.1,15.3,5.232E-02,0.089E-02,0.020E-02,0.107E-02,3.027E-02,0.052E-02,0.016E-02,0.071E-02
2446,15.3,16.6,4.316E-02,0.076E-02,0.017E-02,0.088E-02,3.050E-02,0.054E-02,0.016E-02,0.072E-02
2446,16.6,18.0,3.540E-02,0.064E-02,0.015E-02,0.072E-02,3.094E-02,0.056E-02,0.017E-02,0.073E-02
2446,18.0,19.5,2.875E-02,0.053E-02,0.012E-02,0.059E-02,3.083E-02,0.058E-02,0.017E-02,0.073E-02
2446,19.5,21.1,2.397E-02,0.045E-02,0.010E-02,0.049E-02,3.177E-02,0.060E-02,0.018E-02,0.075E-02
2446,21.1,22.8,1.940E-02,0.037E-02,0.008E-02,0.040E-02,3.150E-02,0.062E-02,0.018E-02,0.075E-02
2446,22.8,24.7,1.619E-02,0.031E-02,0.007E-02,0.033E-02,3.227E-02,0.063E-02,0.018E-02,0.077E-02
2446,24.7,26.7,1.275E-02,0.026E-02,0.006E-02,0.026E-02,3.135E-02,0.065E-02,0.018E-02,0.075E-02
2446,26.7,28.8,1.086E-02,0.023E-02,0.005E-02,0.022E-02,3.245E-02,0.070E-02,0.019E-02,0.077E-02
2446,28.8,31.1,9.148E-03,0.200E-03,0.042E-03,0.187E-03,3.367E-02,0.075E-02,0.019E-02,0.081E-02
2446,31.1,33.5,7.083E-03,0.171E-03,0.033E-03,0.145E-03,3.169E-02,0.078E-02,0.018E-02,0.076E-02
2446,33.5,36.1,5.980E-03,0.151E-03,0.028E-03,0.122E-03,3.284E-02,0.084E-02,0.019E-02,0.079E-02
2446,36.1,38.9,4.824E-03,0.131E-03,0.023E-03,0.099E-03,3.240E-02,0.089E-02,0.019E-02,0.078E-02
2446,38.9,41.9,3.989E-03,0.115E-03,0.019E-03,0.082E-03,3.261E-02,0.095E-02,0.020E-02,0.079E-02
2446,41.9,45.1,3.481E-03,0.104E-03,0.017E-03,0.071E-03,3.473E-02,0.105E-02,0.021E-02,0.084E-02
2446,45.1,48.5,2.596E-03,0.087E-03,0.013E-03,0.053E-03,3.175E-02,0.108E-02,0.019E-02,0.077E-02
2446,48.5,52.2,2.210E-03,0.077E-03,0.011E-03,0.045E-03,3.343E-02,0.118E-02,0.021E-02,0.082E-02
2446,52.2,56.1,1.827E-03,0.068E-03,0.009E-03,0.037E-03,3.362E-02,0.127E-02,0.021E-02,0.083E-02
2446,56.1,60.3,1.542E-03,0.060E-03,0.008E-03,0.032E-03,3.450E-02,0.137E-02,0.022E-02,0.085E-02
2447,1.92,2.15,1.362,0.032,0.045,0.038,2.407E-02,0.056E-02,0.082E-02,0.077E-02
2447,2.15,2.40,1.293,0.027,0.019,0.030,2.416E-02,0.051E-02,0.038E-02,0.063E-02
2447,2.40,2.67,1.183,0.023,0.018,0.027,2.375E-02,0.046E-02,0.038E-02,0.062E-02
2447,2.67,2.97,1.106,0.019,0.011,0.023,2.438E-02,0.043E-02,0.026E-02,0.058E-02
2447,2.97,3.29,9.908E-01,0.163E-01,0.121E-01,0.205E-01,2.445E-02,0.040E-02,0.031E-02,0.057E-02
2447,3.29,3.64,9.218E-01,0.141E-01,0.056E-01,0.189E-01,2.577E-02,0.040E-02,0.018E-02,0.060E-02
2447,3.64,4.02,7.843E-01,0.119E-01,0.034E-01,0.160E-01,2.526E-02,0.038E-02,0.014E-02,0.058E-02
2447,4.02,4.43,6.866E-01,0.099E-01,0.019E-01,0.140E-01,2.579E-02,0.038E-02,0.012E-02,0.059E-02
2447,4.43,4.88,5.964E-01,0.081E-01,0.012E-01,0.121E-01,2.639E-02,0.036E-02,0.010E-02,0.061E-02
2447,4.88,5.37,4.903E-01,0.066E-01,0.012E-01,0.100E-01,2.578E-02,0.035E-02,0.011E-02,0.059E-02
2447,5.37,5.90,4.305E-01,0.056E-01,0.011E-01,0.088E-01,2.726E-02,0.036E-02,0.011E-02,0.063E-02
2447,5.90,6.47,3.571E-01,0.047E-01,0.010E-01,0.073E-01,2.734E-02,0.036E-02,0.012E-02,0.063E-02
2447,6.47,7.09,2.901E-01,0.038E-01,0.008E-01,0.059E-01,2.678E-02,0.035E-02,0.011E-02,0.062E-02
2447,7.09,7.76,2.387E-01,0.031E-01,0.007E-01,0.049E-01,2.695E-02,0.035E-02,0.012E-02,0.063E-02
2447,7.76,8.48,2.008E-01,0.026E-01,0.006E-01,0.041E-01,2.769E-02,0.036E-02,0.012E-02,0.064E-02
2447,8.48,9.26,1.643E-01,0.022E-01,0.005E-01,0.034E-01,2.772E-02,0.037E-02,0.012E-02,0.065E-02
2447,9.26,10.1,1.366E-01,0.019E-01,0.005E-01,0.028E-01,2.835E-02,0.040E-02,0.013E-02,0.066E-02
2447,10.1,11.0,1.126E-01,0.016E-01,0.004E-01,0.023E-01,2.865E-02,0.042E-02,0.013E-02,0.067E-02
2447,11.0,12.0,9.403E-02,0.139E-02,0.034E-02,0.192E-02,2.933E-02,0.044E-02,0.014E-02,0.069E-02
2447,12.0,13.0,7.766E-02,0.124E-02,0.029E-02,0.158E-02,2.985E-02,0.048E-02,0.015E-02,0.070E-02
2447,13.0,14.1,6.381E-02,0.105E-02,0.025E-02,0.130E-02,3.004E-02,0.050E-02,0.015E-02,0.070E-02
2447,14.1,15.3,5.221E-02,0.089E-02,0.021E-02,0.106E-02,2.990E-02,0.051E-02,0.016E-02,0.070E-02
2447,15.3,16.6,4.274E-02,0.075E-02,0.018E-02,0.087E-02,3.020E-02,0.053E-02,0.016E-02,0.071E-02
2447,16.6,18.0,3.557E-02,0.064E-02,0.015E-02,0.073E-02,3.105E-02,0.056E-02,0.016E-02,0.073E-02
2447,18.0,19.5,2.933E-02,0.053E-02,0.013E-02,0.060E-02,3.156E-02,0.058E-02,0.017E-02,0.075E-02
2447,19.5,21.1,2.390E-02,0.044E-02,0.010E-02,0.049E-02,3.147E-02,0.059E-02,0.017E-02,0.075E-02
2447,21.1,22.8,1.991E-02,0.038E-02,0.008E-02,0.041E-02,3.225E-02,0.062E-02,0.017E-02,0.077E-02
2447,22.8,24.7,1.608E-02,0.031E-02,0.007E-02,0.033E-02,3.218E-02,0.062E-02,0.017E-02,0.077E-02
2447,24.7,26.7,1.330E-02,0.026E-02,0.006E-02,0.027E-02,3.278E-02,0.066E-02,0.018E-02,0.078E-02
2447,26.7,28.8,1.062E-02,0.023E-02,0.005E-02,0.022E-02,3.189E-02,0.069E-02,0.017E-02,0.076E-02
2447,28.8,31.1,9.106E-03,0.198E-03,0.041E-03,0.186E-03,3.381E-02,0.075E-02,0.019E-02,0.081E-02
2447,31.1,33.5,7.235E-03,0.172E-03,0.033E-03,0.148E-03,3.279E-02,0.079E-02,0.018E-02,0.079E-02
2447,33.5,36.1,5.782E-03,0.147E-03,0.027E-03,0.118E-03,3.188E-02,0.082E-02,0.018E-02,0.077E-02
2447,36.1,38.9,5.138E-03,0.134E-03,0.024E-03,0.105E-03,3.475E-02,0.092E-02,0.020E-02,0.084E-02
2447,38.9,41.9,3.944E-03,0.113E-03,0.019E-03,0.081E-03,3.259E-02,0.095E-02,0.019E-02,0.079E-02
2447,41.9,45.1,3.431E-03,0.102E-03,0.017E-03,0.070E-03,3.439E-02,0.104E-02,0.020E-02,0.083E-02
2447,45.1,48.5,2.842E-03,0.090E-03,0.014E-03,0.058E-03,3.497E-02,0.113E-02,0.021E-02,0.085E-02
2447,48.5,52.2,2.344E-03,0.079E-03,0.012E-03,0.048E-03,3.512E-02,0.119E-02,0.021E-02,0.086E-02
2447,52.2,56.1,2.036E-03,0.071E-03,0.010E-03,0.042E-03,3.723E-02,0.132E-02,0.022E-02,0.091E-02
2447,56.1,60.3,1.487E-03,0.059E-03,0.008E-03,0.031E-03,3.289E-02,0.132E-02,0.020E-02,0.081E-02
2448,1.92,2.15,1.308,0.030,0.028,0.037,2.203E-02,0.051E-02,0.050E-02,0.070E-02
2448,2.15,2.40,1.340,0.028,0.014,0.031,2.387E-02,0.050E-02,0.028E-02,0.063E-02
2448,2.40,2.67,1.359,0.025,0.011,0.031,2.619E-02,0.048E-02,0.026E-02,0.068E-02
2448,2.67,2.97,1.198,0.021,0.004,0.025,2.542E-02,0.044E-02,0.014E-02,0.060E-02
2448,2.97,3.29,1.108,0.018,0.003,0.023,2.632E-02,0.043E-02,0.014E-02,0.062E-02
2448,3.29,3.64,9.846E-01,0.150E-01,0.023E-01,0.202E-01,2.672E-02,0.041E-02,0.013E-02,0.062E-02
2448,3.64,4.02,8.307E-01,0.125E-01,0.018E-01,0.170E-01,2.603E-02,0.039E-02,0.012E-02,0.060E-02
2448,4.02,4.43,7.142E-01,0.103E-01,0.014E-01,0.145E-01,2.608E-02,0.038E-02,0.012E-02,0.060E-02
2448,4.43,4.88,5.982E-01,0.082E-01,0.012E-01,0.122E-01,2.583E-02,0.036E-02,0.011E-02,0.059E-02
2448,4.88,5.37,5.080E-01,0.068E-01,0.014E-01,0.103E-01,2.609E-02,0.035E-02,0.012E-02,0.060E-02
2448,5.37,5.90,4.248E-01,0.056E-01,0.013E-01,0.086E-01,2.622E-02,0.035E-02,0.013E-02,0.061E-02
2448,5.90,6.47,3.624E-01,0.047E-01,0.010E-01,0.074E-01,2.710E-02,0.036E-02,0.013E-02,0.063E-02
2448,6.47,7.09,3.017E-01,0.039E-01,0.010E-01,0.061E-01,2.739E-02,0.036E-02,0.014E-02,0.063E-02
2448,7.09,7.76,2.536E-01,0.032E-01,0.008E-01,0.052E-01,2.820E-02,0.036E-02,0.014E-02,0.065E-02
2448,7.76,8.48,2.092E-01,0.027E-01,0.006E-01,0.043E-01,2.845E-02,0.037E-02,0.014E-02,0.066E-02
2448,8.48,9.26,1.702E-01,0.023E-01,0.006E-01,0.035E-01,2.840E-02,0.038E-02,0.014E-02,0.066E-02
2448,9.26,10.1,1.392E-01,0.019E-01,0.005E-01,0.028E-01,2.865E-02,0.040E-02,0.015E-02,0.067E-02
2448,10.1,11.0,1.139E-01,0.016E-01,0.004E-01,0.023E-01,2.871E-02,0.042E-02,0.015E-02,0.067E-02
2448,11.0,12.0,9.581E-02,0.141E-02,0.037E-02,0.195E-02,2.967E-02,0.044E-02,0.016E-02,0.069E-02
2448,12.0,13.0,7.909E-02,0.125E-02,0.032E-02,0.161E-02,3.007E-02,0.048E-02,0.017E-02,0.070E-02
2448,13.0,14.1,6.399E-02,0.105E-02,0.027E-02,0.130E-02,2.980E-02,0.050E-02,0.017E-02,0.070E-02
2448,14.1,15.3,5.072E-02,0.088E-02,0.022E-02,0.103E-02,2.909E-02,0.051E-02,0.017E-02,0.068E-02
2448,15.3,16.6,4.383E-02,0.076E-02,0.020E-02,0.089E-02,3.105E-02,0.054E-02,0.018E-02,0.073E-02
2448,16.6,18.0,3.455E-02,0.063E-02,0.015E-02,0.070E-02,2.994E-02,0.055E-02,0.017E-02,0.071E-02
2448,18.0,19.5,2.921E-02,0.053E-02,0.012E-02,0.060E-02,3.110E-02,0.057E-02,0.017E-02,0.074E-02
2448,19.5,21.1,2.340E-02,0.044E-02,0.009E-02,0.048E-02,3.088E-02,0.059E-02,0.017E-02,0.073E-02
2448,21.1,22.8,1.911E-02,0.037E-02,0.008E-02,0.039E-02,3.076E-02,0.060E-02,0.017E-02,0.073E-02
2448,22.8,24.7,1.651E-02,0.031E-02,0.007E-02,0.034E-02,3.269E-02,0.063E-02,0.019E-02,0.078E-02
2448,24.7,26.7,1.307E-02,0.026E-02,0.006E-02,0.027E-02,3.208E-02,0.065E-02,0.019E-02,0.076E-02
2448,26.7,28.8,1.059E-02,0.023E-02,0.005E-02,0.022E-02,3.176E-02,0.069E-02,0.019E-02,0.076E-02
2448,28.8,31.1,9.101E-03,0.198E-03,0.042E-03,0.186E-03,3.353E-02,0.074E-02,0.020E-02,0.080E-02
2448,31.1,33.5,7.415E-03,0.174E-03,0.034E-03,0.152E-03,3.333E-02,0.079E-02,0.020E-02,0.080E-02
2448,33.5,36.1,5.937E-03,0.149E-03,0.028E-03,0.121E-03,3.272E-02,0.083E-02,0.020E-02,0.079E-02
2448,36.1,38.9,4.964E-03,0.132E-03,0.024E-03,0.102E-03,3.362E-02,0.090E-02,0.021E-02,0.081E-02
2448,38.9,41.9,3.990E-03,0.114E-03,0.019E-03,0.082E-03,3.282E-02,0.095E-02,0.020E-02,0.079E-02
2448,41.9,45.1,3.310E-03,0.100E-03,0.016E-03,0.068E-03,3.334E-02,0.102E-02,0.021E-02,0.081E-02
2448,45.1,48.5,2.752E-03,0.089E-03,0.014E-03,0.056E-03,3.361E-02,0.110E-02,0.021E-02,0.082E-02
2448,48.5,52.2,2.254E-03,0.077E-03,0.011E-03,0.046E-03,3.385E-02,0.117E-02,0.022E-02,0.083E-02
2448,52.2,56.1,1.859E-03,0.068E-03,0.010E-03,0.038E-03,3.410E-02,0.127E-02,0.022E-02,0.084E-02
2448,56.1,60.3,1.503E-03,0.059E-03,0.008E-03,0.031E-03,3.383E-02,0.135E-02,0.022E-02,0.084E-02
2449,1.92,2.15,1.452,0.033,0.019,0.041,2.356E-02,0.053E-02,0.035E-02,0.075E-02
2449,2.15,2.40,1.411,0.029,0.008,0.032,2.432E-02,0.050E-02,0.019E-02,0.064E-02
2449,2.40,2.67,1.333,0.025,0.009,0.031,2.502E-02,0.046E-02,0.020E-02,0.065E-02
2449,2.67,2.97,1.208,0.021,0.005,0.025,2.501E-02,0.043E-02,0.014E-02,0.059E-02
2449,2.97,3.29,1.055,0.017,0.004,0.022,2.448E-02,0.040E-02,0.014E-02,0.057E-02
2449,3.29,3.64,9.195E-01,0.144E-01,0.035E-01,0.188E-01,2.434E-02,0.038E-02,0.013E-02,0.056E-02
2449,3.64,4.02,8.377E-01,0.124E-01,0.026E-01,0.171E-01,2.575E-02,0.038E-02,0.012E-02,0.059E-02
2449,4.02,4.43,7.147E-01,0.103E-01,0.014E-01,0.145E-01,2.571E-02,0.037E-02,0.010E-02,0.059E-02
2449,4.43,4.88,6.244E-01,0.084E-01,0.014E-01,0.127E-01,2.667E-02,0.036E-02,0.011E-02,0.061E-02
2449,4.88,5.37,5.213E-01,0.069E-01,0.014E-01,0.106E-01,2.657E-02,0.035E-02,0.011E-02,0.061E-02
2449,5.37,5.90,4.334E-01,0.057E-01,0.011E-01,0.088E-01,2.659E-02,0.035E-02,0.011E-02,0.061E-02
2449,5.90,6.47,3.582E-01,0.047E-01,0.010E-01,0.073E-01,2.653E-02,0.035E-02,0.011E-02,0.061E-02
2449,6.47,7.09,3.000E-01,0.039E-01,0.009E-01,0.061E-01,2.716E-02,0.035E-02,0.012E-02,0.063E-02
2449,7.09,7.76,2.488E-01,0.032E-01,0.007E-01,0.051E-01,2.763E-02,0.036E-02,0.012E-02,0.064E-02
2449,7.76,8.48,2.033E-01,0.027E-01,0.006E-01,0.042E-01,2.774E-02,0.037E-02,0.013E-02,0.065E-02
2449,8.48,9.26,1.657E-01,0.022E-01,0.005E-01,0.034E-01,2.766E-02,0.038E-02,0.013E-02,0.065E-02
2449,9.26,10.1,1.403E-01,0.019E-01,0.005E-01,0.029E-01,2.881E-02,0.040E-02,0.014E-02,0.067E-02
2449,10.1,11.0,1.112E-01,0.016E-01,0.004E-01,0.023E-01,2.798E-02,0.042E-02,0.014E-02,0.065E-02
2449,11.0,12.0,9.243E-02,0.139E-02,0.036E-02,0.189E-02,2.871E-02,0.044E-02,0.015E-02,0.067E-02
2449,12.0,13.0,7.518E-02,0.123E-02,0.032E-02,0.153E-02,2.862E-02,0.047E-02,0.015E-02,0.067E-02
2449,13.0,14.1,6.245E-02,0.105E-02,0.027E-02,0.127E-02,2.919E-02,0.049E-02,0.016E-02,0.068E-02
2449,14.1,15.3,5.181E-02,0.089E-02,0.021E-02,0.106E-02,2.978E-02,0.052E-02,0.015E-02,0.070E-02
2449,15.3,16.6,4.425E-02,0.077E-02,0.017E-02,0.090E-02,3.120E-02,0.055E-02,0.016E-02,0.073E-02
2449,16.6,18.0,3.542E-02,0.064E-02,0.015E-02,0.072E-02,3.089E-02,0.056E-02,0.016E-02,0.073E-02
2449,18.0,19.5,2.920E-02,0.054E-02,0.012E-02,0.060E-02,3.136E-02,0.058E-02,0.017E-02,0.074E-02
2449,19.5,21.1,2.328E-02,0.044E-02,0.010E-02,0.048E-02,3.072E-02,0.059E-02,0.016E-02,0.073E-02
2449,21.1,22.8,1.942E-02,0.037E-02,0.008E-02,0.040E-02,3.154E-02,0.061E-02,0.017E-02,0.075E-02
2449,22.8,24.7,1.580E-02,0.031E-02,0.007E-02,0.032E-02,3.166E-02,0.062E-02,0.017E-02,0.075E-02
2449,24.7,26.7,1.309E-02,0.026E-02,0.006E-02,0.027E-02,3.205E-02,0.065E-02,0.018E-02,0.076E-02
2449,26.7,28.8,1.102E-02,0.023E-02,0.005E-02,0.022E-02,3.307E-02,0.070E-02,0.018E-02,0.079E-02
2449,28.8,31.1,8.716E-03,0.194E-03,0.040E-03,0.178E-03,3.204E-02,0.072E-02,0.018E-02,0.077E-02
2449,31.1,33.5,7.619E-03,0.177E-03,0.035E-03,0.156E-03,3.418E-02,0.080E-02,0.019E-02,0.082E-02
2449,33.5,36.1,6.089E-03,0.152E-03,0.029E-03,0.125E-03,3.338E-02,0.084E-02,0.019E-02,0.080E-02
2449,36.1,38.9,5.015E-03,0.133E-03,0.024E-03,0.103E-03,3.358E-02,0.090E-02,0.019E-02,0.081E-02
2449,38.9,41.9,4.067E-03,0.115E-03,0.020E-03,0.083E-03,3.375E-02,0.097E-02,0.020E-02,0.081E-02
2449,41.9,45.1,3.334E-03,0.101E-03,0.016E-03,0.068E-03,3.363E-02,0.103E-02,0.020E-02,0.081E-02
2449,45.1,48.5,2.669E-03,0.088E-03,0.013E-03,0.055E-03,3.303E-02,0.110E-02,0.020E-02,0.080E-02
2449,48.5,52.2,2.352E-03,0.079E-03,0.012E-03,0.048E-03,3.549E-02,0.121E-02,0.021E-02,0.087E-02
2449,52.2,56.1,1.894E-03,0.069E-03,0.010E-03,0.039E-03,3.472E-02,0.128E-02,0.021E-02,0.085E-02
2449,56.1,60.3,1.598E-03,0.061E-03,0.008E-03,0.033E-03,3.545E-02,0.137E-02,0.022E-02,0.088E-02
2450,1.92,2.15,1.440,0.033,0.037,0.040,2.356E-02,0.054E-02,0.063E-02,0.075E-02
2450,2.15,2.40,1.407,0.029,0.013,0.032,2.463E-02,0.051E-02,0.027E-02,0.065E-02
2450,2.40,2.67,1.339,0.025,0.008,0.031,2.533E-02,0.047E-02,0.019E-02,0.066E-02
2450,2.67,2.97,1.194,0.021,0.004,0.025,2.495E-02,0.044E-02,0.013E-02,0.059E-02
2450,2.97,3.29,1.058,0.017,0.004,0.022,2.494E-02,0.041E-02,0.013E-02,0.058E-02
