begin date YYYY-MM-DD,end date YYYY-MM-DD,rigidity_min GV,rigidity_max GV,D_flux m^-2sr^-1s^-1GV^-1,D_flux_error_statistical m^-2sr^-1s^-1GV^-1,D_flux_error_timedependent m^-2sr^-1s^-1GV^-1,D_flux_error_systematic m^-2sr^-1s^-1GV^-1,3He_flux m^-2sr^-1s^-1GV^-1,3He_flux_error_statistical m^-2sr^-1s^-1GV^-1,3He_flux_error_timedependent m^-2sr^-1s^-1GV^-1,3He_flux_error_systematic m^-2sr^-1s^-1GV^-1,4He_flux m^-2sr^-1s^-1GV^-1,4He_flux_error_statistical m^-2sr^-1s^-1GV^-1,4He_flux_error_timedependent m^-2sr^-1s^-1GV^-1,4He_flux_error_systematic m^-2sr^-1s^-1GV^-1,D_to_4He_ratio,D_to_4He_ratio_error_statistical,D_to_4He_ratio_error_timedependent,D_to_4He_ratio_error_systematic,3He_to_4He_ratio,3He_to_4He_ratio_error_statistical,3He_to_4He_ratio_error_timedependent,3He_to_4He_ratio_error_systematic
2020-05-21,2020-09-05,1.92,2.15,1.710e1,0.026e1,0.012e1,0.069e1,1.436e1,0.033e1,0.016e1,0.019e1,9.618e1,0.077e1,0.106e1,0.150e1,1.778e-1,0.031e-1,0.023e-1,0.084e-1,1.493e-1,0.037e-1,0.023e-1,0.034e-1
2020-05-21,2020-09-05,2.15,2.40,1.521e1,0.022e1,0.010e1,0.060e1,1.326e1,0.029e1,0.015e1,0.018e1,8.444e1,0.067e1,0.093e1,0.128e1,1.801e-1,0.029e-1,0.023e-1,0.090e-1,1.570e-1,0.036e-1,0.024e-1,0.036e-1
2020-05-21,2020-09-05,2.40,2.67,1.342e1,0.029e1,0.008e1,0.051e1,1.145e1,0.026e1,0.013e1,0.023e1,7.242e1,0.059e1,0.080e1,0.107e1,1.853e-1,0.043e-1,0.023e-1,0.086e-1,1.581e-1,0.038e-1,0.025e-1,0.039e-1
2020-05-21,2020-09-05,2.67,2.97,1.163e1,0.038e1,0.005e1,0.042e1,9.496,0.255,0.104,0.214,6.158e1,0.051e1,0.068e1,0.088e1,1.889e-1,0.063e-1,0.022e-1,0.080e-1,1.542e-1,0.043e-1,0.024e-1,0.044e-1
2020-05-21,2020-09-05,2.97,3.29,9.250,0.474,0.064,0.339,7.673,0.272,0.084,0.195,5.179e1,0.045e1,0.057e1,0.073e1,1.786e-1,0.093e-1,0.023e-1,0.079e-1,1.482e-1,0.054e-1,0.023e-1,0.048e-1
2020-05-21,2020-09-05,3.29,3.64,7.817,0.308,0.086,0.319,6.193,0.281,0.068,0.164,4.322e1,0.042e1,0.048e1,0.067e1,1.809e-1,0.074e-1,0.028e-1,0.088e-1,1.433e-1,0.066e-1,0.022e-1,0.047e-1
2020-05-21,2020-09-05,3.64,4.02,6.573,0.243,0.072,0.294,4.956,0.271,0.055,0.132,3.593e1,0.044e1,0.040e1,0.057e1,1.829e-1,0.071e-1,0.028e-1,0.094e-1,1.379e-1,0.077e-1,0.021e-1,0.045e-1
2020-05-21,2020-09-05,4.02,4.43,5.416,0.189,0.060,0.239,4.030,0.236,0.044,0.107,2.973e1,0.047e1,0.033e1,0.048e1,1.822e-1,0.070e-1,0.028e-1,0.091e-1,1.356e-1,0.082e-1,0.021e-1,0.044e-1
2020-05-21,2020-09-05,4.43,4.88,4.398,0.151,0.048,0.195,3.244,0.160,0.036,0.082,2.446e1,0.049e1,0.027e1,0.040e1,1.798e-1,0.071e-1,0.028e-1,0.089e-1,1.327e-1,0.070e-1,0.021e-1,0.042e-1
2020-05-21,2020-09-05,4.88,5.37,3.569,0.132,0.039,0.161,2.583,0.078,0.028,0.060,1.989e1,0.046e1,0.022e1,0.032e1,1.794e-1,0.079e-1,0.028e-1,0.089e-1,1.299e-1,0.050e-1,0.020e-1,0.039e-1
2020-05-21,2020-09-05,5.37,5.90,2.864,0.088,0.032,0.129,2.072,0.041,0.023,0.037,1.611e1,0.039e1,0.018e1,0.025e1,1.778e-1,0.070e-1,0.028e-1,0.089e-1,1.286e-1,0.040e-1,0.020e-1,0.033e-1
2020-05-21,2020-09-05,5.90,6.47,2.255,0.070,0.025,0.101,1.674,0.026,0.018,0.026,1.299e1,0.026e1,0.014e1,0.018e1,1.736e-1,0.065e-1,0.027e-1,0.087e-1,1.289e-1,0.033e-1,0.020e-1,0.027e-1
2020-05-21,2020-09-05,6.47,7.09,1.761,0.055,0.019,0.071,1.343,0.020,0.015,0.020,1.044e1,0.014e1,0.011e1,0.014e1,1.687e-1,0.058e-1,0.026e-1,0.077e-1,1.286e-1,0.026e-1,0.020e-1,0.028e-1
2020-05-21,2020-09-05,7.09,7.76,1.481,0.032,0.016,0.053,1.073,0.016,0.012,0.018,8.643,0.077,0.095,0.100,1.713e-1,0.040e-1,0.027e-1,0.070e-1,1.241e-1,0.022e-1,0.019e-1,0.028e-1
2020-05-21,2020-09-05,7.76,8.48,1.165,0.020,0.013,0.037,8.271e-1,0.132e-1,0.091e-1,0.159e-1,6.975,0.050,0.077,0.080,1.670e-1,0.031e-1,0.026e-1,0.059e-1,1.186e-1,0.021e-1,0.018e-1,0.030e-1
2020-05-21,2020-09-05,8.48,9.26,9.405e-1,0.140e-1,0.103e-1,0.285e-1,6.564e-1,0.109e-1,0.072e-1,0.135e-1,5.639,0.038,0.062,0.065,1.668e-1,0.027e-1,0.026e-1,0.055e-1,1.164e-1,0.021e-1,0.018e-1,0.031e-1
2020-05-21,2020-09-05,9.26,10.1,7.315e-1,0.101e-1,0.075e-1,0.220e-1,5.201e-1,0.092e-1,0.057e-1,0.111e-1,4.551,0.031,0.050,0.057,1.607e-1,0.025e-1,0.024e-1,0.054e-1,1.143e-1,0.022e-1,0.018e-1,0.033e-1
2020-05-21,2020-09-05,10.1,11.0,5.949e-1,0.083e-1,0.065e-1,0.170e-1,4.157e-1,0.077e-1,0.046e-1,0.089e-1,3.667,0.026,0.040,0.051,1.622e-1,0.025e-1,0.025e-1,0.049e-1,1.134e-1,0.022e-1,0.018e-1,0.034e-1
2020-05-21,2020-09-05,11.0,12.0,4.785e-1,0.068e-1,0.041e-1,0.137e-1,3.180e-1,0.064e-1,0.035e-1,0.067e-1,2.947,0.022,0.032,0.044,1.624e-1,0.026e-1,0.023e-1,0.050e-1,1.079e-1,0.023e-1,0.017e-1,0.034e-1
2020-05-21,2020-09-05,12.0,13.0,3.864e-1,0.057e-1,0.038e-1,0.111e-1,2.462e-1,0.055e-1,0.027e-1,0.051e-1,2.387,0.018,0.026,0.036,1.619e-1,0.027e-1,0.024e-1,0.050e-1,1.032e-1,0.024e-1,0.016e-1,0.033e-1
2020-05-21,2020-09-05,13.0,14.1,3.143e-1,0.048e-1,0.035e-1,0.090e-1,1.965e-1,0.047e-1,0.022e-1,0.041e-1,1.945,0.016,0.021,0.028,1.616e-1,0.028e-1,0.025e-1,0.049e-1,1.010e-1,0.026e-1,0.016e-1,0.031e-1
2020-05-21,2020-09-05,14.1,15.3,2.549e-1,0.041e-1,0.028e-1,0.073e-1,1.587e-1,0.040e-1,0.017e-1,0.035e-1,1.582,0.014,0.017,0.022,1.612e-1,0.030e-1,0.025e-1,0.049e-1,1.003e-1,0.027e-1,0.016e-1,0.030e-1
2020-05-21,2020-09-05,15.3,16.6,2.062e-1,0.029e-1,0.012e-1,0.059e-1,1.277e-1,0.034e-1,0.014e-1,0.029e-1,1.289,0.012,0.014,0.017,1.600e-1,0.027e-1,0.020e-1,0.048e-1,9.909e-2,0.277e-2,0.154e-2,0.296e-2
2020-05-21,2020-09-05,16.6,18.0,1.665e-1,0.023e-1,0.005e-1,0.048e-1,1.008e-1,0.029e-1,0.011e-1,0.022e-1,1.050,0.010,0.012,0.012,1.586e-1,0.027e-1,0.018e-1,0.047e-1,9.603e-2,0.296e-2,0.149e-2,0.269e-2
2020-05-21,2020-09-05,18.0,19.5,1.347e-1,0.019e-1,0.005e-1,0.038e-1,7.925e-2,0.254e-2,0.087e-2,0.222e-2,8.568e-1,0.091e-1,0.094e-1,0.079e-1,1.572e-1,0.028e-1,0.018e-1,0.046e-1,9.250e-2,0.312e-2,0.144e-2,0.410e-2
2020-05-21,2020-09-05,19.5,21.1,1.089e-1,0.016e-1,0.011e-1,0.030e-1,6.340e-2,0.208e-2,0.070e-2,0.204e-2,6.979e-1,0.079e-1,0.077e-1,0.033e-1,1.561e-1,0.028e-1,0.023e-1,0.043e-1,9.083e-2,0.315e-2,0.141e-2,0.395e-2
2020-09-06,2020-12-22,1.92,2.15,1.768e1,0.014e1,0.004e1,0.071e1,1.396e1,0.017e1,0.015e1,0.018e1,9.387e1,0.040e1,0.103e1,0.146e1,1.883e-1,0.017e-1,0.021e-1,0.084e-1,1.487e-1,0.020e-1,0.023e-1,0.028e-1
2020-09-06,2020-12-22,2.15,2.40,1.557e1,0.012e1,0.006e1,0.061e1,1.279e1,0.015e1,0.014e1,0.018e1,8.266e1,0.035e1,0.091e1,0.126e1,1.883e-1,0.017e-1,0.022e-1,0.076e-1,1.547e-1,0.020e-1,0.024e-1,0.029e-1
2020-09-06,2020-12-22,2.40,2.67,1.366e1,0.016e1,0.009e1,0.052e1,1.109e1,0.014e1,0.012e1,0.022e1,7.113e1,0.031e1,0.078e1,0.105e1,1.920e-1,0.024e-1,0.025e-1,0.067e-1,1.559e-1,0.021e-1,0.024e-1,0.032e-1
2020-09-06,2020-12-22,2.67,2.97,1.185e1,0.021e1,0.005e1,0.042e1,9.269,0.136,0.102,0.209,6.060e1,0.027e1,0.067e1,0.086e1,1.956e-1,0.035e-1,0.023e-1,0.065e-1,1.530e-1,0.023e-1,0.024e-1,0.034e-1
2020-09-06,2020-12-22,2.97,3.29,9.444,0.253,0.095,0.347,7.605,0.147,0.084,0.193,5.108e1,0.024e1,0.056e1,0.072e1,1.849e-1,0.050e-1,0.028e-1,0.065e-1,1.489e-1,0.030e-1,0.023e-1,0.037e-1
2020-09-06,2020-12-22,3.29,3.64,7.963,0.171,0.088,0.325,6.103,0.154,0.067,0.161,4.281e1,0.023e1,0.047e1,0.066e1,1.860e-1,0.041e-1,0.029e-1,0.075e-1,1.426e-1,0.037e-1,0.022e-1,0.038e-1
2020-09-06,2020-12-22,3.64,4.02,6.568,0.129,0.072,0.293,4.872,0.152,0.054,0.130,3.569e1,0.023e1,0.039e1,0.056e1,1.840e-1,0.038e-1,0.029e-1,0.082e-1,1.365e-1,0.044e-1,0.021e-1,0.038e-1
2020-09-06,2020-12-22,4.02,4.43,5.272,0.104,0.058,0.233,3.937,0.132,0.043,0.104,2.952e1,0.025e1,0.032e1,0.048e1,1.786e-1,0.038e-1,0.028e-1,0.081e-1,1.333e-1,0.046e-1,0.021e-1,0.037e-1
2020-09-06,2020-12-22,4.43,4.88,4.206,0.088,0.046,0.187,3.172,0.091,0.035,0.080,2.427e1,0.027e1,0.027e1,0.039e1,1.733e-1,0.041e-1,0.027e-1,0.082e-1,1.307e-1,0.040e-1,0.020e-1,0.035e-1
2020-09-06,2020-12-22,4.88,5.37,3.375,0.076,0.037,0.152,2.559,0.046,0.028,0.059,1.975e1,0.025e1,0.022e1,0.032e1,1.709e-1,0.044e-1,0.027e-1,0.082e-1,1.296e-1,0.029e-1,0.020e-1,0.031e-1
2020-09-06,2020-12-22,5.37,5.90,2.734,0.051,0.030,0.123,2.076,0.024,0.023,0.037,1.602e1,0.022e1,0.018e1,0.024e1,1.706e-1,0.039e-1,0.027e-1,0.081e-1,1.295e-1,0.023e-1,0.020e-1,0.024e-1
2020-09-06,2020-12-22,5.90,6.47,2.178,0.039,0.024,0.098,1.656,0.015,0.018,0.026,1.294e1,0.015e1,0.014e1,0.018e1,1.684e-1,0.036e-1,0.026e-1,0.078e-1,1.280e-1,0.019e-1,0.020e-1,0.021e-1
2020-09-06,2020-12-22,6.47,7.09,1.695,0.029,0.019,0.068,1.335,0.012,0.015,0.020,1.043e1,0.008e1,0.011e1,0.014e1,1.625e-1,0.031e-1,0.025e-1,0.069e-1,1.281e-1,0.015e-1,0.020e-1,0.021e-1
2020-09-06,2020-12-22,7.09,7.76,1.408,0.019,0.015,0.050,1.073,0.009,0.012,0.018,8.655,0.045,0.095,0.101,1.627e-1,0.023e-1,0.025e-1,0.063e-1,1.240e-1,0.012e-1,0.019e-1,0.023e-1
2020-09-06,2020-12-22,7.76,8.48,1.085,0.012,0.012,0.035,8.533e-1,0.075e-1,0.094e-1,0.164e-1,6.996,0.029,0.077,0.081,1.551e-1,0.019e-1,0.024e-1,0.055e-1,1.220e-1,0.012e-1,0.019e-1,0.025e-1
2020-09-06,2020-12-22,8.48,9.26,8.514e-1,0.087e-1,0.094e-1,0.258e-1,6.698e-1,0.063e-1,0.074e-1,0.137e-1,5.672,0.022,0.062,0.066,1.501e-1,0.016e-1,0.023e-1,0.053e-1,1.181e-1,0.012e-1,0.018e-1,0.025e-1
2020-09-06,2020-12-22,9.26,10.1,6.752e-1,0.061e-1,0.069e-1,0.203e-1,5.288e-1,0.053e-1,0.058e-1,0.113e-1,4.586,0.018,0.050,0.058,1.472e-1,0.014e-1,0.022e-1,0.051e-1,1.153e-1,0.012e-1,0.018e-1,0.026e-1
2020-09-06,2020-12-22,10.1,11.0,5.501e-1,0.050e-1,0.040e-1,0.158e-1,4.178e-1,0.044e-1,0.046e-1,0.090e-1,3.695,0.015,0.041,0.051,1.489e-1,0.015e-1,0.020e-1,0.050e-1,1.131e-1,0.013e-1,0.018e-1,0.027e-1
2020-09-06,2020-12-22,11.0,12.0,4.420e-1,0.041e-1,0.018e-1,0.127e-1,3.239e-1,0.037e-1,0.036e-1,0.068e-1,2.958,0.013,0.033,0.044,1.494e-1,0.015e-1,0.018e-1,0.051e-1,1.095e-1,0.013e-1,0.017e-1,0.027e-1
2020-09-06,2020-12-22,12.0,13.0,3.564e-1,0.035e-1,0.011e-1,0.102e-1,2.572e-1,0.032e-1,0.028e-1,0.053e-1,2.393,0.011,0.026,0.036,1.489e-1,0.016e-1,0.017e-1,0.051e-1,1.074e-1,0.014e-1,0.017e-1,0.026e-1
2020-09-06,2020-12-22,13.0,14.1,2.893e-1,0.029e-1,0.015e-1,0.083e-1,2.065e-1,0.027e-1,0.023e-1,0.043e-1,1.952,0.009,0.021,0.029,1.482e-1,0.017e-1,0.018e-1,0.051e-1,1.058e-1,0.015e-1,0.016e-1,0.025e-1
2020-09-06,2020-12-22,14.1,15.3,2.340e-1,0.025e-1,0.019e-1,0.067e-1,1.607e-1,0.023e-1,0.018e-1,0.035e-1,1.587,0.008,0.017,0.022,1.474e-1,0.017e-1,0.020e-1,0.050e-1,1.012e-1,0.016e-1,0.016e-1,0.024e-1
2020-09-06,2020-12-22,15.3,16.6,1.887e-1,0.018e-1,0.012e-1,0.054e-1,1.255e-1,0.020e-1,0.014e-1,0.028e-1,1.293,0.007,0.014,0.017,1.460e-1,0.016e-1,0.019e-1,0.049e-1,9.709e-2,0.163e-2,0.151e-2,0.232e-2
2020-09-06,2020-12-22,16.6,18.0,1.520e-1,0.015e-1,0.007e-1,0.043e-1,1.012e-1,0.017e-1,0.011e-1,0.023e-1,1.053,0.006,0.012,0.012,1.443e-1,0.016e-1,0.017e-1,0.048e-1,9.611e-2,0.172e-2,0.150e-2,0.235e-2
2020-09-06,2020-12-22,18.0,19.5,1.225e-1,0.013e-1,0.011e-1,0.035e-1,8.042e-2,0.148e-2,0.088e-2,0.226e-2,8.589e-1,0.053e-1,0.094e-1,0.079e-1,1.427e-1,0.017e-1,0.020e-1,0.046e-1,9.363e-2,0.182e-2,0.146e-2,0.249e-2
2020-09-06,2020-12-22,19.5,21.1,9.888e-2,0.109e-2,0.092e-2,0.274e-2,6.074e-2,0.130e-2,0.067e-2,0.195e-2,6.994e-1,0.046e-1,0.077e-1,0.033e-1,1.414e-1,0.018e-1,0.020e-1,0.044e-1,8.685e-2,0.195e-2,0.135e-2,0.221e-2
2020-12-23,2021-04-09,1.92,2.15,1.701e1,0.019e1,0.009e1,0.068e1,1.388e1,0.023e1,0.015e1,0.018e1,9.244e1,0.054e1,0.102e1,0.144e1,1.840e-1,0.024e-1,0.022e-1,0.072e-1,1.502e-1,0.027e-1,0.023e-1,0.029e-1
2020-12-23,2021-04-09,2.15,2.40,1.515e1,0.014e1,0.005e1,0.059e1,1.273e1,0.020e1,0.014e1,0.017e1,8.144e1,0.047e1,0.090e1,0.124e1,1.860e-1,0.020e-1,0.021e-1,0.081e-1,1.563e-1,0.027e-1,0.024e-1,0.031e-1
2020-12-23,2021-04-09,2.40,2.67,1.336e1,0.022e1,0.006e1,0.050e1,1.107e1,0.018e1,0.012e1,0.022e1,7.018e1,0.041e1,0.077e1,0.104e1,1.904e-1,0.033e-1,0.023e-1,0.078e-1,1.577e-1,0.028e-1,0.025e-1,0.034e-1
2020-12-23,2021-04-09,2.67,2.97,1.160e1,0.027e1,0.006e1,0.042e1,9.327,0.183,0.103,0.210,6.000e1,0.036e1,0.066e1,0.086e1,1.933e-1,0.046e-1,0.023e-1,0.074e-1,1.555e-1,0.032e-1,0.024e-1,0.038e-1
2020-12-23,2021-04-09,2.97,3.29,9.287,0.316,0.091,0.341,7.694,0.196,0.085,0.195,5.077e1,0.032e1,0.056e1,0.072e1,1.829e-1,0.063e-1,0.027e-1,0.075e-1,1.516e-1,0.040e-1,0.024e-1,0.041e-1
2020-12-23,2021-04-09,3.29,3.64,7.855,0.204,0.086,0.321,6.258,0.207,0.069,0.165,4.265e1,0.031e1,0.047e1,0.066e1,1.842e-1,0.050e-1,0.029e-1,0.083e-1,1.467e-1,0.050e-1,0.023e-1,0.043e-1
2020-12-23,2021-04-09,3.64,4.02,6.473,0.151,0.071,0.289,5.080,0.204,0.056,0.136,3.561e1,0.031e1,0.039e1,0.056e1,1.817e-1,0.045e-1,0.028e-1,0.088e-1,1.426e-1,0.059e-1,0.022e-1,0.043e-1
2020-12-23,2021-04-09,4.02,4.43,5.263,0.121,0.058,0.232,4.090,0.174,0.045,0.108,2.954e1,0.034e1,0.032e1,0.048e1,1.782e-1,0.046e-1,0.028e-1,0.085e-1,1.385e-1,0.061e-1,0.022e-1,0.042e-1
2020-12-23,2021-04-09,4.43,4.88,4.269,0.101,0.047,0.190,3.298,0.113,0.036,0.083,2.434e1,0.036e1,0.027e1,0.039e1,1.754e-1,0.049e-1,0.027e-1,0.083e-1,1.355e-1,0.050e-1,0.021e-1,0.039e-1
2020-12-23,2021-04-09,4.88,5.37,3.433,0.089,0.038,0.154,2.650,0.054,0.029,0.061,1.982e1,0.034e1,0.022e1,0.032e1,1.733e-1,0.054e-1,0.027e-1,0.083e-1,1.337e-1,0.036e-1,0.021e-1,0.035e-1
2020-12-23,2021-04-09,5.37,5.90,2.747,0.060,0.030,0.124,2.090,0.027,0.023,0.037,1.606e1,0.028e1,0.018e1,0.024e1,1.711e-1,0.048e-1,0.027e-1,0.083e-1,1.301e-1,0.028e-1,0.020e-1,0.025e-1
2020-12-23,2021-04-09,5.90,6.47,2.171,0.047,0.024,0.097,1.673,0.018,0.018,0.026,1.295e1,0.018e1,0.014e1,0.018e1,1.676e-1,0.044e-1,0.026e-1,0.081e-1,1.292e-1,0.023e-1,0.020e-1,0.022e-1
2020-12-23,2021-04-09,6.47,7.09,1.707,0.035,0.019,0.069,1.346,0.013,0.015,0.020,1.041e1,0.010e1,0.011e1,0.014e1,1.640e-1,0.037e-1,0.026e-1,0.071e-1,1.294e-1,0.017e-1,0.020e-1,0.022e-1
2020-12-23,2021-04-09,7.09,7.76,1.462,0.021,0.016,0.052,1.066,0.010,0.012,0.018,8.603,0.051,0.095,0.100,1.699e-1,0.027e-1,0.026e-1,0.063e-1,1.239e-1,0.014e-1,0.019e-1,0.023e-1
2020-12-23,2021-04-09,7.76,8.48,1.164,0.014,0.013,0.037,8.264e-1,0.085e-1,0.091e-1,0.158e-1,6.929,0.033,0.076,0.080,1.680e-1,0.022e-1,0.026e-1,0.055e-1,1.193e-1,0.013e-1,0.019e-1,0.025e-1
2020-12-23,2021-04-09,8.48,9.26,9.409e-1,0.098e-1,0.104e-1,0.285e-1,6.495e-1,0.071e-1,0.071e-1,0.133e-1,5.607,0.025,0.062,0.065,1.678e-1,0.019e-1,0.026e-1,0.052e-1,1.158e-1,0.014e-1,0.018e-1,0.026e-1
2020-12-23,2021-04-09,9.26,10.1,7.381e-1,0.070e-1,0.081e-1,0.222e-1,5.143e-1,0.060e-1,0.057e-1,0.110e-1,4.538,0.020,0.050,0.057,1.627e-1,0.017e-1,0.025e-1,0.051e-1,1.133e-1,0.014e-1,0.018e-1,0.027e-1
2020-12-23,2021-04-09,10.1,11.0,6.005e-1,0.058e-1,0.055e-1,0.172e-1,4.045e-1,0.051e-1,0.044e-1,0.087e-1,3.667,0.017,0.040,0.051,1.637e-1,0.018e-1,0.023e-1,0.050e-1,1.103e-1,0.015e-1,0.017e-1,0.028e-1
2020-12-23,2021-04-09,11.0,12.0,4.831e-1,0.048e-1,0.027e-1,0.138e-1,3.209e-1,0.043e-1,0.035e-1,0.067e-1,2.952,0.014,0.032,0.044,1.636e-1,0.018e-1,0.020e-1,0.051e-1,1.087e-1,0.016e-1,0.017e-1,0.028e-1
2020-12-23,2021-04-09,12.0,13.0,3.902e-1,0.040e-1,0.015e-1,0.112e-1,2.544e-1,0.036e-1,0.028e-1,0.053e-1,2.391,0.012,0.026,0.036,1.632e-1,0.019e-1,0.019e-1,0.051e-1,1.064e-1,0.016e-1,0.017e-1,0.027e-1
2020-12-23,2021-04-09,13.0,14.1,3.175e-1,0.034e-1,0.017e-1,0.091e-1,2.035e-1,0.031e-1,0.022e-1,0.043e-1,1.948,0.011,0.021,0.028,1.630e-1,0.020e-1,0.020e-1,0.050e-1,1.045e-1,0.017e-1,0.016e-1,0.027e-1
2020-12-23,2021-04-09,14.1,15.3,2.575e-1,0.029e-1,0.019e-1,0.074e-1,1.623e-1,0.027e-1,0.018e-1,0.036e-1,1.584,0.009,0.017,0.022,1.626e-1,0.021e-1,0.021e-1,0.050e-1,1.024e-1,0.018e-1,0.016e-1,0.026e-1
2020-12-23,2021-04-09,15.3,16.6,2.085e-1,0.021e-1,0.018e-1,0.060e-1,1.284e-1,0.023e-1,0.014e-1,0.029e-1,1.290,0.008,0.014,0.017,1.616e-1,0.019e-1,0.022e-1,0.049e-1,9.953e-2,0.186e-2,0.155e-2,0.258e-2
2020-12-23,2021-04-09,16.6,18.0,1.685e-1,0.017e-1,0.016e-1,0.048e-1,1.016e-1,0.019e-1,0.011e-1,0.023e-1,1.051,0.007,0.012,0.012,1.603e-1,0.019e-1,0.023e-1,0.048e-1,9.674e-2,0.195e-2,0.150e-2,0.257e-2
2020-12-23,2021-04-09,18.0,19.5,1.363e-1,0.014e-1,0.011e-1,0.039e-1,8.104e-2,0.168e-2,0.089e-2,0.227e-2,8.573e-1,0.060e-1,0.094e-1,0.079e-1,1.590e-1,0.020e-1,0.022e-1,0.046e-1,9.454e-2,0.207e-2,0.147e-2,0.258e-2
2020-12-23,2021-04-09,19.5,21.1,1.103e-1,0.012e-1,0.007e-1,0.031e-1,6.520e-2,0.143e-2,0.072e-2,0.210e-2,6.980e-1,0.052e-1,0.077e-1,0.033e-1,1.580e-1,0.021e-1,0.020e-1,0.043e-1,9.342e-2,0.217e-2,0.145e-2,0.308e-2
