bartels_rotation_number,rigidity_min_GV,rigidity_max_GV,boron_flux m^-2sr^-1s^-1GV^-1,boron_flux_error_statistical m^-2sr^-1s^-1GV^-1,boron_flux_error_time_dependent m^-2sr^-1s^-1GV^-1,boron_flux_error_time_independent m^-2sr^-1s^-1GV^-1,boron_to_helium_ratio,boron_to_helium_ratio_error_statistical,boron_to_helium_ratio_error_time_dependent,boron_to_helium_ratio_error_time_independent
2557,16.6,18.0,8.605E-03,0.302E-03,0.046E-03,0.195E-03,7.327E-03,0.258E-03,0.046E-03,0.187E-03
2557,18.0,19.5,6.835E-03,0.247E-03,0.038E-03,0.155E-03,7.184E-03,0.261E-03,0.047E-03,0.184E-03
2557,19.5,21.1,5.712E-03,0.208E-03,0.033E-03,0.130E-03,7.402E-03,0.270E-03,0.049E-03,0.190E-03
2557,21.1,22.8,4.221E-03,0.166E-03,0.025E-03,0.096E-03,6.740E-03,0.266E-03,0.045E-03,0.174E-03
2557,22.8,24.7,3.775E-03,0.142E-03,0.022E-03,0.086E-03,7.467E-03,0.283E-03,0.051E-03,0.194E-03
2557,24.7,26.7,2.526E-03,0.110E-03,0.015E-03,0.058E-03,6.127E-03,0.268E-03,0.042E-03,0.160E-03
2557,26.7,28.8,2.179E-03,0.098E-03,0.013E-03,0.050E-03,6.548E-03,0.296E-03,0.046E-03,0.171E-03
2557,28.8,31.1,1.731E-03,0.083E-03,0.011E-03,0.040E-03,6.385E-03,0.306E-03,0.045E-03,0.168E-03
2557,31.1,33.5,1.359E-03,0.071E-03,0.009E-03,0.032E-03,6.073E-03,0.320E-03,0.044E-03,0.161E-03
2557,33.5,36.1,1.049E-03,0.060E-03,0.007E-03,0.025E-03,5.754E-03,0.331E-03,0.042E-03,0.154E-03
2557,36.1,38.9,9.345E-04,0.547E-04,0.063E-04,0.222E-04,6.264E-03,0.368E-03,0.047E-03,0.169E-03
2557,38.9,41.9,6.866E-04,0.453E-04,0.047E-04,0.165E-04,5.704E-03,0.377E-03,0.044E-03,0.155E-03
2557,41.9,45.1,6.023E-04,0.410E-04,0.043E-04,0.146E-04,6.034E-03,0.412E-03,0.047E-03,0.165E-03
2557,45.1,48.5,4.365E-04,0.339E-04,0.032E-04,0.106E-04,5.341E-03,0.416E-03,0.043E-03,0.148E-03
2557,48.5,52.2,3.153E-04,0.276E-04,0.023E-04,0.078E-04,4.761E-03,0.417E-03,0.039E-03,0.133E-03
2557,52.2,56.1,2.981E-04,0.261E-04,0.022E-04,0.074E-04,5.478E-03,0.481E-03,0.045E-03,0.155E-03
2557,56.1,60.3,2.517E-04,0.231E-04,0.019E-04,0.063E-04,5.551E-03,0.510E-03,0.046E-03,0.158E-03
2558,1.92,2.15,7.667E-01,0.308E-01,0.118E-01,0.242E-01,7.023E-03,0.283E-03,0.126E-03,0.245E-03
2558,2.15,2.40,6.907E-01,0.253E-01,0.070E-01,0.196E-01,7.344E-03,0.269E-03,0.090E-03,0.228E-03
2558,2.40,2.67,6.452E-01,0.209E-01,0.029E-01,0.175E-01,7.986E-03,0.259E-03,0.063E-03,0.235E-03
2558,2.67,2.97,5.293E-01,0.166E-01,0.036E-01,0.144E-01,7.628E-03,0.239E-03,0.068E-03,0.225E-03
2558,2.97,3.29,4.853E-01,0.139E-01,0.033E-01,0.129E-01,8.244E-03,0.237E-03,0.072E-03,0.236E-03
2558,3.29,3.64,4.371E-01,0.118E-01,0.020E-01,0.112E-01,8.859E-03,0.239E-03,0.062E-03,0.246E-03
2558,3.64,4.02,3.548E-01,0.096E-01,0.011E-01,0.089E-01,8.685E-03,0.235E-03,0.053E-03,0.236E-03
2558,4.02,4.43,2.996E-01,0.077E-01,0.009E-01,0.074E-01,8.874E-03,0.229E-03,0.052E-03,0.239E-03
2558,4.43,4.88,2.388E-01,0.058E-01,0.009E-01,0.058E-01,8.574E-03,0.209E-03,0.051E-03,0.229E-03
2558,4.88,5.37,2.027E-01,0.048E-01,0.008E-01,0.049E-01,8.987E-03,0.212E-03,0.055E-03,0.238E-03
2558,5.37,5.90,1.629E-01,0.039E-01,0.007E-01,0.039E-01,8.863E-03,0.211E-03,0.054E-03,0.234E-03
2558,5.90,6.47,1.252E-01,0.031E-01,0.005E-01,0.030E-01,8.388E-03,0.206E-03,0.051E-03,0.220E-03
2558,6.47,7.09,1.022E-01,0.025E-01,0.005E-01,0.024E-01,8.462E-03,0.206E-03,0.053E-03,0.221E-03
2558,7.09,7.76,8.261E-02,0.200E-02,0.037E-02,0.194E-02,8.495E-03,0.207E-03,0.053E-03,0.221E-03
2558,7.76,8.48,6.692E-02,0.165E-02,0.030E-02,0.156E-02,8.510E-03,0.211E-03,0.053E-03,0.220E-03
2558,8.48,9.26,5.365E-02,0.138E-02,0.025E-02,0.124E-02,8.469E-03,0.218E-03,0.054E-03,0.218E-03
2558,9.26,10.1,4.113E-02,0.113E-02,0.020E-02,0.095E-02,8.034E-03,0.222E-03,0.052E-03,0.207E-03
2558,10.1,11.0,3.449E-02,0.098E-02,0.017E-02,0.079E-02,8.309E-03,0.238E-03,0.055E-03,0.213E-03
2558,11.0,12.0,2.659E-02,0.080E-02,0.014E-02,0.061E-02,7.973E-03,0.241E-03,0.054E-03,0.204E-03
2558,12.0,13.0,2.109E-02,0.070E-02,0.011E-02,0.048E-02,7.830E-03,0.261E-03,0.053E-03,0.200E-03
2558,13.0,14.1,1.829E-02,0.061E-02,0.010E-02,0.042E-02,8.286E-03,0.276E-03,0.057E-03,0.211E-03
2558,14.1,15.3,1.360E-02,0.049E-02,0.007E-02,0.031E-02,7.590E-03,0.274E-03,0.052E-03,0.194E-03
2558,15.3,16.6,1.059E-02,0.040E-02,0.006E-02,0.024E-02,7.359E-03,0.280E-03,0.051E-03,0.188E-03
2558,16.6,18.0,8.308E-03,0.330E-03,0.046E-03,0.188E-03,7.110E-03,0.284E-03,0.050E-03,0.182E-03
2558,18.0,19.5,6.622E-03,0.271E-03,0.037E-03,0.150E-03,7.039E-03,0.289E-03,0.050E-03,0.180E-03
2558,19.5,21.1,5.412E-03,0.225E-03,0.031E-03,0.123E-03,7.070E-03,0.295E-03,0.051E-03,0.182E-03
2558,21.1,22.8,4.633E-03,0.193E-03,0.027E-03,0.105E-03,7.463E-03,0.313E-03,0.054E-03,0.193E-03
2558,22.8,24.7,3.398E-03,0.150E-03,0.020E-03,0.078E-03,6.754E-03,0.300E-03,0.049E-03,0.175E-03
2558,24.7,26.7,2.580E-03,0.124E-03,0.015E-03,0.059E-03,6.350E-03,0.305E-03,0.047E-03,0.165E-03
2558,26.7,28.8,2.199E-03,0.109E-03,0.013E-03,0.051E-03,6.613E-03,0.330E-03,0.049E-03,0.173E-03
2558,28.8,31.1,1.623E-03,0.089E-03,0.010E-03,0.038E-03,5.954E-03,0.326E-03,0.045E-03,0.157E-03
2558,31.1,33.5,1.294E-03,0.077E-03,0.008E-03,0.030E-03,5.847E-03,0.349E-03,0.045E-03,0.155E-03
2558,33.5,36.1,1.152E-03,0.070E-03,0.008E-03,0.027E-03,6.364E-03,0.387E-03,0.050E-03,0.170E-03
2558,36.1,38.9,8.914E-04,0.591E-04,0.060E-04,0.212E-04,6.043E-03,0.402E-03,0.048E-03,0.163E-03
2558,38.9,41.9,7.172E-04,0.511E-04,0.049E-04,0.172E-04,5.916E-03,0.423E-03,0.048E-03,0.161E-03
2558,41.9,45.1,5.758E-04,0.443E-04,0.041E-04,0.139E-04,5.827E-03,0.450E-03,0.048E-03,0.160E-03
2558,45.1,48.5,5.143E-04,0.406E-04,0.037E-04,0.125E-04,6.297E-03,0.499E-03,0.053E-03,0.174E-03
2558,48.5,52.2,3.508E-04,0.321E-04,0.026E-04,0.086E-04,5.285E-03,0.485E-03,0.045E-03,0.148E-03
2558,52.2,56.1,2.777E-04,0.278E-04,0.021E-04,0.069E-04,5.042E-03,0.507E-03,0.043E-03,0.142E-03
2558,56.1,60.3,2.274E-04,0.242E-04,0.017E-04,0.057E-04,5.111E-03,0.546E-03,0.044E-03,0.146E-03
2559,1.92,2.15,7.850E-01,0.290E-01,0.118E-01,0.248E-01,7.159E-03,0.265E-03,0.128E-03,0.250E-03
2559,2.15,2.40,7.366E-01,0.243E-01,0.043E-01,0.209E-01,7.771E-03,0.257E-03,0.074E-03,0.242E-03
2559,2.40,2.67,6.360E-01,0.192E-01,0.031E-01,0.172E-01,7.831E-03,0.237E-03,0.067E-03,0.231E-03
2559,2.67,2.97,5.723E-01,0.161E-01,0.038E-01,0.156E-01,8.203E-03,0.231E-03,0.076E-03,0.242E-03
2559,2.97,3.29,5.128E-01,0.133E-01,0.027E-01,0.136E-01,8.635E-03,0.225E-03,0.070E-03,0.247E-03
2559,3.29,3.64,4.257E-01,0.108E-01,0.014E-01,0.109E-01,8.590E-03,0.220E-03,0.058E-03,0.239E-03
2559,3.64,4.02,3.754E-01,0.092E-01,0.011E-01,0.094E-01,9.107E-03,0.223E-03,0.059E-03,0.247E-03
2559,4.02,4.43,2.935E-01,0.071E-01,0.009E-01,0.072E-01,8.708E-03,0.212E-03,0.056E-03,0.234E-03
2559,4.43,4.88,2.524E-01,0.056E-01,0.009E-01,0.062E-01,9.087E-03,0.204E-03,0.059E-03,0.243E-03
2559,4.88,5.37,2.020E-01,0.045E-01,0.008E-01,0.049E-01,8.883E-03,0.199E-03,0.058E-03,0.236E-03
2559,5.37,5.90,1.628E-01,0.037E-01,0.007E-01,0.039E-01,8.787E-03,0.199E-03,0.059E-03,0.232E-03
2559,5.90,6.47,1.323E-01,0.030E-01,0.006E-01,0.031E-01,8.779E-03,0.200E-03,0.059E-03,0.230E-03
2559,6.47,7.09,1.033E-01,0.024E-01,0.004E-01,0.024E-01,8.499E-03,0.196E-03,0.057E-03,0.222E-03
2559,7.09,7.76,8.332E-02,0.192E-02,0.037E-02,0.196E-02,8.530E-03,0.198E-03,0.058E-03,0.222E-03
2559,7.76,8.48,6.494E-02,0.156E-02,0.029E-02,0.152E-02,8.260E-03,0.200E-03,0.056E-03,0.214E-03
2559,8.48,9.26,5.235E-02,0.131E-02,0.025E-02,0.121E-02,8.221E-03,0.206E-03,0.057E-03,0.212E-03
2559,9.26,10.1,4.190E-02,0.110E-02,0.021E-02,0.097E-02,8.137E-03,0.215E-03,0.057E-03,0.209E-03
2559,10.1,11.0,3.474E-02,0.095E-02,0.018E-02,0.080E-02,8.352E-03,0.229E-03,0.060E-03,0.214E-03
2559,11.0,12.0,2.775E-02,0.079E-02,0.015E-02,0.064E-02,8.275E-03,0.236E-03,0.060E-03,0.212E-03
2559,12.0,13.0,2.119E-02,0.068E-02,0.011E-02,0.048E-02,7.819E-03,0.250E-03,0.058E-03,0.200E-03
2559,13.0,14.1,1.675E-02,0.056E-02,0.009E-02,0.038E-02,7.607E-03,0.255E-03,0.057E-03,0.194E-03
2559,14.1,15.3,1.325E-02,0.046E-02,0.008E-02,0.030E-02,7.472E-03,0.263E-03,0.057E-03,0.191E-03
2559,15.3,16.6,1.063E-02,0.039E-02,0.006E-02,0.024E-02,7.334E-03,0.268E-03,0.057E-03,0.187E-03
2559,16.6,18.0,8.584E-03,0.323E-03,0.051E-03,0.194E-03,7.399E-03,0.279E-03,0.058E-03,0.189E-03
2559,18.0,19.5,6.698E-03,0.262E-03,0.039E-03,0.152E-03,7.086E-03,0.278E-03,0.055E-03,0.182E-03
2559,19.5,21.1,5.577E-03,0.220E-03,0.032E-03,0.127E-03,7.300E-03,0.289E-03,0.056E-03,0.188E-03
2559,21.1,22.8,4.063E-03,0.174E-03,0.023E-03,0.093E-03,6.579E-03,0.283E-03,0.049E-03,0.170E-03
2559,22.8,24.7,3.478E-03,0.146E-03,0.019E-03,0.079E-03,6.877E-03,0.290E-03,0.052E-03,0.178E-03
2559,24.7,26.7,2.656E-03,0.121E-03,0.015E-03,0.061E-03,6.527E-03,0.298E-03,0.050E-03,0.170E-03
2559,26.7,28.8,2.115E-03,0.104E-03,0.013E-03,0.049E-03,6.374E-03,0.313E-03,0.050E-03,0.167E-03
2559,28.8,31.1,1.717E-03,0.088E-03,0.011E-03,0.040E-03,6.355E-03,0.327E-03,0.051E-03,0.167E-03
2559,31.1,33.5,1.257E-03,0.074E-03,0.008E-03,0.029E-03,5.660E-03,0.332E-03,0.046E-03,0.150E-03
2559,33.5,36.1,1.203E-03,0.069E-03,0.008E-03,0.028E-03,6.666E-03,0.384E-03,0.055E-03,0.178E-03
2559,36.1,38.9,8.660E-04,0.564E-04,0.058E-04,0.206E-04,5.877E-03,0.384E-03,0.049E-03,0.158E-03
2559,38.9,41.9,6.702E-04,0.479E-04,0.046E-04,0.161E-04,5.570E-03,0.399E-03,0.048E-03,0.151E-03
2559,41.9,45.1,5.532E-04,0.421E-04,0.039E-04,0.134E-04,5.637E-03,0.430E-03,0.049E-03,0.155E-03
2559,45.1,48.5,4.655E-04,0.374E-04,0.034E-04,0.114E-04,5.766E-03,0.465E-03,0.051E-03,0.160E-03
2559,48.5,52.2,3.294E-04,0.302E-04,0.024E-04,0.081E-04,4.919E-03,0.452E-03,0.044E-03,0.137E-03
2559,52.2,56.1,2.735E-04,0.268E-04,0.020E-04,0.068E-04,5.075E-03,0.498E-03,0.046E-03,0.143E-03
2559,56.1,60.3,2.840E-04,0.262E-04,0.021E-04,0.071E-04,6.279E-03,0.582E-03,0.057E-03,0.179E-03
2560,1.92,2.15,6.993E-01,0.246E-01,0.081E-01,0.219E-01,6.426E-03,0.227E-03,0.094E-03,0.224E-03
2560,2.15,2.40,7.220E-01,0.223E-01,0.080E-01,0.204E-01,7.639E-03,0.237E-03,0.098E-03,0.237E-03
2560,2.40,2.67,6.601E-01,0.186E-01,0.064E-01,0.178E-01,8.111E-03,0.229E-03,0.093E-03,0.238E-03
2560,2.67,2.97,5.752E-01,0.152E-01,0.049E-01,0.156E-01,8.212E-03,0.218E-03,0.083E-03,0.241E-03
2560,2.97,3.29,4.829E-01,0.121E-01,0.040E-01,0.128E-01,8.121E-03,0.205E-03,0.079E-03,0.232E-03
2560,3.29,3.64,4.105E-01,0.099E-01,0.033E-01,0.105E-01,8.220E-03,0.199E-03,0.077E-03,0.228E-03
2560,3.64,4.02,3.468E-01,0.082E-01,0.027E-01,0.086E-01,8.442E-03,0.200E-03,0.076E-03,0.229E-03
2560,4.02,4.43,3.011E-01,0.067E-01,0.023E-01,0.074E-01,8.923E-03,0.201E-03,0.078E-03,0.239E-03
2560,4.43,4.88,2.594E-01,0.122E-01,0.019E-01,0.063E-01,9.294E-03,0.436E-03,0.079E-03,0.248E-03
2560,4.88,5.37,1.980E-01,0.042E-01,0.014E-01,0.048E-01,8.712E-03,0.184E-03,0.072E-03,0.231E-03
2560,5.37,5.90,1.638E-01,0.034E-01,0.012E-01,0.039E-01,8.825E-03,0.186E-03,0.071E-03,0.232E-03
2560,5.90,6.47,1.390E-01,0.065E-01,0.010E-01,0.033E-01,9.223E-03,0.434E-03,0.073E-03,0.241E-03
2560,6.47,7.09,1.060E-01,0.022E-01,0.007E-01,0.025E-01,8.710E-03,0.185E-03,0.067E-03,0.227E-03
2560,7.09,7.76,8.219E-02,0.178E-02,0.054E-02,0.192E-02,8.414E-03,0.183E-03,0.064E-03,0.218E-03
2560,7.76,8.48,6.321E-02,0.143E-02,0.041E-02,0.147E-02,8.009E-03,0.182E-03,0.060E-03,0.207E-03
2560,8.48,9.26,5.522E-02,0.303E-02,0.036E-02,0.128E-02,8.679E-03,0.477E-03,0.064E-03,0.223E-03
2560,9.26,10.1,4.432E-02,0.104E-02,0.028E-02,0.102E-02,8.605E-03,0.204E-03,0.063E-03,0.221E-03
2560,10.1,11.0,3.638E-02,0.237E-02,0.023E-02,0.083E-02,8.721E-03,0.569E-03,0.064E-03,0.223E-03
2560,11.0,12.0,2.620E-02,0.071E-02,0.016E-02,0.060E-02,7.807E-03,0.212E-03,0.057E-03,0.199E-03
2560,12.0,13.0,2.111E-02,0.062E-02,0.013E-02,0.048E-02,7.824E-03,0.231E-03,0.056E-03,0.199E-03
2560,13.0,14.1,1.782E-02,0.053E-02,0.011E-02,0.040E-02,8.113E-03,0.244E-03,0.058E-03,0.207E-03
2560,14.1,15.3,1.409E-02,0.044E-02,0.009E-02,0.032E-02,7.901E-03,0.249E-03,0.057E-03,0.201E-03
2560,15.3,16.6,1.114E-02,0.037E-02,0.007E-02,0.025E-02,7.726E-03,0.256E-03,0.055E-03,0.197E-03
2560,16.6,18.0,8.557E-03,0.299E-03,0.053E-03,0.193E-03,7.351E-03,0.258E-03,0.053E-03,0.187E-03
2560,18.0,19.5,6.639E-03,0.242E-03,0.041E-03,0.150E-03,7.054E-03,0.258E-03,0.050E-03,0.180E-03
2560,19.5,21.1,5.349E-03,0.200E-03,0.033E-03,0.121E-03,7.017E-03,0.264E-03,0.050E-03,0.180E-03
2560,21.1,22.8,4.423E-03,0.169E-03,0.027E-03,0.100E-03,7.110E-03,0.272E-03,0.051E-03,0.183E-03
2560,22.8,24.7,3.339E-03,0.133E-03,0.021E-03,0.076E-03,6.648E-03,0.265E-03,0.048E-03,0.172E-03
2560,24.7,26.7,2.644E-03,0.111E-03,0.016E-03,0.060E-03,6.467E-03,0.273E-03,0.046E-03,0.168E-03
2560,26.7,28.8,2.059E-03,0.094E-03,0.013E-03,0.047E-03,6.147E-03,0.282E-03,0.044E-03,0.160E-03
2560,28.8,31.1,1.760E-03,0.082E-03,0.011E-03,0.041E-03,6.481E-03,0.304E-03,0.046E-03,0.170E-03
2560,31.1,33.5,1.342E-03,0.070E-03,0.008E-03,0.031E-03,6.069E-03,0.317E-03,0.043E-03,0.160E-03
2560,33.5,36.1,1.064E-03,0.060E-03,0.007E-03,0.025E-03,5.867E-03,0.331E-03,0.042E-03,0.156E-03
2560,36.1,38.9,9.324E-04,0.538E-04,0.059E-04,0.220E-04,6.257E-03,0.363E-03,0.045E-03,0.168E-03
2560,38.9,41.9,7.110E-04,0.454E-04,0.045E-04,0.169E-04,5.862E-03,0.376E-03,0.043E-03,0.158E-03
2560,41.9,45.1,4.890E-04,0.364E-04,0.031E-04,0.117E-04,4.946E-03,0.369E-03,0.036E-03,0.135E-03
2560,45.1,48.5,5.113E-04,0.361E-04,0.033E-04,0.124E-04,6.291E-03,0.446E-03,0.046E-03,0.173E-03
2560,48.5,52.2,3.633E-04,0.292E-04,0.023E-04,0.089E-04,5.462E-03,0.440E-03,0.040E-03,0.152E-03
2560,52.2,56.1,3.200E-04,0.266E-04,0.020E-04,0.079E-04,5.834E-03,0.487E-03,0.043E-03,0.164E-03
2560,56.1,60.3,2.164E-04,0.211E-04,0.014E-04,0.054E-04,4.836E-03,0.473E-03,0.035E-03,0.137E-03
2561,1.92,2.15,7.338E-01,0.287E-01,0.087E-01,0.230E-01,6.489E-03,0.255E-03,0.103E-03,0.226E-03
2561,2.15,2.40,7.191E-01,0.250E-01,0.077E-01,0.203E-01,7.379E-03,0.257E-03,0.100E-03,0.229E-03
2561,2.40,2.67,6.637E-01,0.209E-01,0.063E-01,0.179E-01,7.906E-03,0.250E-03,0.098E-03,0.232E-03
2561,2.67,2.97,5.845E-01,0.173E-01,0.050E-01,0.159E-01,8.149E-03,0.242E-03,0.092E-03,0.239E-03
2561,2.97,3.29,5.176E-01,0.142E-01,0.043E-01,0.137E-01,8.533E-03,0.235E-03,0.092E-03,0.244E-03
2561,3.29,3.64,4.439E-01,0.116E-01,0.036E-01,0.113E-01,8.724E-03,0.229E-03,0.092E-03,0.242E-03
2561,3.64,4.02,3.527E-01,0.093E-01,0.028E-01,0.088E-01,8.434E-03,0.223E-03,0.086E-03,0.229E-03
2561,4.02,4.43,2.924E-01,0.074E-01,0.022E-01,0.072E-01,8.438E-03,0.214E-03,0.084E-03,0.226E-03
2561,4.43,4.88,2.467E-01,0.058E-01,0.018E-01,0.060E-01,8.671E-03,0.204E-03,0.084E-03,0.231E-03
2561,4.88,5.37,1.977E-01,0.047E-01,0.014E-01,0.048E-01,8.528E-03,0.202E-03,0.081E-03,0.226E-03
2561,5.37,5.90,1.639E-01,0.039E-01,0.012E-01,0.039E-01,8.680E-03,0.206E-03,0.081E-03,0.228E-03
2561,5.90,6.47,1.327E-01,0.032E-01,0.009E-01,0.032E-01,8.673E-03,0.208E-03,0.079E-03,0.227E-03
2561,6.47,7.09,1.058E-01,0.025E-01,0.007E-01,0.025E-01,8.610E-03,0.207E-03,0.077E-03,0.224E-03
2561,7.09,7.76,8.608E-02,0.205E-02,0.056E-02,0.201E-02,8.667E-03,0.208E-03,0.076E-03,0.224E-03
2561,7.76,8.48,6.748E-02,0.167E-02,0.043E-02,0.157E-02,8.443E-03,0.209E-03,0.074E-03,0.218E-03
2561,8.48,9.26,5.505E-02,0.140E-02,0.035E-02,0.127E-02,8.539E-03,0.218E-03,0.074E-03,0.220E-03
2561,9.26,10.1,4.430E-02,0.118E-02,0.028E-02,0.102E-02,8.506E-03,0.227E-03,0.074E-03,0.218E-03
2561,10.1,11.0,3.466E-02,0.098E-02,0.022E-02,0.079E-02,8.215E-03,0.234E-03,0.071E-03,0.210E-03
2561,11.0,12.0,2.638E-02,0.080E-02,0.017E-02,0.060E-02,7.750E-03,0.235E-03,0.067E-03,0.198E-03
2561,12.0,13.0,2.090E-02,0.069E-02,0.013E-02,0.048E-02,7.655E-03,0.255E-03,0.066E-03,0.195E-03
2561,13.0,14.1,1.710E-02,0.058E-02,0.011E-02,0.039E-02,7.626E-03,0.261E-03,0.066E-03,0.194E-03
2561,14.1,15.3,1.319E-02,0.048E-02,0.008E-02,0.030E-02,7.290E-03,0.265E-03,0.062E-03,0.186E-03
2561,15.3,16.6,1.150E-02,0.042E-02,0.007E-02,0.026E-02,7.883E-03,0.286E-03,0.067E-03,0.201E-03
2561,16.6,18.0,8.809E-03,0.337E-03,0.055E-03,0.199E-03,7.459E-03,0.287E-03,0.063E-03,0.190E-03
2561,18.0,19.5,7.087E-03,0.276E-03,0.044E-03,0.160E-03,7.452E-03,0.292E-03,0.063E-03,0.190E-03
2561,19.5,21.1,5.544E-03,0.224E-03,0.034E-03,0.125E-03,7.177E-03,0.291E-03,0.061E-03,0.184E-03
2561,21.1,22.8,4.571E-03,0.188E-03,0.028E-03,0.104E-03,7.322E-03,0.303E-03,0.062E-03,0.188E-03
2561,22.8,24.7,3.624E-03,0.152E-03,0.022E-03,0.082E-03,7.132E-03,0.299E-03,0.060E-03,0.184E-03
2561,24.7,26.7,3.070E-03,0.131E-03,0.019E-03,0.070E-03,7.476E-03,0.321E-03,0.063E-03,0.194E-03
2561,26.7,28.8,2.270E-03,0.108E-03,0.014E-03,0.052E-03,6.744E-03,0.323E-03,0.057E-03,0.176E-03
2561,28.8,31.1,1.783E-03,0.090E-03,0.011E-03,0.041E-03,6.463E-03,0.329E-03,0.054E-03,0.170E-03
2561,31.1,33.5,1.342E-03,0.076E-03,0.008E-03,0.031E-03,6.003E-03,0.343E-03,0.051E-03,0.159E-03
2561,33.5,36.1,1.085E-03,0.066E-03,0.007E-03,0.025E-03,5.927E-03,0.361E-03,0.050E-03,0.158E-03
2561,36.1,38.9,9.166E-04,0.583E-04,0.057E-04,0.216E-04,6.143E-03,0.393E-03,0.052E-03,0.165E-03
2561,38.9,41.9,6.421E-04,0.471E-04,0.040E-04,0.153E-04,5.196E-03,0.383E-03,0.044E-03,0.140E-03
2561,41.9,45.1,5.365E-04,0.417E-04,0.034E-04,0.129E-04,5.379E-03,0.419E-03,0.046E-03,0.147E-03
2561,45.1,48.5,4.588E-04,0.374E-04,0.029E-04,0.111E-04,5.575E-03,0.456E-03,0.048E-03,0.153E-03
2561,48.5,52.2,3.685E-04,0.321E-04,0.023E-04,0.090E-04,5.520E-03,0.482E-03,0.048E-03,0.153E-03
2561,52.2,56.1,2.867E-04,0.275E-04,0.019E-04,0.071E-04,5.205E-03,0.502E-03,0.045E-03,0.146E-03
2561,56.1,60.3,2.489E-04,0.247E-04,0.016E-04,0.062E-04,5.524E-03,0.551E-03,0.048E-03,0.156E-03
2562,1.92,2.15,8.369E-01,0.327E-01,0.103E-01,0.263E-01,7.512E-03,0.295E-03,0.121E-03,0.262E-03
2562,2.15,2.40,7.375E-01,0.268E-01,0.079E-01,0.208E-01,7.638E-03,0.279E-03,0.103E-03,0.237E-03
2562,2.40,2.67,6.177E-01,0.211E-01,0.057E-01,0.166E-01,7.458E-03,0.256E-03,0.090E-03,0.219E-03
2562,2.67,2.97,5.995E-01,0.183E-01,0.051E-01,0.163E-01,8.473E-03,0.260E-03,0.095E-03,0.249E-03
2562,2.97,3.29,5.044E-01,0.145E-01,0.042E-01,0.133E-01,8.366E-03,0.241E-03,0.091E-03,0.239E-03
2562,3.29,3.64,4.245E-01,0.117E-01,0.034E-01,0.108E-01,8.412E-03,0.233E-03,0.088E-03,0.233E-03
2562,3.64,4.02,3.507E-01,0.096E-01,0.027E-01,0.087E-01,8.378E-03,0.229E-03,0.086E-03,0.227E-03
2562,4.02,4.43,2.845E-01,0.075E-01,0.022E-01,0.070E-01,8.250E-03,0.220E-03,0.082E-03,0.221E-03
2562,4.43,4.88,2.495E-01,0.060E-01,0.018E-01,0.061E-01,8.825E-03,0.214E-03,0.086E-03,0.235E-03
2562,4.88,5.37,2.007E-01,0.049E-01,0.014E-01,0.048E-01,8.716E-03,0.213E-03,0.083E-03,0.231E-03
2562,5.37,5.90,1.567E-01,0.039E-01,0.011E-01,0.037E-01,8.402E-03,0.212E-03,0.078E-03,0.221E-03
2562,5.90,6.47,1.286E-01,0.032E-01,0.009E-01,0.031E-01,8.442E-03,0.214E-03,0.077E-03,0.221E-03
2562,6.47,7.09,1.073E-01,0.027E-01,0.007E-01,0.025E-01,8.700E-03,0.217E-03,0.078E-03,0.226E-03
2562,7.09,7.76,8.595E-02,0.214E-02,0.057E-02,0.201E-02,8.646E-03,0.217E-03,0.077E-03,0.224E-03
2562,7.76,8.48,6.962E-02,0.176E-02,0.045E-02,0.162E-02,8.741E-03,0.223E-03,0.077E-03,0.225E-03
2562,8.48,9.26,5.160E-02,0.141E-02,0.033E-02,0.119E-02,8.000E-03,0.219E-03,0.070E-03,0.206E-03
2562,9.26,10.1,4.130E-02,0.118E-02,0.027E-02,0.095E-02,7.961E-03,0.229E-03,0.069E-03,0.204E-03
2562,10.1,11.0,3.291E-02,0.100E-02,0.021E-02,0.075E-02,7.826E-03,0.238E-03,0.068E-03,0.200E-03
2562,11.0,12.0,2.692E-02,0.084E-02,0.017E-02,0.061E-02,7.970E-03,0.249E-03,0.068E-03,0.203E-03
2562,12.0,13.0,2.135E-02,0.073E-02,0.013E-02,0.049E-02,7.747E-03,0.266E-03,0.066E-03,0.197E-03
2562,13.0,14.1,1.691E-02,0.061E-02,0.011E-02,0.038E-02,7.605E-03,0.274E-03,0.065E-03,0.194E-03
2562,14.1,15.3,1.309E-02,0.050E-02,0.008E-02,0.030E-02,7.265E-03,0.277E-03,0.062E-03,0.185E-03
2562,15.3,16.6,1.134E-02,0.043E-02,0.007E-02,0.026E-02,7.806E-03,0.297E-03,0.067E-03,0.199E-03
2562,16.6,18.0,8.941E-03,0.353E-03,0.055E-03,0.202E-03,7.587E-03,0.301E-03,0.064E-03,0.193E-03
2562,18.0,19.5,6.853E-03,0.283E-03,0.042E-03,0.155E-03,7.174E-03,0.298E-03,0.061E-03,0.183E-03
2562,19.5,21.1,5.433E-03,0.231E-03,0.033E-03,0.123E-03,7.076E-03,0.302E-03,0.060E-03,0.181E-03
2562,21.1,22.8,4.215E-03,0.188E-03,0.026E-03,0.096E-03,6.733E-03,0.302E-03,0.057E-03,0.173E-03
2562,22.8,24.7,3.637E-03,0.158E-03,0.022E-03,0.083E-03,7.128E-03,0.311E-03,0.061E-03,0.184E-03
