date YYYY-MM-DD,rigidity_min GV,rigidity_max GV,proton_flux m^-2sr^-1s^-1GV^-1,proton_flux_error_statistical m^-2sr^-1s^-1GV^-1,proton_flux_error_timedependent m^-2sr^-1s^-1GV^-1,proton_flux_error_systematic_total m^-2sr^-1s^-1GV^-1
2013-08-24,4.88,5.37,1.055e+2,0.004e+2,0.003e+2,0.011e+2
2013-08-24,5.37,5.90,8.746e+1,0.032e+1,0.023e+1,0.092e+1
2013-08-24,5.90,6.47,7.232e+1,0.027e+1,0.019e+1,0.077e+1
2013-08-24,6.47,7.09,5.841e+1,0.022e+1,0.015e+1,0.062e+1
2013-08-24,7.09,7.76,4.793e+1,0.019e+1,0.013e+1,0.051e+1
2013-08-24,7.76,8.48,3.896e+1,0.016e+1,0.010e+1,0.042e+1
2013-08-24,8.48,9.26,3.163e+1,0.013e+1,0.008e+1,0.035e+1
2013-08-24,9.26,10.1,2.559e+1,0.011e+1,0.007e+1,0.028e+1
2013-08-24,10.1,11.0,2.061e+1,0.010e+1,0.005e+1,0.023e+1
2013-08-24,11.0,13.0,1.500e+1,0.005e+1,0.004e+1,0.017e+1
2013-08-24,13.0,16.6,8.905e+0,0.028e+0,0.024e+0,0.102e+0
2013-08-24,16.6,22.8,4.262e+0,0.013e+0,0.011e+0,0.050e+0
2013-08-24,22.8,33.5,1.644e+0,0.006e+0,0.005e+0,0.020e+0
2013-08-24,33.5,48.5,5.801e-1,0.028e-1,0.017e-1,0.071e-1
2013-08-24,48.5,69.7,2.103e-1,0.014e-1,0.007e-1,0.025e-1
2013-08-24,69.7,100.0,7.702e-2,0.071e-2,0.026e-2,0.093e-2
2013-08-25,1.00,1.16,4.481e+2,0.035e+2,0.071e+2,0.142e+2
2013-08-25,1.16,1.33,4.619e+2,0.030e+2,0.046e+2,0.110e+2
2013-08-25,1.33,1.51,4.597e+2,0.027e+2,0.028e+2,0.087e+2
2013-08-25,1.51,1.71,4.488e+2,0.024e+2,0.018e+2,0.072e+2
2013-08-25,1.71,1.92,4.230e+2,0.021e+2,0.014e+2,0.060e+2
2013-08-25,1.92,2.15,3.900e+2,0.018e+2,0.012e+2,0.051e+2
2013-08-25,2.15,2.40,3.559e+2,0.016e+2,0.011e+2,0.044e+2
2013-08-25,2.40,2.67,3.166e+2,0.013e+2,0.009e+2,0.037e+2
2013-08-25,2.67,2.97,2.777e+2,0.011e+2,0.008e+2,0.032e+2
2013-08-25,2.97,3.29,2.439e+2,0.010e+2,0.007e+2,0.027e+2
2013-08-25,3.29,3.64,2.097e+2,0.008e+2,0.006e+2,0.023e+2
2013-08-25,3.64,4.02,1.787e+2,0.007e+2,0.005e+2,0.019e+2
2013-08-25,4.02,4.43,1.511e+2,0.006e+2,0.004e+2,0.016e+2
2013-08-25,4.43,4.88,1.272e+2,0.005e+2,0.003e+2,0.013e+2
2013-08-25,4.88,5.37,1.061e+2,0.004e+2,0.003e+2,0.011e+2
2013-08-25,5.37,5.90,8.754e+1,0.032e+1,0.023e+1,0.092e+1
2013-08-25,5.90,6.47,7.204e+1,0.027e+1,0.019e+1,0.077e+1
2013-08-25,6.47,7.09,5.899e+1,0.022e+1,0.016e+1,0.063e+1
2013-08-25,7.09,7.76,4.796e+1,0.019e+1,0.013e+1,0.051e+1
2013-08-25,7.76,8.48,3.927e+1,0.016e+1,0.010e+1,0.042e+1
2013-08-25,8.48,9.26,3.178e+1,0.013e+1,0.008e+1,0.035e+1
2013-08-25,9.26,10.1,2.561e+1,0.011e+1,0.007e+1,0.028e+1
2013-08-25,10.1,11.0,2.074e+1,0.010e+1,0.005e+1,0.023e+1
2013-08-25,11.0,13.0,1.510e+1,0.005e+1,0.004e+1,0.017e+1
2013-08-25,13.0,16.6,8.930e+0,0.028e+0,0.024e+0,0.102e+0
2013-08-25,16.6,22.8,4.286e+0,0.013e+0,0.011e+0,0.050e+0
2013-08-25,22.8,33.5,1.650e+0,0.006e+0,0.005e+0,0.020e+0
2013-08-25,33.5,48.5,5.737e-1,0.028e-1,0.017e-1,0.070e-1
2013-08-25,48.5,69.7,2.100e-1,0.014e-1,0.007e-1,0.025e-1
2013-08-25,69.7,100.0,7.456e-2,0.069e-2,0.025e-2,0.090e-2
2013-08-26,1.00,1.16,4.583e+2,0.036e+2,0.072e+2,0.146e+2
2013-08-26,1.16,1.33,4.678e+2,0.031e+2,0.047e+2,0.111e+2
2013-08-26,1.33,1.51,4.637e+2,0.027e+2,0.029e+2,0.088e+2
2013-08-26,1.51,1.71,4.514e+2,0.024e+2,0.018e+2,0.072e+2
2013-08-26,1.71,1.92,4.243e+2,0.021e+2,0.014e+2,0.060e+2
2013-08-26,1.92,2.15,3.904e+2,0.018e+2,0.012e+2,0.051e+2
2013-08-26,2.15,2.40,3.566e+2,0.016e+2,0.011e+2,0.044e+2
2013-08-26,2.40,2.67,3.180e+2,0.014e+2,0.009e+2,0.037e+2
2013-08-26,2.67,2.97,2.805e+2,0.011e+2,0.008e+2,0.032e+2
2013-08-26,2.97,3.29,2.411e+2,0.010e+2,0.007e+2,0.027e+2
2013-08-26,3.29,3.64,2.097e+2,0.008e+2,0.006e+2,0.023e+2
2013-08-26,3.64,4.02,1.784e+2,0.007e+2,0.005e+2,0.019e+2
2013-08-26,4.02,4.43,1.521e+2,0.006e+2,0.004e+2,0.016e+2
2013-08-26,4.43,4.88,1.281e+2,0.005e+2,0.003e+2,0.014e+2
2013-08-26,4.88,5.37,1.054e+2,0.004e+2,0.003e+2,0.011e+2
2013-08-26,5.37,5.90,8.759e+1,0.032e+1,0.023e+1,0.092e+1
2013-08-26,5.90,6.47,7.185e+1,0.027e+1,0.019e+1,0.076e+1
2013-08-26,6.47,7.09,5.877e+1,0.022e+1,0.016e+1,0.063e+1
2013-08-26,7.09,7.76,4.788e+1,0.019e+1,0.013e+1,0.051e+1
2013-08-26,7.76,8.48,3.911e+1,0.016e+1,0.010e+1,0.042e+1
2013-08-26,8.48,9.26,3.201e+1,0.013e+1,0.008e+1,0.035e+1
2013-08-26,9.26,10.1,2.564e+1,0.011e+1,0.007e+1,0.028e+1
2013-08-26,10.1,11.0,2.051e+1,0.010e+1,0.005e+1,0.022e+1
2013-08-26,11.0,13.0,1.514e+1,0.005e+1,0.004e+1,0.017e+1
2013-08-26,13.0,16.6,9.000e+0,0.028e+0,0.024e+0,0.103e+0
2013-08-26,16.6,22.8,4.294e+0,0.013e+0,0.011e+0,0.050e+0
2013-08-26,22.8,33.5,1.662e+0,0.006e+0,0.005e+0,0.020e+0
2013-08-26,33.5,48.5,5.784e-1,0.028e-1,0.017e-1,0.070e-1
2013-08-26,48.5,69.7,2.086e-1,0.014e-1,0.007e-1,0.025e-1
2013-08-26,69.7,100.0,7.544e-2,0.070e-2,0.025e-2,0.091e-2
2013-08-27,1.00,1.16,4.621e+2,0.035e+2,0.073e+2,0.147e+2
2013-08-27,1.16,1.33,4.712e+2,0.031e+2,0.047e+2,0.112e+2
2013-08-27,1.33,1.51,4.622e+2,0.028e+2,0.029e+2,0.087e+2
2013-08-27,1.51,1.71,4.507e+2,0.025e+2,0.018e+2,0.072e+2
2013-08-27,1.71,1.92,4.219e+2,0.021e+2,0.014e+2,0.060e+2
2013-08-27,1.92,2.15,3.932e+2,0.019e+2,0.012e+2,0.052e+2
2013-08-27,2.15,2.40,3.613e+2,0.017e+2,0.011e+2,0.045e+2
2013-08-27,2.40,2.67,3.210e+2,0.014e+2,0.009e+2,0.038e+2
2013-08-27,2.67,2.97,2.791e+2,0.011e+2,0.008e+2,0.032e+2
2013-08-27,2.97,3.29,2.434e+2,0.010e+2,0.007e+2,0.027e+2
2013-08-27,3.29,3.64,2.094e+2,0.008e+2,0.006e+2,0.023e+2
2013-08-27,3.64,4.02,1.782e+2,0.007e+2,0.005e+2,0.019e+2
2013-08-27,4.02,4.43,1.512e+2,0.006e+2,0.004e+2,0.016e+2
2013-08-27,4.43,4.88,1.270e+2,0.005e+2,0.003e+2,0.013e+2
2013-08-27,4.88,5.37,1.063e+2,0.004e+2,0.003e+2,0.011e+2
2013-08-27,5.37,5.90,8.825e+1,0.033e+1,0.023e+1,0.093e+1
2013-08-27,5.90,6.47,7.267e+1,0.027e+1,0.019e+1,0.077e+1
2013-08-27,6.47,7.09,5.922e+1,0.023e+1,0.016e+1,0.063e+1
2013-08-27,7.09,7.76,4.846e+1,0.019e+1,0.013e+1,0.052e+1
2013-08-27,7.76,8.48,3.944e+1,0.016e+1,0.010e+1,0.043e+1
2013-08-27,8.48,9.26,3.210e+1,0.013e+1,0.008e+1,0.035e+1
2013-08-27,9.26,10.1,2.605e+1,0.011e+1,0.007e+1,0.028e+1
2013-08-27,10.1,11.0,2.116e+1,0.010e+1,0.006e+1,0.023e+1
2013-08-27,11.0,13.0,1.532e+1,0.005e+1,0.004e+1,0.017e+1
2013-08-27,13.0,16.6,9.043e+0,0.028e+0,0.024e+0,0.103e+0
2013-08-27,16.6,22.8,4.311e+0,0.013e+0,0.011e+0,0.051e+0
2013-08-27,22.8,33.5,1.679e+0,0.006e+0,0.005e+0,0.020e+0
2013-08-27,33.5,48.5,5.884e-1,0.028e-1,0.017e-1,0.072e-1
2013-08-27,48.5,69.7,2.066e-1,0.014e-1,0.006e-1,0.025e-1
2013-08-27,69.7,100.0,7.624e-2,0.070e-2,0.025e-2,0.092e-2
2013-08-28,1.00,1.16,4.561e+2,0.036e+2,0.072e+2,0.145e+2
2013-08-28,1.16,1.33,4.676e+2,0.031e+2,0.047e+2,0.111e+2
2013-08-28,1.33,1.51,4.649e+2,0.028e+2,0.029e+2,0.088e+2
2013-08-28,1.51,1.71,4.504e+2,0.025e+2,0.018e+2,0.072e+2
2013-08-28,1.71,1.92,4.264e+2,0.021e+2,0.014e+2,0.061e+2
2013-08-28,1.92,2.15,3.975e+2,0.018e+2,0.012e+2,0.052e+2
2013-08-28,2.15,2.40,3.564e+2,0.016e+2,0.010e+2,0.044e+2
2013-08-28,2.40,2.67,3.182e+2,0.014e+2,0.009e+2,0.037e+2
2013-08-28,2.67,2.97,2.815e+2,0.011e+2,0.008e+2,0.032e+2
2013-08-28,2.97,3.29,2.445e+2,0.010e+2,0.007e+2,0.027e+2
2013-08-28,3.29,3.64,2.113e+2,0.008e+2,0.006e+2,0.023e+2
2013-08-28,3.64,4.02,1.798e+2,0.007e+2,0.005e+2,0.019e+2
2013-08-28,4.02,4.43,1.532e+2,0.006e+2,0.004e+2,0.016e+2
2013-08-28,4.43,4.88,1.284e+2,0.005e+2,0.003e+2,0.014e+2
2013-08-28,4.88,5.37,1.065e+2,0.004e+2,0.003e+2,0.011e+2
2013-08-28,5.37,5.90,8.827e+1,0.032e+1,0.023e+1,0.093e+1
2013-08-28,5.90,6.47,7.297e+1,0.027e+1,0.019e+1,0.078e+1
2013-08-28,6.47,7.09,5.987e+1,0.023e+1,0.016e+1,0.064e+1
2013-08-28,7.09,7.76,4.876e+1,0.019e+1,0.013e+1,0.052e+1
2013-08-28,7.76,8.48,3.970e+1,0.016e+1,0.010e+1,0.043e+1
2013-08-28,8.48,9.26,3.222e+1,0.013e+1,0.008e+1,0.035e+1
2013-08-28,9.26,10.1,2.627e+1,0.011e+1,0.007e+1,0.029e+1
2013-08-28,10.1,11.0,2.111e+1,0.010e+1,0.005e+1,0.023e+1
2013-08-28,11.0,13.0,1.528e+1,0.005e+1,0.004e+1,0.017e+1
2013-08-28,13.0,16.6,9.013e+0,0.028e+0,0.023e+0,0.103e+0
2013-08-28,16.6,22.8,4.298e+0,0.013e+0,0.011e+0,0.050e+0
2013-08-28,22.8,33.5,1.680e+0,0.006e+0,0.005e+0,0.020e+0
2013-08-28,33.5,48.5,5.869e-1,0.028e-1,0.017e-1,0.071e-1
2013-08-28,48.5,69.7,2.098e-1,0.014e-1,0.006e-1,0.025e-1
2013-08-28,69.7,100.0,7.663e-2,0.070e-2,0.025e-2,0.093e-2
2013-08-29,1.00,1.16,4.471e+2,0.035e+2,0.071e+2,0.142e+2
2013-08-29,1.16,1.33,4.662e+2,0.030e+2,0.047e+2,0.111e+2
2013-08-29,1.33,1.51,4.636e+2,0.027e+2,0.029e+2,0.088e+2
2013-08-29,1.51,1.71,4.529e+2,0.024e+2,0.018e+2,0.072e+2
2013-08-29,1.71,1.92,4.253e+2,0.022e+2,0.014e+2,0.061e+2
2013-08-29,1.92,2.15,3.933e+2,0.019e+2,0.012e+2,0.052e+2
2013-08-29,2.15,2.40,3.569e+2,0.016e+2,0.010e+2,0.044e+2
2013-08-29,2.40,2.67,3.179e+2,0.014e+2,0.009e+2,0.037e+2
2013-08-29,2.67,2.97,2.817e+2,0.012e+2,0.008e+2,0.032e+2
2013-08-29,2.97,3.29,2.433e+2,0.010e+2,0.006e+2,0.027e+2
2013-08-29,3.29,3.64,2.102e+2,0.008e+2,0.005e+2,0.023e+2
2013-08-29,3.64,4.02,1.803e+2,0.007e+2,0.005e+2,0.019e+2
2013-08-29,4.02,4.43,1.542e+2,0.006e+2,0.004e+2,0.016e+2
2013-08-29,4.43,4.88,1.292e+2,0.005e+2,0.003e+2,0.014e+2
2013-08-29,4.88,5.37,1.068e+2,0.004e+2,0.003e+2,0.011e+2
2013-08-29,5.37,5.90,8.886e+1,0.033e+1,0.023e+1,0.094e+1
2013-08-29,5.90,6.47,7.308e+1,0.027e+1,0.019e+1,0.078e+1
2013-08-29,6.47,7.09,5.976e+1,0.023e+1,0.015e+1,0.064e+1
2013-08-29,7.09,7.76,4.881e+1,0.019e+1,0.012e+1,0.052e+1
2013-08-29,7.76,8.48,3.961e+1,0.016e+1,0.010e+1,0.043e+1
2013-08-29,8.48,9.26,3.243e+1,0.014e+1,0.008e+1,0.035e+1
2013-08-29,9.26,10.1,2.585e+1,0.011e+1,0.007e+1,0.028e+1
2013-08-29,10.1,11.0,2.109e+1,0.010e+1,0.005e+1,0.023e+1
2013-08-29,11.0,13.0,1.542e+1,0.005e+1,0.004e+1,0.017e+1
2013-08-29,13.0,16.6,9.064e+0,0.028e+0,0.023e+0,0.103e+0
2013-08-29,16.6,22.8,4.303e+0,0.013e+0,0.011e+0,0.050e+0
2013-08-29,22.8,33.5,1.668e+0,0.006e+0,0.004e+0,0.020e+0
2013-08-29,33.5,48.5,5.884e-1,0.028e-1,0.017e-1,0.071e-1
2013-08-29,48.5,69.7,2.093e-1,0.014e-1,0.006e-1,0.025e-1
2013-08-29,69.7,100.0,7.695e-2,0.070e-2,0.025e-2,0.093e-2
2013-08-30,1.00,1.16,4.447e+2,0.035e+2,0.070e+2,0.141e+2
2013-08-30,1.16,1.33,4.575e+2,0.031e+2,0.046e+2,0.109e+2
2013-08-30,1.33,1.51,4.577e+2,0.028e+2,0.028e+2,0.086e+2
2013-08-30,1.51,1.71,4.470e+2,0.025e+2,0.018e+2,0.071e+2
2013-08-30,1.71,1.92,4.156e+2,0.021e+2,0.013e+2,0.059e+2
2013-08-30,1.92,2.15,3.878e+2,0.018e+2,0.011e+2,0.051e+2
2013-08-30,2.15,2.40,3.532e+2,0.016e+2,0.010e+2,0.044e+2
2013-08-30,2.40,2.67,3.126e+2,0.013e+2,0.008e+2,0.037e+2
2013-08-30,2.67,2.97,2.759e+2,0.011e+2,0.007e+2,0.031e+2
2013-08-30,2.97,3.29,2.406e+2,0.010e+2,0.006e+2,0.026e+2
2013-08-30,3.29,3.64,2.085e+2,0.008e+2,0.005e+2,0.023e+2
2013-08-30,3.64,4.02,1.784e+2,0.007e+2,0.004e+2,0.019e+2
2013-08-30,4.02,4.43,1.505e+2,0.006e+2,0.004e+2,0.016e+2
2013-08-30,4.43,4.88,1.270e+2,0.005e+2,0.003e+2,0.013e+2
2013-08-30,4.88,5.37,1.061e+2,0.004e+2,0.003e+2,0.011e+2
2013-08-30,5.37,5.90,8.788e+1,0.032e+1,0.022e+1,0.092e+1
2013-08-30,5.90,6.47,7.254e+1,0.027e+1,0.018e+1,0.077e+1
2013-08-30,6.47,7.09,5.946e+1,0.022e+1,0.015e+1,0.063e+1
2013-08-30,7.09,7.76,4.830e+1,0.019e+1,0.012e+1,0.051e+1
2013-08-30,7.76,8.48,3.971e+1,0.016e+1,0.010e+1,0.043e+1
2013-08-30,8.48,9.26,3.207e+1,0.013e+1,0.008e+1,0.035e+1
2013-08-30,9.26,10.1,2.601e+1,0.011e+1,0.006e+1,0.028e+1
2013-08-30,10.1,11.0,2.093e+1,0.010e+1,0.005e+1,0.023e+1
2013-08-30,11.0,13.0,1.535e+1,0.005e+1,0.004e+1,0.017e+1
2013-08-30,13.0,16.6,9.037e+0,0.028e+0,0.022e+0,0.103e+0
2013-08-30,16.6,22.8,4.319e+0,0.013e+0,0.011e+0,0.051e+0
2013-08-30,22.8,33.5,1.669e+0,0.006e+0,0.004e+0,0.020e+0
2013-08-30,33.5,48.5,5.881e-1,0.028e-1,0.016e-1,0.071e-1
2013-08-30,48.5,69.7,2.119e-1,0.014e-1,0.006e-1,0.026e-1
2013-08-30,69.7,100.0,7.586e-2,0.070e-2,0.024e-2,0.091e-2
2013-08-31,1.00,1.16,4.400e+2,0.035e+2,0.070e+2,0.140e+2
2013-08-31,1.16,1.33,4.527e+2,0.031e+2,0.045e+2,0.108e+2
2013-08-31,1.33,1.51,4.502e+2,0.027e+2,0.028e+2,0.085e+2
2013-08-31,1.51,1.71,4.362e+2,0.024e+2,0.017e+2,0.070e+2
2013-08-31,1.71,1.92,4.136e+2,0.021e+2,0.013e+2,0.059e+2
2013-08-31,1.92,2.15,3.842e+2,0.019e+2,0.011e+2,0.050e+2
2013-08-31,2.15,2.40,3.504e+2,0.016e+2,0.010e+2,0.043e+2
2013-08-31,2.40,2.67,3.116e+2,0.014e+2,0.008e+2,0.037e+2
2013-08-31,2.67,2.97,2.740e+2,0.011e+2,0.007e+2,0.031e+2
2013-08-31,2.97,3.29,2.400e+2,0.010e+2,0.006e+2,0.026e+2
2013-08-31,3.29,3.64,2.080e+2,0.008e+2,0.005e+2,0.022e+2
2013-08-31,3.64,4.02,1.762e+2,0.007e+2,0.004e+2,0.019e+2
2013-08-31,4.02,4.43,1.501e+2,0.006e+2,0.004e+2,0.016e+2
2013-08-31,4.43,4.88,1.275e+2,0.005e+2,0.003e+2,0.013e+2
2013-08-31,4.88,5.37,1.057e+2,0.004e+2,0.003e+2,0.011e+2
2013-08-31,5.37,5.90,8.819e+1,0.032e+1,0.021e+1,0.093e+1
2013-08-31,5.90,6.47,7.221e+1,0.027e+1,0.018e+1,0.076e+1
2013-08-31,6.47,7.09,5.951e+1,0.023e+1,0.014e+1,0.063e+1
2013-08-31,7.09,7.76,4.857e+1,0.019e+1,0.012e+1,0.052e+1
2013-08-31,7.76,8.48,3.942e+1,0.016e+1,0.010e+1,0.042e+1
2013-08-31,8.48,9.26,3.180e+1,0.013e+1,0.008e+1,0.035e+1
2013-08-31,9.26,10.1,2.616e+1,0.011e+1,0.006e+1,0.028e+1
2013-08-31,10.1,11.0,2.090e+1,0.010e+1,0.005e+1,0.023e+1
2013-08-31,11.0,13.0,1.538e+1,0.005e+1,0.004e+1,0.017e+1
2013-08-31,13.0,16.6,9.101e+0,0.028e+0,0.022e+0,0.104e+0
2013-08-31,16.6,22.8,4.352e+0,0.013e+0,0.011e+0,0.051e+0
2013-08-31,22.8,33.5,1.673e+0,0.006e+0,0.004e+0,0.020e+0
2013-08-31,33.5,48.5,5.859e-1,0.028e-1,0.016e-1,0.071e-1
2013-08-31,48.5,69.7,2.110e-1,0.014e-1,0.006e-1,0.025e-1
2013-08-31,69.7,100.0,7.621e-2,0.070e-2,0.024e-2,0.092e-2
2013-09-01,1.00,1.16,4.342e+2,0.035e+2,0.069e+2,0.138e+2
2013-09-01,1.16,1.33,4.513e+2,0.030e+2,0.045e+2,0.107e+2
2013-09-01,1.33,1.51,4.492e+2,0.027e+2,0.027e+2,0.085e+2
2013-09-01,1.51,1.71,4.378e+2,0.025e+2,0.017e+2,0.070e+2
2013-09-01,1.71,1.92,4.118e+2,0.021e+2,0.013e+2,0.059e+2
2013-09-01,1.92,2.15,3.826e+2,0.018e+2,0.011e+2,0.050e+2
2013-09-01,2.15,2.40,3.449e+2,0.016e+2,0.009e+2,0.043e+2
2013-09-01,2.40,2.67,3.092e+2,0.013e+2,0.008e+2,0.036e+2
2013-09-01,2.67,2.97,2.740e+2,0.011e+2,0.007e+2,0.031e+2
2013-09-01,2.97,3.29,2.396e+2,0.010e+2,0.006e+2,0.026e+2
2013-09-01,3.29,3.64,2.072e+2,0.008e+2,0.005e+2,0.022e+2
2013-09-01,3.64,4.02,1.784e+2,0.007e+2,0.004e+2,0.019e+2
2013-09-01,4.02,4.43,1.508e+2,0.006e+2,0.004e+2,0.016e+2
2013-09-01,4.43,4.88,1.267e+2,0.005e+2,0.003e+2,0.013e+2
2013-09-01,4.88,5.37,1.061e+2,0.004e+2,0.003e+2,0.011e+2
2013-09-01,5.37,5.90,8.723e+1,0.032e+1,0.021e+1,0.091e+1
2013-09-01,5.90,6.47,7.230e+1,0.027e+1,0.017e+1,0.076e+1
2013-09-01,6.47,7.09,5.932e+1,0.022e+1,0.014e+1,0.063e+1
2013-09-01,7.09,7.76,4.820e+1,0.019e+1,0.011e+1,0.051e+1
2013-09-01,7.76,8.48,3.927e+1,0.016e+1,0.009e+1,0.042e+1
2013-09-01,8.48,9.26,3.190e+1,0.013e+1,0.008e+1,0.035e+1
2013-09-01,9.26,10.1,2.589e+1,0.011e+1,0.006e+1,0.028e+1
2013-09-01,10.1,11.0,2.090e+1,0.010e+1,0.005e+1,0.023e+1
2013-09-01,11.0,13.0,1.529e+1,0.005e+1,0.004e+1,0.017e+1
2013-09-01,13.0,16.6,9.003e+0,0.028e+0,0.021e+0,0.102e+0
2013-09-01,16.6,22.8,4.291e+0,0.013e+0,0.010e+0,0.050e+0
2013-09-01,22.8,33.5,1.673e+0,0.006e+0,0.004e+0,0.020e+0
2013-09-01,33.5,48.5,5.898e-1,0.028e-1,0.016e-1,0.071e-1
2013-09-01,48.5,69.7,2.108e-1,0.014e-1,0.006e-1,0.025e-1
2013-09-01,69.7,100.0,7.463e-2,0.069e-2,0.023e-2,0.090e-2
2013-09-02,1.00,1.16,4.315e+2,0.034e+2,0.068e+2,0.137e+2
2013-09-02,1.16,1.33,4.431e+2,0.030e+2,0.044e+2,0.105e+2
2013-09-02,1.33,1.51,4.414e+2,0.027e+2,0.027e+2,0.083e+2
2013-09-02,1.51,1.71,4.375e+2,0.025e+2,0.017e+2,0.070e+2
2013-09-02,1.71,1.92,4.130e+2,0.021e+2,0.012e+2,0.059e+2
2013-09-02,1.92,2.15,3.841e+2,0.019e+2,0.011e+2,0.050e+2
2013-09-02,2.15,2.40,3.464e+2,0.016e+2,0.009e+2,0.043e+2
2013-09-02,2.40,2.67,3.105e+2,0.014e+2,0.008e+2,0.036e+2
2013-09-02,2.67,2.97,2.726e+2,0.011e+2,0.007e+2,0.031e+2
2013-09-02,2.97,3.29,2.409e+2,0.010e+2,0.006e+2,0.026e+2
2013-09-02,3.29,3.64,2.075e+2,0.008e+2,0.005e+2,0.022e+2
2013-09-02,3.64,4.02,1.785e+2,0.007e+2,0.004e+2,0.019e+2
2013-09-02,4.02,4.43,1.518e+2,0.006e+2,0.004e+2,0.016e+2
2013-09-02,4.43,4.88,1.270e+2,0.005e+2,0.003e+2,0.013e+2
2013-09-02,4.88,5.37,1.067e+2,0.004e+2,0.002e+2,0.011e+2
2013-09-02,5.37,5.90,8.814e+1,0.032e+1,0.020e+1,0.092e+1
2013-09-02,5.90,6.47,7.249e+1,0.027e+1,0.017e+1,0.077e+1
2013-09-02,6.47,7.09,5.965e+1,0.023e+1,0.014e+1,0.063e+1
2013-09-02,7.09,7.76,4.841e+1,0.019e+1,0.011e+1,0.051e+1
2013-09-02,7.76,8.48,3.941e+1,0.016e+1,0.009e+1,0.042e+1
2013-09-02,8.48,9.26,3.186e+1,0.013e+1,0.007e+1,0.035e+1
2013-09-02,9.26,10.1,2.601e+1,0.011e+1,0.006e+1,0.028e+1
2013-09-02,10.1,11.0,2.109e+1,0.010e+1,0.005e+1,0.023e+1
2013-09-02,11.0,13.0,1.523e+1,0.005e+1,0.004e+1,0.017e+1
2013-09-02,13.0,16.6,9.004e+0,0.028e+0,0.021e+0,0.102e+0
2013-09-02,16.6,22.8,4.312e+0,0.013e+0,0.010e+0,0.050e+0
2013-09-02,22.8,33.5,1.678e+0,0.006e+0,0.004e+0,0.020e+0
2013-09-02,33.5,48.5,5.901e-1,0.028e-1,0.015e-1,0.071e-1
2013-09-02,48.5,69.7,2.094e-1,0.014e-1,0.006e-1,0.025e-1
2013-09-02,69.7,100.0,7.393e-2,0.069e-2,0.022e-2,0.089e-2
2013-09-03,1.00,1.16,4.147e+2,0.033e+2,0.066e+2,0.132e+2
2013-09-03,1.16,1.33,4.215e+2,0.030e+2,0.042e+2,0.100e+2
2013-09-03,1.33,1.51,4.297e+2,0.027e+2,0.026e+2,0.081e+2
2013-09-03,1.51,1.71,4.160e+2,0.023e+2,0.016e+2,0.066e+2
2013-09-03,1.71,1.92,3.903e+2,0.020e+2,0.012e+2,0.055e+2
2013-09-03,1.92,2.15,3.666e+2,0.018e+2,0.010e+2,0.048e+2
2013-09-03,2.15,2.40,3.297e+2,0.016e+2,0.009e+2,0.041e+2
2013-09-03,2.40,2.67,2.965e+2,0.013e+2,0.007e+2,0.035e+2
2013-09-03,2.67,2.97,2.592e+2,0.011e+2,0.006e+2,0.029e+2
2013-09-03,2.97,3.29,2.294e+2,0.010e+2,0.005e+2,0.025e+2
2013-09-03,3.29,3.64,1.989e+2,0.008e+2,0.005e+2,0.021e+2
2013-09-03,3.64,4.02,1.713e+2,0.007e+2,0.004e+2,0.018e+2
2013-09-03,4.02,4.43,1.467e+2,0.006e+2,0.003e+2,0.016e+2
2013-09-03,4.43,4.88,1.245e+2,0.005e+2,0.003e+2,0.013e+2
2013-09-03,4.88,5.37,1.034e+2,0.004e+2,0.002e+2,0.011e+2
2013-09-03,5.37,5.90,8.570e+1,0.032e+1,0.019e+1,0.090e+1
2013-09-03,5.90,6.47,7.070e+1,0.027e+1,0.016e+1,0.075e+1
2013-09-03,6.47,7.09,5.806e+1,0.022e+1,0.013e+1,0.061e+1
2013-09-03,7.09,7.76,4.784e+1,0.019e+1,0.011e+1,0.051e+1
2013-09-03,7.76,8.48,3.854e+1,0.016e+1,0.009e+1,0.041e+1
2013-09-03,8.48,9.26,3.147e+1,0.013e+1,0.007e+1,0.034e+1
2013-09-03,9.26,10.1,2.541e+1,0.011e+1,0.006e+1,0.027e+1
2013-09-03,10.1,11.0,2.061e+1,0.009e+1,0.005e+1,0.022e+1
2013-09-03,11.0,13.0,1.514e+1,0.005e+1,0.003e+1,0.017e+1
2013-09-03,13.0,16.6,8.972e+0,0.028e+0,0.020e+0,0.102e+0
2013-09-03,16.6,22.8,4.276e+0,0.013e+0,0.010e+0,0.050e+0
2013-09-03,22.8,33.5,1.666e+0,0.006e+0,0.004e+0,0.020e+0
2013-09-03,33.5,48.5,5.803e-1,0.028e-1,0.014e-1,0.070e-1
2013-09-03,48.5,69.7,2.100e-1,0.014e-1,0.006e-1,0.025e-1
2013-09-03,69.7,100.0,7.671e-2,0.070e-2,0.022e-2,0.092e-2
2013-09-04,1.00,1.16,4.104e+2,0.033e+2,0.065e+2,0.131e+2
2013-09-04,1.16,1.33,4.225e+2,0.030e+2,0.042e+2,0.100e+2
2013-09-04,1.33,1.51,4.248e+2,0.026e+2,0.026e+2,0.080e+2
2013-09-04,1.51,1.71,4.162e+2,0.024e+2,0.016e+2,0.066e+2
2013-09-04,1.71,1.92,3.933e+2,0.021e+2,0.011e+2,0.056e+2
2013-09-04,1.92,2.15,3.680e+2,0.018e+2,0.010e+2,0.048e+2
