bartels_rotation_number,rigidity_min_GV,rigidity_max_GV,lithium_flux m^-2sr^-1s^-1GV^-1,lithium_flux_error_statistical m^-2sr^-1s^-1GV^-1,lithium_flux_error_time_dependent m^-2sr^-1s^-1GV^-1,lithium_flux_error_time_independent m^-2sr^-1s^-1GV^-1,lithium_to_helium_ratio,lithium_to_helium_ratio_error_statistical,lithium_to_helium_ratio_error_time_dependent,lithium_to_helium_ratio_error_time_independent
2442,2.40,2.67,2.253E-01,0.085E-01,0.012E-01,0.047E-01,4.858E-03,0.183E-03,0.036E-03,0.115E-03
2442,2.67,2.97,2.309E-01,0.078E-01,0.009E-01,0.047E-01,5.532E-03,0.187E-03,0.035E-03,0.129E-03
2442,2.97,3.29,2.086E-01,0.066E-01,0.007E-01,0.042E-01,5.581E-03,0.178E-03,0.032E-03,0.129E-03
2442,3.29,3.64,1.857E-01,0.056E-01,0.005E-01,0.038E-01,5.638E-03,0.172E-03,0.029E-03,0.130E-03
2442,3.64,4.02,1.724E-01,0.049E-01,0.004E-01,0.035E-01,6.056E-03,0.174E-03,0.030E-03,0.140E-03
2442,4.02,4.43,1.465E-01,0.041E-01,0.003E-01,0.030E-01,5.983E-03,0.167E-03,0.028E-03,0.139E-03
2442,4.43,4.88,1.232E-01,0.033E-01,0.003E-01,0.026E-01,5.903E-03,0.156E-03,0.027E-03,0.138E-03
2442,4.88,5.37,1.069E-01,0.027E-01,0.003E-01,0.023E-01,6.078E-03,0.155E-03,0.029E-03,0.144E-03
2442,5.37,5.90,8.951E-02,0.228E-02,0.027E-02,0.194E-02,6.082E-03,0.155E-03,0.029E-03,0.147E-03
2442,5.90,6.47,7.405E-02,0.189E-02,0.024E-02,0.165E-02,6.030E-03,0.154E-03,0.030E-03,0.150E-03
2442,6.47,7.09,5.979E-02,0.153E-02,0.019E-02,0.135E-02,5.896E-03,0.151E-03,0.029E-03,0.149E-03
2442,7.09,7.76,4.949E-02,0.126E-02,0.017E-02,0.113E-02,5.915E-03,0.151E-03,0.030E-03,0.150E-03
2442,7.76,8.48,4.274E-02,0.108E-02,0.017E-02,0.098E-02,6.213E-03,0.157E-03,0.033E-03,0.158E-03
2442,8.48,9.26,3.497E-02,0.091E-02,0.015E-02,0.080E-02,6.216E-03,0.162E-03,0.034E-03,0.158E-03
2442,9.26,10.1,2.712E-02,0.075E-02,0.012E-02,0.062E-02,5.896E-03,0.164E-03,0.034E-03,0.149E-03
2442,10.1,11.0,2.297E-02,0.066E-02,0.011E-02,0.052E-02,6.101E-03,0.175E-03,0.036E-03,0.154E-03
2442,11.0,12.0,1.850E-02,0.055E-02,0.009E-02,0.041E-02,6.002E-03,0.178E-03,0.037E-03,0.150E-03
2442,12.0,13.0,1.412E-02,0.047E-02,0.007E-02,0.031E-02,5.620E-03,0.187E-03,0.035E-03,0.139E-03
2442,13.0,14.1,1.091E-02,0.039E-02,0.006E-02,0.023E-02,5.258E-03,0.186E-03,0.034E-03,0.129E-03
2442,14.1,15.3,9.347E-03,0.334E-03,0.052E-03,0.199E-03,5.541E-03,0.198E-03,0.037E-03,0.134E-03
2442,15.3,16.6,7.044E-03,0.271E-03,0.047E-03,0.148E-03,5.134E-03,0.198E-03,0.039E-03,0.124E-03
2442,16.6,18.0,6.039E-03,0.233E-03,0.043E-03,0.126E-03,5.391E-03,0.209E-03,0.043E-03,0.129E-03
2442,18.0,19.5,4.708E-03,0.190E-03,0.030E-03,0.098E-03,5.172E-03,0.209E-03,0.037E-03,0.124E-03
2442,19.5,21.1,3.975E-03,0.161E-03,0.023E-03,0.082E-03,5.380E-03,0.219E-03,0.037E-03,0.129E-03
2442,21.1,22.8,2.722E-03,0.124E-03,0.015E-03,0.056E-03,4.495E-03,0.206E-03,0.030E-03,0.108E-03
2442,22.8,24.7,2.529E-03,0.109E-03,0.015E-03,0.052E-03,5.120E-03,0.222E-03,0.035E-03,0.123E-03
2442,24.7,26.7,1.925E-03,0.090E-03,0.011E-03,0.040E-03,4.842E-03,0.228E-03,0.033E-03,0.116E-03
2442,26.7,28.8,1.695E-03,0.081E-03,0.010E-03,0.035E-03,5.163E-03,0.248E-03,0.036E-03,0.124E-03
2442,28.8,31.1,1.233E-03,0.066E-03,0.007E-03,0.025E-03,4.610E-03,0.245E-03,0.032E-03,0.111E-03
2442,31.1,33.5,8.210E-04,0.521E-04,0.051E-04,0.170E-04,3.762E-03,0.239E-03,0.027E-03,0.091E-03
2442,33.5,36.1,8.516E-04,0.510E-04,0.055E-04,0.176E-04,4.765E-03,0.286E-03,0.035E-03,0.115E-03
2442,36.1,38.9,6.207E-04,0.419E-04,0.042E-04,0.129E-04,4.226E-03,0.286E-03,0.032E-03,0.103E-03
2442,38.9,41.9,3.929E-04,0.322E-04,0.028E-04,0.082E-04,3.242E-03,0.266E-03,0.026E-03,0.079E-03
2442,41.9,45.1,3.705E-04,0.303E-04,0.027E-04,0.078E-04,3.739E-03,0.306E-03,0.031E-03,0.092E-03
2442,45.1,48.5,3.257E-04,0.275E-04,0.025E-04,0.069E-04,4.008E-03,0.340E-03,0.034E-03,0.099E-03
2442,48.5,52.2,2.258E-04,0.220E-04,0.018E-04,0.048E-04,3.397E-03,0.331E-03,0.029E-03,0.085E-03
2442,52.2,56.1,1.922E-04,0.198E-04,0.015E-04,0.041E-04,3.558E-03,0.367E-03,0.031E-03,0.089E-03
2442,56.1,60.3,1.764E-04,0.182E-04,0.014E-04,0.037E-04,3.916E-03,0.406E-03,0.034E-03,0.099E-03
2443,1.92,2.15,2.409E-01,0.108E-01,0.018E-01,0.057E-01,4.508E-03,0.203E-03,0.048E-03,0.126E-03
2443,2.15,2.40,2.387E-01,0.097E-01,0.010E-01,0.050E-01,4.722E-03,0.191E-03,0.034E-03,0.116E-03
2443,2.40,2.67,2.168E-01,0.082E-01,0.009E-01,0.045E-01,4.638E-03,0.176E-03,0.029E-03,0.110E-03
2443,2.67,2.97,2.293E-01,0.076E-01,0.008E-01,0.047E-01,5.369E-03,0.179E-03,0.030E-03,0.125E-03
2443,2.97,3.29,2.189E-01,0.067E-01,0.006E-01,0.045E-01,5.740E-03,0.176E-03,0.029E-03,0.132E-03
2443,3.29,3.64,1.920E-01,0.057E-01,0.004E-01,0.039E-01,5.681E-03,0.168E-03,0.025E-03,0.131E-03
2443,3.64,4.02,1.707E-01,0.049E-01,0.003E-01,0.035E-01,5.800E-03,0.166E-03,0.024E-03,0.134E-03
2443,4.02,4.43,1.549E-01,0.042E-01,0.003E-01,0.032E-01,6.110E-03,0.164E-03,0.024E-03,0.142E-03
2443,4.43,4.88,1.257E-01,0.033E-01,0.003E-01,0.026E-01,5.841E-03,0.152E-03,0.023E-03,0.136E-03
2443,4.88,5.37,1.133E-01,0.028E-01,0.003E-01,0.024E-01,6.246E-03,0.154E-03,0.026E-03,0.148E-03
2443,5.37,5.90,8.630E-02,0.223E-02,0.025E-02,0.187E-02,5.677E-03,0.147E-03,0.024E-03,0.138E-03
2443,5.90,6.47,7.629E-02,0.190E-02,0.023E-02,0.170E-02,6.027E-03,0.151E-03,0.026E-03,0.149E-03
2443,6.47,7.09,6.492E-02,0.158E-02,0.020E-02,0.147E-02,6.205E-03,0.152E-03,0.027E-03,0.156E-03
2443,7.09,7.76,5.466E-02,0.132E-02,0.018E-02,0.125E-02,6.338E-03,0.153E-03,0.029E-03,0.161E-03
2443,7.76,8.48,4.227E-02,0.107E-02,0.015E-02,0.097E-02,5.989E-03,0.152E-03,0.029E-03,0.152E-03
2443,8.48,9.26,3.550E-02,0.091E-02,0.014E-02,0.081E-02,6.136E-03,0.158E-03,0.031E-03,0.156E-03
2443,9.26,10.1,2.792E-02,0.076E-02,0.012E-02,0.063E-02,5.885E-03,0.161E-03,0.031E-03,0.149E-03
2443,10.1,11.0,2.266E-02,0.065E-02,0.011E-02,0.051E-02,5.844E-03,0.168E-03,0.033E-03,0.147E-03
2443,11.0,12.0,1.838E-02,0.055E-02,0.009E-02,0.041E-02,5.843E-03,0.174E-03,0.034E-03,0.146E-03
2443,12.0,13.0,1.467E-02,0.048E-02,0.007E-02,0.032E-02,5.718E-03,0.186E-03,0.033E-03,0.141E-03
2443,13.0,14.1,1.211E-02,0.040E-02,0.006E-02,0.026E-02,5.752E-03,0.193E-03,0.034E-03,0.141E-03
2443,14.1,15.3,9.049E-03,0.327E-03,0.048E-03,0.192E-03,5.258E-03,0.190E-03,0.032E-03,0.128E-03
2443,15.3,16.6,8.304E-03,0.293E-03,0.049E-03,0.175E-03,5.937E-03,0.210E-03,0.040E-03,0.143E-03
2443,16.6,18.0,6.286E-03,0.237E-03,0.041E-03,0.131E-03,5.511E-03,0.208E-03,0.039E-03,0.132E-03
2443,18.0,19.5,4.588E-03,0.187E-03,0.028E-03,0.095E-03,4.977E-03,0.203E-03,0.034E-03,0.119E-03
2443,19.5,21.1,3.805E-03,0.157E-03,0.021E-03,0.079E-03,5.054E-03,0.209E-03,0.032E-03,0.121E-03
2443,21.1,22.8,2.746E-03,0.124E-03,0.015E-03,0.057E-03,4.471E-03,0.203E-03,0.028E-03,0.107E-03
2443,22.8,24.7,2.516E-03,0.108E-03,0.014E-03,0.052E-03,5.046E-03,0.217E-03,0.032E-03,0.121E-03
2443,24.7,26.7,1.897E-03,0.089E-03,0.011E-03,0.039E-03,4.685E-03,0.221E-03,0.030E-03,0.112E-03
2443,26.7,28.8,1.573E-03,0.078E-03,0.009E-03,0.032E-03,4.752E-03,0.236E-03,0.031E-03,0.114E-03
2443,28.8,31.1,1.255E-03,0.066E-03,0.008E-03,0.026E-03,4.660E-03,0.245E-03,0.031E-03,0.112E-03
2443,31.1,33.5,9.418E-04,0.556E-04,0.059E-04,0.194E-04,4.281E-03,0.253E-03,0.030E-03,0.103E-03
2443,33.5,36.1,7.487E-04,0.476E-04,0.049E-04,0.155E-04,4.137E-03,0.264E-03,0.030E-03,0.100E-03
2443,36.1,38.9,6.007E-04,0.411E-04,0.040E-04,0.125E-04,4.071E-03,0.279E-03,0.030E-03,0.099E-03
2443,38.9,41.9,5.320E-04,0.374E-04,0.037E-04,0.111E-04,4.379E-03,0.308E-03,0.033E-03,0.107E-03
2443,41.9,45.1,4.094E-04,0.317E-04,0.030E-04,0.086E-04,4.116E-03,0.320E-03,0.033E-03,0.101E-03
2443,45.1,48.5,3.329E-04,0.278E-04,0.025E-04,0.070E-04,4.089E-03,0.342E-03,0.034E-03,0.101E-03
2443,48.5,52.2,2.204E-04,0.217E-04,0.017E-04,0.047E-04,3.310E-03,0.326E-03,0.028E-03,0.083E-03
2443,52.2,56.1,2.127E-04,0.207E-04,0.017E-04,0.045E-04,3.845E-03,0.375E-03,0.032E-03,0.096E-03
2443,56.1,60.3,1.736E-04,0.180E-04,0.013E-04,0.037E-04,3.867E-03,0.403E-03,0.032E-03,0.097E-03
2444,1.92,2.15,2.450E-01,0.111E-01,0.017E-01,0.058E-01,4.316E-03,0.195E-03,0.043E-03,0.121E-03
2444,2.15,2.40,2.315E-01,0.096E-01,0.009E-01,0.048E-01,4.294E-03,0.178E-03,0.029E-03,0.105E-03
2444,2.40,2.67,2.562E-01,0.090E-01,0.009E-01,0.053E-01,5.148E-03,0.181E-03,0.030E-03,0.122E-03
2444,2.67,2.97,2.427E-01,0.079E-01,0.008E-01,0.050E-01,5.380E-03,0.176E-03,0.029E-03,0.125E-03
2444,2.97,3.29,2.233E-01,0.069E-01,0.006E-01,0.045E-01,5.551E-03,0.171E-03,0.027E-03,0.128E-03
2444,3.29,3.64,2.015E-01,0.059E-01,0.005E-01,0.041E-01,5.665E-03,0.165E-03,0.025E-03,0.131E-03
2444,3.64,4.02,1.840E-01,0.051E-01,0.004E-01,0.038E-01,5.986E-03,0.167E-03,0.025E-03,0.138E-03
2444,4.02,4.43,1.627E-01,0.043E-01,0.003E-01,0.033E-01,6.179E-03,0.164E-03,0.025E-03,0.143E-03
2444,4.43,4.88,1.371E-01,0.034E-01,0.003E-01,0.028E-01,6.119E-03,0.154E-03,0.025E-03,0.143E-03
2444,4.88,5.37,1.128E-01,0.028E-01,0.003E-01,0.024E-01,5.990E-03,0.149E-03,0.025E-03,0.142E-03
2444,5.37,5.90,9.896E-02,0.240E-02,0.027E-02,0.214E-02,6.297E-03,0.153E-03,0.027E-03,0.153E-03
2444,5.90,6.47,8.249E-02,0.200E-02,0.025E-02,0.183E-02,6.310E-03,0.153E-03,0.028E-03,0.157E-03
2444,6.47,7.09,6.490E-02,0.160E-02,0.021E-02,0.147E-02,6.040E-03,0.149E-03,0.028E-03,0.152E-03
2444,7.09,7.76,5.387E-02,0.132E-02,0.019E-02,0.123E-02,6.130E-03,0.150E-03,0.029E-03,0.155E-03
2444,7.76,8.48,4.513E-02,0.111E-02,0.017E-02,0.103E-02,6.260E-03,0.154E-03,0.031E-03,0.159E-03
2444,8.48,9.26,3.645E-02,0.093E-02,0.014E-02,0.083E-02,6.192E-03,0.158E-03,0.032E-03,0.158E-03
2444,9.26,10.1,3.022E-02,0.079E-02,0.013E-02,0.069E-02,6.307E-03,0.166E-03,0.033E-03,0.160E-03
2444,10.1,11.0,2.424E-02,0.067E-02,0.011E-02,0.055E-02,6.152E-03,0.171E-03,0.034E-03,0.155E-03
2444,11.0,12.0,1.811E-02,0.054E-02,0.010E-02,0.040E-02,5.704E-03,0.171E-03,0.035E-03,0.142E-03
2444,12.0,13.0,1.499E-02,0.048E-02,0.008E-02,0.033E-02,5.790E-03,0.187E-03,0.036E-03,0.143E-03
2444,13.0,14.1,1.203E-02,0.040E-02,0.006E-02,0.026E-02,5.647E-03,0.190E-03,0.035E-03,0.138E-03
2444,14.1,15.3,9.511E-03,0.337E-03,0.051E-03,0.202E-03,5.491E-03,0.195E-03,0.034E-03,0.133E-03
2444,15.3,16.6,8.028E-03,0.289E-03,0.043E-03,0.169E-03,5.711E-03,0.206E-03,0.036E-03,0.138E-03
2444,16.6,18.0,6.269E-03,0.239E-03,0.034E-03,0.131E-03,5.508E-03,0.210E-03,0.035E-03,0.132E-03
2444,18.0,19.5,4.340E-03,0.183E-03,0.023E-03,0.090E-03,4.672E-03,0.198E-03,0.029E-03,0.112E-03
2444,19.5,21.1,4.117E-03,0.165E-03,0.022E-03,0.085E-03,5.481E-03,0.220E-03,0.035E-03,0.131E-03
2444,21.1,22.8,3.272E-03,0.137E-03,0.018E-03,0.067E-03,5.350E-03,0.224E-03,0.034E-03,0.128E-03
2444,22.8,24.7,2.452E-03,0.108E-03,0.014E-03,0.051E-03,4.921E-03,0.217E-03,0.032E-03,0.118E-03
2444,24.7,26.7,2.035E-03,0.093E-03,0.012E-03,0.042E-03,5.033E-03,0.230E-03,0.034E-03,0.121E-03
2444,26.7,28.8,1.428E-03,0.074E-03,0.009E-03,0.029E-03,4.295E-03,0.224E-03,0.029E-03,0.103E-03
2444,28.8,31.1,1.254E-03,0.066E-03,0.008E-03,0.026E-03,4.656E-03,0.245E-03,0.032E-03,0.112E-03
2444,31.1,33.5,1.088E-03,0.060E-03,0.007E-03,0.022E-03,4.908E-03,0.270E-03,0.035E-03,0.119E-03
2444,33.5,36.1,7.596E-04,0.479E-04,0.050E-04,0.157E-04,4.198E-03,0.265E-03,0.030E-03,0.102E-03
2444,36.1,38.9,6.579E-04,0.429E-04,0.044E-04,0.137E-04,4.419E-03,0.289E-03,0.033E-03,0.107E-03
2444,38.9,41.9,4.653E-04,0.349E-04,0.033E-04,0.097E-04,3.824E-03,0.287E-03,0.030E-03,0.094E-03
2444,41.9,45.1,4.312E-04,0.325E-04,0.032E-04,0.090E-04,4.379E-03,0.331E-03,0.035E-03,0.108E-03
2444,45.1,48.5,3.042E-04,0.265E-04,0.023E-04,0.064E-04,3.716E-03,0.324E-03,0.031E-03,0.092E-03
2444,48.5,52.2,2.585E-04,0.234E-04,0.020E-04,0.055E-04,3.868E-03,0.351E-03,0.033E-03,0.097E-03
2444,52.2,56.1,1.685E-04,0.184E-04,0.013E-04,0.036E-04,3.068E-03,0.335E-03,0.026E-03,0.077E-03
2444,56.1,60.3,1.309E-04,0.156E-04,0.010E-04,0.028E-04,2.926E-03,0.350E-03,0.025E-03,0.074E-03
2445,1.92,2.15,2.109E-01,0.106E-01,0.030E-01,0.050E-01,3.874E-03,0.195E-03,0.064E-03,0.108E-03
2445,2.15,2.40,2.087E-01,0.094E-01,0.025E-01,0.044E-01,4.027E-03,0.181E-03,0.055E-03,0.099E-03
2445,2.40,2.67,2.160E-01,0.085E-01,0.022E-01,0.045E-01,4.512E-03,0.178E-03,0.052E-03,0.107E-03
2445,2.67,2.97,2.308E-01,0.079E-01,0.018E-01,0.047E-01,5.282E-03,0.182E-03,0.049E-03,0.123E-03
2445,2.97,3.29,2.215E-01,0.070E-01,0.012E-01,0.045E-01,5.633E-03,0.178E-03,0.040E-03,0.130E-03
2445,3.29,3.64,2.072E-01,0.061E-01,0.009E-01,0.042E-01,5.972E-03,0.176E-03,0.039E-03,0.138E-03
2445,3.64,4.02,1.771E-01,0.051E-01,0.007E-01,0.036E-01,5.863E-03,0.171E-03,0.034E-03,0.136E-03
2445,4.02,4.43,1.574E-01,0.043E-01,0.004E-01,0.032E-01,6.063E-03,0.168E-03,0.031E-03,0.141E-03
2445,4.43,4.88,1.300E-01,0.034E-01,0.003E-01,0.027E-01,5.891E-03,0.156E-03,0.029E-03,0.138E-03
2445,4.88,5.37,1.095E-01,0.028E-01,0.003E-01,0.023E-01,5.895E-03,0.153E-03,0.029E-03,0.140E-03
2445,5.37,5.90,9.248E-02,0.238E-02,0.026E-02,0.200E-02,5.974E-03,0.154E-03,0.030E-03,0.145E-03
2445,5.90,6.47,7.905E-02,0.201E-02,0.025E-02,0.176E-02,6.137E-03,0.156E-03,0.032E-03,0.152E-03
2445,6.47,7.09,6.428E-02,0.163E-02,0.022E-02,0.146E-02,6.023E-03,0.153E-03,0.033E-03,0.152E-03
2445,7.09,7.76,5.670E-02,0.139E-02,0.021E-02,0.129E-02,6.471E-03,0.159E-03,0.036E-03,0.164E-03
2445,7.76,8.48,4.182E-02,0.110E-02,0.016E-02,0.096E-02,5.837E-03,0.153E-03,0.033E-03,0.149E-03
2445,8.48,9.26,3.638E-02,0.095E-02,0.015E-02,0.083E-02,6.207E-03,0.163E-03,0.036E-03,0.158E-03
2445,9.26,10.1,2.924E-02,0.080E-02,0.013E-02,0.066E-02,6.139E-03,0.169E-03,0.036E-03,0.156E-03
2445,10.1,11.0,2.293E-02,0.067E-02,0.010E-02,0.052E-02,5.901E-03,0.174E-03,0.036E-03,0.149E-03
2445,11.0,12.0,1.711E-02,0.054E-02,0.008E-02,0.038E-02,5.400E-03,0.172E-03,0.034E-03,0.135E-03
2445,12.0,13.0,1.525E-02,0.050E-02,0.008E-02,0.033E-02,5.908E-03,0.195E-03,0.038E-03,0.146E-03
2445,13.0,14.1,1.195E-02,0.042E-02,0.006E-02,0.026E-02,5.631E-03,0.196E-03,0.037E-03,0.138E-03
2445,14.1,15.3,9.808E-03,0.352E-03,0.050E-03,0.209E-03,5.683E-03,0.205E-03,0.037E-03,0.138E-03
2445,15.3,16.6,7.665E-03,0.291E-03,0.041E-03,0.161E-03,5.443E-03,0.207E-03,0.036E-03,0.131E-03
2445,16.6,18.0,6.446E-03,0.249E-03,0.035E-03,0.135E-03,5.661E-03,0.220E-03,0.038E-03,0.136E-03
2445,18.0,19.5,4.544E-03,0.194E-03,0.024E-03,0.094E-03,4.906E-03,0.209E-03,0.033E-03,0.118E-03
2445,19.5,21.1,3.926E-03,0.166E-03,0.021E-03,0.081E-03,5.187E-03,0.220E-03,0.035E-03,0.124E-03
2445,21.1,22.8,3.263E-03,0.141E-03,0.018E-03,0.067E-03,5.312E-03,0.230E-03,0.036E-03,0.127E-03
2445,22.8,24.7,2.533E-03,0.113E-03,0.014E-03,0.052E-03,5.067E-03,0.226E-03,0.035E-03,0.121E-03
2445,24.7,26.7,2.004E-03,0.095E-03,0.012E-03,0.041E-03,4.936E-03,0.234E-03,0.035E-03,0.118E-03
2445,26.7,28.8,1.345E-03,0.074E-03,0.008E-03,0.028E-03,4.069E-03,0.226E-03,0.029E-03,0.098E-03
2445,28.8,31.1,1.152E-03,0.065E-03,0.007E-03,0.024E-03,4.246E-03,0.240E-03,0.031E-03,0.102E-03
2445,31.1,33.5,9.752E-04,0.582E-04,0.062E-04,0.201E-04,4.444E-03,0.266E-03,0.033E-03,0.107E-03
2445,33.5,36.1,7.160E-04,0.479E-04,0.047E-04,0.148E-04,3.943E-03,0.264E-03,0.030E-03,0.095E-03
2445,36.1,38.9,7.019E-04,0.457E-04,0.047E-04,0.146E-04,4.738E-03,0.309E-03,0.037E-03,0.115E-03
2445,38.9,41.9,4.808E-04,0.365E-04,0.034E-04,0.100E-04,3.989E-03,0.304E-03,0.032E-03,0.098E-03
2445,41.9,45.1,3.691E-04,0.310E-04,0.027E-04,0.077E-04,3.750E-03,0.315E-03,0.031E-03,0.092E-03
2445,45.1,48.5,3.638E-04,0.298E-04,0.028E-04,0.077E-04,4.433E-03,0.364E-03,0.038E-03,0.110E-03
2445,48.5,52.2,2.153E-04,0.220E-04,0.017E-04,0.046E-04,3.229E-03,0.331E-03,0.028E-03,0.081E-03
2445,52.2,56.1,2.249E-04,0.219E-04,0.018E-04,0.048E-04,4.118E-03,0.402E-03,0.036E-03,0.103E-03
2445,56.1,60.3,1.951E-04,0.197E-04,0.015E-04,0.041E-04,4.286E-03,0.433E-03,0.037E-03,0.108E-03
2446,1.92,2.15,2.211E-01,0.105E-01,0.020E-01,0.052E-01,4.007E-03,0.190E-03,0.047E-03,0.112E-03
2446,2.15,2.40,2.174E-01,0.093E-01,0.014E-01,0.045E-01,4.144E-03,0.178E-03,0.036E-03,0.102E-03
2446,2.40,2.67,2.262E-01,0.085E-01,0.011E-01,0.047E-01,4.665E-03,0.177E-03,0.032E-03,0.111E-03
2446,2.67,2.97,2.397E-01,0.080E-01,0.009E-01,0.049E-01,5.421E-03,0.181E-03,0.032E-03,0.126E-03
2446,2.97,3.29,2.161E-01,0.068E-01,0.007E-01,0.044E-01,5.427E-03,0.172E-03,0.028E-03,0.125E-03
2446,3.29,3.64,2.039E-01,0.060E-01,0.005E-01,0.042E-01,5.837E-03,0.171E-03,0.027E-03,0.135E-03
2446,3.64,4.02,1.802E-01,0.051E-01,0.003E-01,0.037E-01,5.920E-03,0.169E-03,0.026E-03,0.137E-03
2446,4.02,4.43,1.500E-01,0.042E-01,0.003E-01,0.031E-01,5.741E-03,0.161E-03,0.024E-03,0.133E-03
2446,4.43,4.88,1.377E-01,0.035E-01,0.003E-01,0.029E-01,6.204E-03,0.157E-03,0.026E-03,0.145E-03
2446,4.88,5.37,1.167E-01,0.029E-01,0.003E-01,0.025E-01,6.261E-03,0.155E-03,0.027E-03,0.148E-03
2446,5.37,5.90,9.634E-02,0.239E-02,0.025E-02,0.208E-02,6.187E-03,0.154E-03,0.028E-03,0.150E-03
2446,5.90,6.47,7.486E-02,0.192E-02,0.022E-02,0.166E-02,5.794E-03,0.149E-03,0.027E-03,0.144E-03
2446,6.47,7.09,6.638E-02,0.163E-02,0.021E-02,0.150E-02,6.225E-03,0.153E-03,0.030E-03,0.157E-03
2446,7.09,7.76,5.326E-02,0.132E-02,0.018E-02,0.121E-02,6.078E-03,0.151E-03,0.030E-03,0.154E-03
2446,7.76,8.48,4.282E-02,0.109E-02,0.016E-02,0.098E-02,5.965E-03,0.152E-03,0.030E-03,0.152E-03
2446,8.48,9.26,3.538E-02,0.092E-02,0.014E-02,0.081E-02,6.021E-03,0.157E-03,0.032E-03,0.153E-03
2446,9.26,10.1,2.754E-02,0.077E-02,0.012E-02,0.063E-02,5.740E-03,0.160E-03,0.032E-03,0.145E-03
2446,10.1,11.0,2.300E-02,0.066E-02,0.010E-02,0.052E-02,5.886E-03,0.170E-03,0.034E-03,0.148E-03
2446,11.0,12.0,1.931E-02,0.057E-02,0.009E-02,0.043E-02,6.096E-03,0.179E-03,0.036E-03,0.152E-03
2446,12.0,13.0,1.454E-02,0.048E-02,0.007E-02,0.032E-02,5.585E-03,0.185E-03,0.034E-03,0.138E-03
2446,13.0,14.1,1.162E-02,0.040E-02,0.006E-02,0.025E-02,5.457E-03,0.189E-03,0.034E-03,0.133E-03
2446,14.1,15.3,9.190E-03,0.334E-03,0.047E-03,0.195E-03,5.316E-03,0.194E-03,0.033E-03,0.129E-03
2446,15.3,16.6,7.589E-03,0.284E-03,0.040E-03,0.160E-03,5.363E-03,0.201E-03,0.034E-03,0.129E-03
2446,16.6,18.0,6.168E-03,0.239E-03,0.032E-03,0.129E-03,5.391E-03,0.209E-03,0.034E-03,0.129E-03
2446,18.0,19.5,5.000E-03,0.198E-03,0.025E-03,0.104E-03,5.360E-03,0.213E-03,0.033E-03,0.128E-03
2446,19.5,21.1,3.998E-03,0.164E-03,0.021E-03,0.083E-03,5.298E-03,0.218E-03,0.033E-03,0.127E-03
2446,21.1,22.8,3.211E-03,0.137E-03,0.018E-03,0.066E-03,5.214E-03,0.223E-03,0.034E-03,0.125E-03
2446,22.8,24.7,2.617E-03,0.112E-03,0.015E-03,0.054E-03,5.215E-03,0.224E-03,0.035E-03,0.125E-03
2446,24.7,26.7,1.800E-03,0.088E-03,0.011E-03,0.037E-03,4.427E-03,0.217E-03,0.031E-03,0.106E-03
2446,26.7,28.8,1.494E-03,0.077E-03,0.009E-03,0.031E-03,4.465E-03,0.230E-03,0.031E-03,0.107E-03
2446,28.8,31.1,1.248E-03,0.066E-03,0.008E-03,0.026E-03,4.594E-03,0.245E-03,0.033E-03,0.111E-03
2446,31.1,33.5,1.030E-03,0.059E-03,0.007E-03,0.021E-03,4.607E-03,0.263E-03,0.033E-03,0.111E-03
2446,33.5,36.1,8.670E-04,0.517E-04,0.056E-04,0.179E-04,4.760E-03,0.285E-03,0.035E-03,0.115E-03
2446,36.1,38.9,6.471E-04,0.430E-04,0.044E-04,0.134E-04,4.346E-03,0.290E-03,0.033E-03,0.106E-03
2446,38.9,41.9,5.931E-04,0.398E-04,0.042E-04,0.124E-04,4.849E-03,0.326E-03,0.038E-03,0.119E-03
2446,41.9,45.1,3.917E-04,0.313E-04,0.029E-04,0.082E-04,3.908E-03,0.313E-03,0.032E-03,0.096E-03
2446,45.1,48.5,3.131E-04,0.272E-04,0.024E-04,0.066E-04,3.830E-03,0.333E-03,0.032E-03,0.095E-03
2446,48.5,52.2,2.114E-04,0.214E-04,0.016E-04,0.045E-04,3.197E-03,0.324E-03,0.027E-03,0.080E-03
2446,52.2,56.1,1.963E-04,0.201E-04,0.015E-04,0.042E-04,3.612E-03,0.370E-03,0.031E-03,0.091E-03
2446,56.1,60.3,1.709E-04,0.181E-04,0.013E-04,0.036E-04,3.825E-03,0.405E-03,0.032E-03,0.096E-03
2447,1.92,2.15,2.516E-01,0.111E-01,0.017E-01,0.059E-01,4.446E-03,0.196E-03,0.043E-03,0.124E-03
2447,2.15,2.40,2.397E-01,0.097E-01,0.011E-01,0.050E-01,4.482E-03,0.181E-03,0.032E-03,0.110E-03
2447,2.40,2.67,2.474E-01,0.088E-01,0.010E-01,0.051E-01,4.967E-03,0.176E-03,0.030E-03,0.118E-03
2447,2.67,2.97,2.346E-01,0.077E-01,0.007E-01,0.048E-01,5.171E-03,0.171E-03,0.027E-03,0.120E-03
2447,2.97,3.29,2.284E-01,0.069E-01,0.006E-01,0.046E-01,5.637E-03,0.170E-03,0.026E-03,0.130E-03
2447,3.29,3.64,2.016E-01,0.058E-01,0.004E-01,0.041E-01,5.636E-03,0.163E-03,0.024E-03,0.130E-03
2447,3.64,4.02,1.895E-01,0.051E-01,0.004E-01,0.039E-01,6.105E-03,0.166E-03,0.025E-03,0.141E-03
